employee_id,case_id,edge_timestamp
emp_000450,case_001164,2025-12-24T17:16:22
emp_000458,case_001165,2025-08-06T17:32:36
emp_000339,case_001166,2025-07-16T14:41:50
emp_000243,case_001167,2025-08-12T09:54:19
emp_000179,case_001168,2025-02-14T17:07:18
emp_000572,case_001169,2025-02-14T13:26:01
emp_000113,case_001170,2025-09-23T16:43:16
emp_000190,case_001171,2025-04-30T11:58:26
emp_000489,case_001172,2025-08-11T15:25:52
emp_000078,case_001173,2025-09-30T11:48:22
emp_000241,case_001174,2025-01-08T15:35:26
emp_000317,case_001175,2025-12-01T12:49:32
emp_000214,case_001176,2025-02-19T09:10:41
emp_000388,case_001177,2025-05-27T10:04:04
emp_000435,case_001178,2025-10-23T14:06:05
emp_000254,case_001179,2025-03-27T13:02:57
emp_000421,case_001180,2025-04-28T09:33:53
emp_000352,case_001181,2025-07-07T14:34:59
emp_000471,case_001182,2025-12-05T18:35:59
emp_000180,case_001183,2025-06-24T12:59:35
emp_000475,case_001184,2025-09-01T14:41:29
emp_000450,case_001185,2025-07-07T10:10:34
emp_000473,case_001186,2025-07-15T12:31:23
emp_000154,case_001187,2025-05-09T09:54:46
emp_000214,case_001188,2025-02-03T11:30:24
emp_000153,case_001189,2025-05-16T16:13:41
emp_000432,case_001190,2025-11-17T16:31:33
emp_000384,case_001191,2025-10-16T16:49:51
emp_000104,case_001192,2025-10-16T13:39:47
emp_000227,case_001193,2025-08-13T16:02:29
emp_000448,case_001194,2025-11-21T10:30:39
emp_000094,case_001195,2025-05-06T14:18:43
emp_000317,case_001196,2025-03-06T10:01:03
emp_000241,case_001197,2025-11-17T10:40:58
emp_000339,case_001198,2025-05-07T11:09:46
emp_000178,case_001199,2025-12-22T15:23:02
emp_000190,case_001200,2025-01-03T13:06:07
emp_000339,case_001201,2025-07-04T12:24:37
emp_000475,case_001202,2025-07-23T17:02:04
emp_000227,case_001203,2025-10-21T14:34:34
emp_000302,case_001204,2025-04-14T14:23:05
emp_000195,case_001205,2025-07-07T13:48:48
emp_000009,case_001206,2025-07-28T10:49:41
emp_000473,case_001207,2025-05-05T13:30:58
emp_000352,case_001208,2025-04-10T18:52:34
emp_000108,case_001209,2025-07-29T16:03:13
emp_000317,case_001210,2025-01-14T18:57:12
emp_000487,case_001211,2025-11-26T10:02:12
emp_000432,case_001212,2025-09-22T11:38:56
emp_000425,case_001213,2025-11-19T10:44:39
emp_000388,case_001214,2025-02-18T16:27:11
emp_000435,case_001215,2025-03-03T09:35:11
emp_000371,case_001216,2025-04-16T15:13:35
emp_000145,case_001217,2025-06-30T13:59:40
emp_000109,case_001218,2025-05-23T16:52:55
emp_000385,case_001219,2025-01-08T09:17:28
emp_000094,case_001220,2025-01-13T13:38:44
emp_000285,case_001221,2025-08-14T13:03:15
emp_000364,case_001222,2025-02-03T16:08:29
emp_000108,case_001223,2025-08-15T14:16:29
emp_000563,case_001224,2025-08-11T12:09:14
emp_000425,case_001225,2025-08-18T17:24:16
emp_000425,case_001226,2025-02-21T16:01:02
emp_000153,case_001227,2025-03-10T18:31:16
emp_000408,case_001228,2025-07-24T14:35:10
emp_000418,case_001229,2025-12-29T18:29:50
emp_000016,case_001230,2025-06-12T14:08:58
emp_000339,case_001231,2025-05-16T14:48:41
emp_000493,case_001232,2025-10-21T09:27:45
emp_000243,case_001233,2025-12-04T16:16:49
emp_000572,case_001234,2025-10-29T10:18:00
emp_000475,case_001235,2025-01-20T09:50:38
emp_000214,case_001236,2025-01-08T12:13:26
emp_000371,case_001237,2025-05-05T09:29:16
emp_000425,case_001238,2025-01-24T13:49:03
emp_000493,case_001239,2025-10-10T14:13:30
emp_000012,case_001240,2025-06-02T09:30:02
emp_000578,case_001241,2025-02-24T17:53:47
emp_000241,case_001242,2025-05-27T15:13:00
emp_000302,case_001243,2025-06-09T12:59:27
emp_000472,case_001244,2025-07-18T15:45:01
emp_000078,case_001245,2025-09-12T15:01:31
emp_000154,case_001246,2025-12-08T14:53:59
emp_000124,case_001247,2025-05-01T14:24:36
emp_000205,case_001248,2025-07-17T12:04:24
emp_000009,case_001249,2025-10-30T15:55:57
emp_000489,case_001250,2025-06-27T16:31:28
emp_000364,case_001251,2025-07-18T11:06:27
emp_000147,case_001252,2025-09-18T13:03:16
emp_000141,case_001253,2025-08-11T17:31:56
emp_000213,case_001254,2025-12-12T09:11:13
emp_000450,case_001255,2025-06-09T13:14:00
emp_000493,case_001256,2025-11-10T09:41:01
emp_000179,case_001257,2025-11-07T15:33:18
emp_000425,case_001258,2025-07-03T09:25:00
emp_000145,case_001259,2025-05-22T16:36:32
emp_000141,case_001260,2025-10-20T09:36:52
emp_000448,case_001261,2025-11-21T10:12:48
emp_000122,case_001262,2025-04-25T12:50:54
emp_000227,case_001263,2025-12-11T14:26:05
emp_000113,case_001264,2025-08-07T17:11:46
emp_000142,case_001265,2025-08-17T12:27:08
emp_000497,case_001266,2025-03-14T15:18:19
emp_000453,case_001267,2025-12-09T11:01:54
emp_000098,case_001268,2025-12-30T18:16:05
emp_000180,case_001269,2025-07-28T14:58:06
emp_000572,case_001270,2025-03-17T11:23:13
emp_000493,case_001271,2025-06-02T12:39:22
emp_000561,case_001272,2025-02-19T13:23:28
emp_000439,case_001273,2025-07-14T13:15:15
emp_000432,case_001274,2025-07-09T17:31:38
emp_000418,case_001275,2025-02-21T18:08:08
emp_000473,case_001276,2025-07-30T14:55:50
emp_000016,case_001277,2025-09-29T17:38:15
emp_000493,case_001278,2025-06-30T10:22:59
emp_000122,case_001279,2025-10-01T14:15:31
emp_000388,case_001280,2025-11-05T15:01:36
emp_000241,case_001281,2025-04-07T10:00:52
emp_000012,case_001282,2025-02-13T12:20:28
emp_000289,case_001283,2025-11-25T11:54:57
emp_000425,case_001284,2025-04-27T15:54:35
emp_000227,case_001285,2025-03-10T17:16:44
emp_000448,case_001286,2025-06-04T12:37:05
emp_000385,case_001287,2025-03-09T17:06:41
emp_000136,case_001288,2025-01-06T11:21:28
emp_000113,case_001289,2025-01-06T17:14:51
emp_000254,case_001290,2025-10-20T15:17:28
emp_000432,case_001291,2025-05-08T10:30:22
emp_000124,case_001292,2025-05-06T14:54:58
emp_000207,case_001293,2025-04-28T17:55:25
emp_000185,case_001294,2025-08-16T11:37:45
emp_000195,case_001295,2025-10-27T18:01:37
emp_000317,case_001296,2025-06-23T15:12:43
emp_000520,case_001297,2025-07-22T11:24:30
emp_000109,case_001298,2025-05-21T17:57:03
emp_000195,case_001299,2025-06-05T15:35:00
emp_000285,case_001300,2025-07-11T12:23:18
emp_000471,case_001301,2025-04-16T11:50:17
emp_000205,case_001302,2025-04-21T11:29:53
emp_000394,case_001303,2025-06-30T11:59:38
emp_000142,case_001304,2025-01-27T11:53:57
emp_000450,case_001305,2025-07-28T18:24:37
emp_000400,case_001306,2025-05-21T09:04:38
emp_000136,case_001307,2025-01-08T10:11:53
emp_000578,case_001308,2025-03-20T18:52:20
emp_000448,case_001309,2025-09-14T09:47:37
emp_000579,case_001310,2025-05-13T16:08:25
emp_000241,case_001311,2025-12-03T09:07:01
emp_000104,case_001312,2025-02-17T15:13:34
emp_000472,case_001313,2025-01-03T18:21:29
emp_000384,case_001314,2025-11-12T10:44:36
emp_000425,case_001315,2025-02-17T18:41:00
emp_000223,case_001316,2025-03-24T09:02:54
emp_000098,case_001317,2025-01-28T13:18:27
emp_000578,case_001318,2025-07-07T12:03:58
emp_000145,case_001319,2025-05-23T12:29:21
emp_000241,case_001320,2025-04-07T11:13:42
emp_000173,case_001321,2025-09-09T12:41:51
emp_000352,case_001322,2025-10-08T12:32:54
emp_000587,case_001323,2025-06-30T16:54:41
emp_000352,case_001324,2025-08-08T15:18:45
emp_000397,case_001325,2025-03-18T13:59:02
emp_000418,case_001326,2025-12-11T13:45:02
emp_000577,case_001327,2025-01-06T11:54:19
emp_000205,case_001328,2025-10-17T10:35:25
emp_000173,case_001329,2025-08-11T12:59:15
emp_000360,case_001330,2025-05-06T13:39:21
emp_000195,case_001331,2025-11-08T15:06:10
emp_000302,case_001332,2025-03-14T12:14:35
emp_000403,case_001333,2025-05-29T10:48:04
emp_000475,case_001334,2025-12-22T13:18:57
emp_000190,case_001335,2025-06-02T12:39:17
emp_000185,case_001336,2025-06-30T13:51:41
emp_000397,case_001337,2025-09-22T16:12:21
emp_000561,case_001338,2025-04-07T16:14:07
emp_000297,case_001339,2025-03-28T18:35:31
emp_000180,case_001340,2025-11-03T13:57:22
emp_000179,case_001341,2025-01-08T18:11:11
emp_000078,case_001342,2025-12-09T15:08:58
emp_000432,case_001343,2025-07-18T14:08:43
emp_000371,case_001344,2025-11-27T15:31:33
emp_000360,case_001345,2025-09-15T18:07:24
emp_000508,case_001346,2025-09-29T09:43:04
emp_000493,case_001347,2025-07-21T09:14:18
emp_000136,case_001348,2025-12-09T11:39:54
emp_000180,case_001349,2025-04-11T09:30:44
emp_000104,case_001350,2025-03-10T10:43:15
emp_000108,case_001351,2025-06-26T10:54:18
emp_000432,case_001352,2025-11-10T18:54:41
emp_000227,case_001353,2025-07-10T09:32:37
emp_000317,case_001354,2025-03-26T09:32:27
emp_000179,case_001355,2025-05-23T18:53:11
emp_000227,case_001356,2025-02-17T12:16:53
emp_000458,case_001357,2025-01-06T15:36:50
emp_000587,case_001358,2025-04-24T14:26:50
emp_000147,case_001359,2025-02-17T17:32:54
emp_000108,case_001360,2025-03-14T12:53:13
emp_000285,case_001361,2025-01-03T15:03:56
emp_000453,case_001362,2025-11-17T15:48:26
emp_000577,case_001363,2025-03-12T14:39:20
emp_000122,case_001364,2025-06-10T13:24:43
emp_000408,case_001365,2025-08-20T18:24:41
emp_000094,case_001366,2025-08-12T10:27:16
emp_000352,case_001367,2025-06-02T14:53:04
emp_000122,case_001368,2025-02-11T15:46:49
emp_000213,case_001369,2025-07-21T14:13:32
emp_000578,case_001370,2025-10-20T12:57:11
emp_000289,case_001371,2025-10-30T15:19:05
emp_000012,case_001372,2025-01-22T12:03:49
emp_000145,case_001373,2025-05-08T15:18:03
emp_000397,case_001374,2025-03-03T11:23:13
emp_000173,case_001375,2025-10-06T16:17:13
emp_000418,case_001376,2025-10-29T18:16:45
emp_000408,case_001377,2025-03-31T11:01:17
emp_000153,case_001378,2025-11-13T12:27:49
emp_000339,case_001379,2025-09-18T13:10:06
emp_000289,case_001380,2025-12-18T18:45:57
emp_000397,case_001381,2025-06-30T11:13:38
emp_000297,case_001382,2025-10-06T09:31:16
emp_000472,case_001383,2025-02-03T13:06:58
emp_000185,case_001384,2025-02-24T10:29:00
emp_000475,case_001385,2025-12-26T15:05:25
emp_000154,case_001386,2025-03-11T12:38:28
emp_000339,case_001387,2025-07-21T10:20:14
emp_000432,case_001388,2025-09-18T14:48:02
emp_000145,case_001389,2025-04-19T12:08:19
emp_000487,case_001390,2025-01-13T15:44:52
emp_000153,case_001391,2025-02-10T13:49:10
emp_000472,case_001392,2025-08-10T13:01:48
emp_000098,case_001393,2025-10-20T13:46:06
emp_000147,case_001394,2025-02-03T15:06:35
emp_000475,case_001395,2025-01-30T12:10:07
emp_000450,case_001396,2025-07-07T15:43:29
emp_000497,case_001397,2025-08-25T15:21:16
emp_000141,case_001398,2025-04-28T16:53:33
emp_000493,case_001399,2025-08-11T12:42:24
emp_000180,case_001400,2025-05-19T09:47:36
emp_000473,case_001401,2025-11-26T12:35:46
emp_000418,case_001402,2025-04-18T09:41:07
emp_000109,case_001403,2025-05-07T10:43:23
emp_000297,case_001404,2025-06-09T09:28:21
emp_000108,case_001405,2025-12-02T17:59:40
emp_000394,case_001406,2025-09-15T11:49:03
emp_000499,case_001407,2025-06-05T17:12:10
emp_000297,case_001408,2025-07-04T11:22:39
emp_000453,case_001409,2025-10-24T15:51:38
emp_000302,case_001410,2025-12-03T15:21:04
emp_000050,case_001411,2025-11-09T01:47:16
emp_000362,case_001412,2025-03-03T19:39:57
emp_000410,case_001413,2025-01-01T15:11:40
emp_000593,case_001414,2025-07-21T22:42:14
emp_000067,case_001415,2025-01-03T20:31:00
emp_000095,case_001416,2025-07-27T20:37:19
emp_000096,case_001417,2025-11-15T08:21:32
emp_000125,case_001418,2025-06-14T00:18:18
emp_000375,case_001419,2025-05-27T01:52:12
emp_000509,case_001420,2025-04-17T03:49:49
emp_000079,case_001421,2025-07-31T21:30:01
emp_000502,case_001422,2025-07-16T02:04:12
emp_000474,case_001423,2025-05-07T06:42:06
emp_000257,case_001424,2025-11-03T21:58:42
emp_000369,case_001425,2025-08-19T16:54:05
emp_000160,case_001426,2025-07-16T10:24:06
emp_000498,case_001427,2025-03-05T02:13:18
emp_000319,case_001428,2025-07-11T06:35:44
emp_000545,case_001429,2025-02-23T06:45:03
emp_000369,case_001430,2025-08-23T10:50:23
emp_000299,case_001431,2025-07-12T21:22:34
emp_000354,case_001432,2025-07-20T08:54:11
emp_000461,case_001433,2025-10-30T15:25:01
emp_000507,case_001434,2025-03-12T08:05:13
emp_000080,case_001435,2025-08-14T13:33:41
emp_000519,case_001436,2025-07-06T11:46:42
emp_000043,case_001437,2025-07-23T17:37:44
emp_000598,case_001438,2025-12-07T21:33:00
emp_000132,case_001439,2025-04-03T18:29:02
emp_000131,case_001440,2025-01-16T02:47:21
emp_000590,case_001441,2025-10-31T01:06:32
emp_000553,case_001442,2025-05-15T17:48:57
emp_000365,case_001443,2025-08-08T09:23:06
emp_000414,case_001444,2025-09-02T19:36:55
emp_000238,case_001445,2025-09-24T12:58:51
emp_000494,case_001446,2025-09-20T06:22:04
emp_000584,case_001447,2025-08-12T00:17:06
emp_000272,case_001448,2025-06-25T08:27:28
emp_000051,case_001449,2025-08-11T19:33:28
emp_000348,case_001450,2025-10-14T09:19:14
emp_000189,case_001451,2025-04-10T03:12:08
emp_000052,case_001452,2025-05-17T23:50:32
emp_000035,case_001453,2025-06-06T07:23:31
emp_000495,case_001454,2025-01-08T11:26:03
emp_000550,case_001455,2025-05-27T06:39:17
emp_000125,case_001456,2025-12-30T11:39:17
emp_000225,case_001457,2025-09-28T17:46:04
emp_000184,case_001458,2025-08-05T15:23:47
emp_000332,case_001459,2025-12-18T18:50:20
emp_000101,case_001460,2025-02-02T17:35:12
emp_000530,case_001461,2025-05-31T04:43:35
emp_000002,case_001462,2025-09-01T21:11:20
emp_000131,case_001463,2025-04-19T17:56:30
emp_000342,case_001464,2025-08-25T18:23:49
emp_000143,case_001465,2025-02-07T02:06:24
emp_000140,case_001466,2025-11-24T23:47:02
emp_000002,case_001467,2025-05-21T03:34:32
emp_000464,case_001468,2025-01-07T05:42:16
emp_000415,case_001469,2025-04-05T21:25:37
emp_000436,case_001470,2025-02-07T08:38:36
emp_000305,case_001471,2025-03-02T16:23:09
emp_000529,case_001472,2025-07-22T00:07:07
emp_000160,case_001473,2025-08-16T03:33:10
emp_000076,case_001474,2025-12-27T20:00:15
emp_000386,case_001475,2025-02-26T14:28:11
emp_000567,case_001476,2025-05-13T01:06:10
emp_000358,case_001477,2025-09-02T00:12:22
emp_000415,case_001478,2025-08-07T12:52:15
emp_000204,case_001479,2025-12-21T20:39:47
emp_000518,case_001480,2025-02-04T11:05:16
emp_000198,case_001481,2025-06-15T04:56:49
emp_000264,case_001482,2025-08-08T03:08:23
emp_000386,case_001483,2025-06-22T12:28:39
emp_000481,case_001484,2025-02-25T08:04:40
emp_000257,case_001485,2025-02-08T07:45:57
emp_000236,case_001486,2025-11-25T02:30:09
emp_000356,case_001487,2025-11-13T23:21:01
emp_000495,case_001488,2025-05-09T20:50:50
emp_000024,case_001489,2025-04-19T09:28:36
emp_000251,case_001490,2025-11-16T19:51:33
emp_000047,case_001491,2025-01-31T16:08:30
emp_000028,case_001492,2025-08-08T04:16:39
emp_000135,case_001493,2025-10-19T21:34:11
emp_000074,case_001494,2025-08-29T19:28:44
emp_000431,case_001495,2025-09-26T17:09:21
emp_000514,case_001496,2025-10-22T17:46:56
emp_000517,case_001497,2025-11-02T17:14:24
emp_000420,case_001498,2025-07-11T19:29:04
emp_000251,case_001499,2025-09-21T11:22:12
emp_000575,case_001500,2025-12-11T16:48:36
emp_000369,case_001501,2025-10-22T20:50:06
emp_000206,case_001502,2025-11-09T13:28:44
emp_000140,case_001503,2025-02-15T16:57:50
emp_000160,case_001504,2025-09-08T23:45:00
emp_000258,case_001505,2025-05-20T09:01:22
emp_000584,case_001506,2025-09-16T10:14:32
emp_000127,case_001507,2025-12-28T17:15:21
emp_000495,case_001508,2025-09-25T03:34:13
emp_000279,case_001509,2025-06-04T13:24:29
emp_000235,case_001510,2025-03-20T22:47:50
emp_000337,case_001511,2025-11-26T08:30:27
emp_000011,case_001512,2025-01-19T13:48:52
emp_000251,case_001513,2025-11-21T01:17:39
emp_000291,case_001514,2025-04-02T10:11:01
emp_000086,case_001515,2025-06-23T08:35:49
emp_000209,case_001516,2025-11-19T21:39:29
emp_000107,case_001517,2025-12-21T07:29:22
emp_000193,case_001518,2025-09-02T23:34:15
emp_000232,case_001519,2025-12-11T21:25:58
emp_000454,case_001520,2025-12-16T09:11:10
emp_000232,case_001521,2025-04-09T22:03:59
emp_000298,case_001522,2025-09-21T19:05:56
emp_000356,case_001523,2025-11-10T11:08:57
emp_000511,case_001524,2025-04-05T11:35:17
emp_000416,case_001525,2025-12-18T22:33:34
emp_000414,case_001526,2025-08-12T20:14:23
emp_000517,case_001527,2025-01-09T17:00:28
emp_000461,case_001528,2025-08-01T19:41:27
emp_000503,case_001529,2025-07-09T20:34:50
emp_000238,case_001530,2025-07-24T05:54:29
emp_000112,case_001531,2025-05-16T04:34:28
emp_000528,case_001532,2025-09-12T01:21:38
emp_000282,case_001533,2025-06-26T07:15:42
emp_000070,case_001534,2025-04-30T18:05:13
emp_000184,case_001535,2025-10-15T03:32:24
emp_000327,case_001536,2025-10-23T13:44:21
emp_000590,case_001537,2025-09-14T12:06:55
emp_000070,case_001538,2025-02-01T03:50:06
emp_000085,case_001539,2025-04-23T15:50:55
emp_000455,case_001540,2025-10-19T20:51:39
emp_000334,case_001541,2025-12-08T06:07:55
emp_000127,case_001542,2025-05-21T11:18:38
emp_000534,case_001543,2025-09-02T09:55:51
emp_000464,case_001544,2025-01-02T10:07:06
emp_000143,case_001545,2025-09-20T17:38:34
emp_000332,case_001546,2025-03-06T11:40:54
emp_000257,case_001547,2025-06-12T20:43:59
emp_000367,case_001548,2025-12-02T08:23:02
emp_000050,case_001549,2025-11-24T08:29:56
emp_000192,case_001550,2025-07-08T23:31:18
emp_000167,case_001551,2025-10-31T03:43:59
emp_000483,case_001552,2025-07-02T09:06:00
emp_000149,case_001553,2025-06-12T09:53:43
emp_000495,case_001554,2025-11-24T06:35:11
emp_000519,case_001555,2025-02-12T19:18:39
emp_000463,case_001556,2025-06-24T01:31:56
emp_000208,case_001557,2025-05-17T20:38:15
emp_000460,case_001558,2025-08-26T15:25:42
emp_000312,case_001559,2025-03-09T12:00:36
emp_000042,case_001560,2025-11-11T10:21:43
emp_000313,case_001561,2025-03-31T14:17:13
emp_000376,case_001562,2025-06-16T17:37:50
emp_000291,case_001563,2025-07-04T18:23:40
emp_000512,case_001564,2025-10-20T05:17:36
emp_000155,case_001565,2025-06-14T09:21:25
emp_000082,case_001566,2025-11-19T20:09:31
emp_000454,case_001567,2025-10-01T04:55:12
emp_000206,case_001568,2025-03-28T17:00:11
emp_000387,case_001569,2025-05-29T22:09:56
emp_000114,case_001570,2025-07-03T21:50:44
emp_000140,case_001571,2025-12-08T03:40:53
emp_000023,case_001572,2025-09-10T02:24:08
emp_000564,case_001573,2025-05-07T19:25:09
emp_000089,case_001574,2025-09-09T08:03:14
emp_000008,case_001575,2025-11-28T14:15:35
emp_000590,case_001576,2025-03-21T23:58:32
emp_000337,case_001577,2025-04-24T04:03:33
emp_000599,case_001578,2025-01-22T17:16:56
emp_000206,case_001579,2025-02-14T01:27:22
emp_000312,case_001580,2025-09-30T04:15:57
emp_000375,case_001581,2025-01-14T13:53:10
emp_000160,case_001582,2025-05-30T22:34:56
emp_000206,case_001583,2025-08-30T16:44:43
emp_000383,case_001584,2025-07-11T18:48:21
emp_000008,case_001585,2025-04-13T15:52:11
emp_000284,case_001586,2025-09-27T03:09:21
emp_000299,case_001587,2025-02-13T04:41:29
emp_000231,case_001588,2025-12-09T09:21:19
emp_000250,case_001589,2025-03-16T16:52:33
emp_000386,case_001590,2025-03-06T14:55:51
emp_000045,case_001591,2025-04-08T23:57:15
emp_000464,case_001592,2025-07-05T03:50:03
emp_000407,case_001593,2025-08-11T19:34:52
emp_000279,case_001594,2025-11-18T01:13:36
emp_000431,case_001595,2025-03-13T22:50:50
emp_000494,case_001596,2025-11-01T14:18:39
emp_000225,case_001597,2025-02-16T09:23:55
emp_000091,case_001598,2025-11-16T16:18:08
emp_000251,case_001599,2025-02-01T13:33:17
emp_000079,case_001600,2025-09-10T08:29:20
emp_000279,case_001601,2025-10-05T10:37:52
emp_000557,case_001602,2025-03-06T15:16:49
emp_000052,case_001603,2025-03-07T22:38:38
emp_000537,case_001604,2025-08-06T01:50:27
emp_000076,case_001605,2025-05-30T02:39:18
emp_000071,case_001606,2025-10-03T16:32:35
emp_000010,case_001607,2025-06-09T19:26:23
emp_000245,case_001608,2025-06-22T12:10:28
emp_000028,case_001609,2025-12-01T06:05:19
emp_000436,case_001610,2025-11-02T18:35:22
emp_000344,case_001611,2025-04-01T08:18:56
emp_000257,case_001612,2025-06-05T02:04:44
emp_000126,case_001613,2025-04-13T15:49:09
emp_000167,case_001614,2025-12-07T19:46:40
emp_000250,case_001615,2025-05-27T16:33:43
emp_000250,case_001616,2025-04-02T09:43:40
emp_000495,case_001617,2025-06-11T05:15:19
emp_000258,case_001618,2025-09-25T19:13:04
emp_000598,case_001619,2025-03-03T06:15:31
emp_000247,case_001620,2025-10-19T14:42:09
emp_000454,case_001621,2025-06-02T10:18:05
emp_000126,case_001622,2025-01-29T02:18:30
emp_000135,case_001623,2025-06-12T23:47:54
emp_000454,case_001624,2025-03-03T01:05:47
emp_000470,case_001625,2025-04-05T17:07:25
emp_000166,case_001626,2025-07-21T00:34:47
emp_000560,case_001627,2025-04-03T10:07:07
emp_000386,case_001628,2025-03-07T08:52:00
emp_000208,case_001629,2025-05-29T10:09:32
emp_000455,case_001630,2025-10-09T17:06:32
emp_000431,case_001631,2025-10-03T14:20:01
emp_000071,case_001632,2025-03-19T01:20:56
emp_000189,case_001633,2025-03-28T23:43:25
emp_000505,case_001634,2025-06-15T06:38:58
emp_000518,case_001635,2025-01-03T03:25:20
emp_000219,case_001636,2025-03-03T23:48:58
emp_000592,case_001637,2025-05-01T15:22:12
emp_000131,case_001638,2025-06-24T03:49:44
emp_000011,case_001639,2025-01-21T09:42:01
emp_000114,case_001640,2025-06-18T16:27:49
emp_000035,case_001641,2025-09-20T17:37:45
emp_000176,case_001642,2025-04-21T16:01:39
emp_000250,case_001643,2025-07-01T17:57:48
emp_000277,case_001644,2025-12-07T10:03:01
emp_000375,case_001645,2025-12-27T14:20:35
emp_000350,case_001646,2025-12-20T08:23:36
emp_000023,case_001647,2025-08-27T23:36:09
emp_000529,case_001648,2025-12-19T09:09:07
emp_000348,case_001649,2025-10-02T01:58:31
emp_000350,case_001650,2025-09-03T04:57:54
emp_000312,case_001651,2025-04-14T20:45:37
emp_000114,case_001652,2025-10-14T15:10:58
emp_000170,case_001653,2025-11-02T11:11:44
emp_000314,case_001654,2025-03-26T05:03:06
emp_000420,case_001655,2025-06-06T03:53:24
emp_000204,case_001656,2025-07-15T02:04:25
emp_000314,case_001657,2025-04-04T07:56:48
emp_000290,case_001658,2025-12-26T16:09:06
emp_000581,case_001659,2025-01-09T02:44:53
emp_000354,case_001660,2025-03-23T02:27:52
emp_000010,case_001661,2025-09-12T11:01:18
emp_000350,case_001662,2025-09-18T14:26:52
emp_000386,case_001663,2025-09-15T08:28:34
emp_000407,case_001664,2025-07-05T05:05:13
emp_000002,case_001665,2025-08-17T08:35:43
emp_000167,case_001666,2025-02-02T16:20:29
emp_000560,case_001667,2025-09-06T23:39:32
emp_000251,case_001668,2025-09-02T12:10:28
emp_000235,case_001669,2025-03-24T17:08:43
emp_000537,case_001670,2025-06-19T08:20:26
emp_000010,case_001671,2025-01-25T17:22:23
emp_000414,case_001672,2025-10-31T09:55:40
emp_000150,case_001673,2025-04-29T23:00:54
emp_000332,case_001674,2025-05-19T04:41:33
emp_000592,case_001675,2025-09-04T08:31:54
emp_000270,case_001676,2025-02-20T01:11:18
emp_000511,case_001677,2025-05-12T03:16:07
emp_000356,case_001678,2025-07-10T15:10:42
emp_000396,case_001679,2025-03-14T12:03:24
emp_000149,case_001680,2025-07-20T11:31:42
emp_000082,case_001681,2025-04-18T00:09:37
emp_000259,case_001682,2025-03-13T03:30:12
emp_000319,case_001683,2025-06-09T01:39:54
emp_000044,case_001684,2025-01-26T07:29:09
emp_000067,case_001685,2025-03-23T12:48:37
emp_000264,case_001686,2025-03-22T06:44:35
emp_000545,case_001687,2025-03-04T02:54:51
emp_000522,case_001688,2025-09-21T03:48:41
emp_000345,case_001689,2025-04-06T08:19:56
emp_000117,case_001690,2025-10-25T03:20:15
emp_000143,case_001691,2025-09-25T19:59:30
emp_000208,case_001692,2025-06-28T16:52:26
emp_000127,case_001693,2025-05-15T22:36:37
emp_000071,case_001694,2025-03-20T21:51:19
emp_000288,case_001695,2025-07-27T01:30:52
emp_000023,case_001696,2025-09-29T17:51:22
emp_000189,case_001697,2025-10-24T19:10:15
emp_000208,case_001698,2025-07-13T12:58:11
emp_000027,case_001699,2025-02-18T11:45:03
emp_000407,case_001700,2025-10-29T16:36:42
emp_000231,case_001701,2025-09-21T06:45:18
emp_000247,case_001702,2025-03-19T04:52:14
emp_000362,case_001703,2025-10-17T02:27:25
emp_000048,case_001704,2025-09-04T20:20:08
emp_000365,case_001705,2025-11-05T21:37:33
emp_000105,case_001706,2025-02-14T05:58:58
emp_000455,case_001707,2025-04-26T05:46:44
emp_000454,case_001708,2025-09-11T07:47:37
emp_000312,case_001709,2025-07-31T13:08:43
emp_000008,case_001710,2025-03-03T10:59:53
emp_000023,case_001711,2025-01-04T05:42:21
emp_000461,case_001712,2025-04-11T08:27:31
emp_000071,case_001713,2025-12-27T13:09:26
emp_000082,case_001714,2025-03-03T08:00:04
emp_000225,case_001715,2025-03-10T10:18:40
emp_000167,case_001716,2025-02-15T18:49:53
emp_000057,case_001717,2025-08-23T13:36:31
emp_000560,case_001718,2025-12-01T14:04:48
emp_000184,case_001719,2025-05-14T03:29:08
emp_000074,case_001720,2025-12-14T05:50:06
emp_000365,case_001721,2025-12-04T12:23:17
emp_000382,case_001722,2025-07-18T00:35:56
emp_000177,case_001723,2025-01-26T20:37:48
emp_000248,case_001724,2025-12-18T17:36:29
emp_000149,case_001725,2025-09-21T17:21:19
emp_000008,case_001726,2025-03-02T10:14:36
emp_000236,case_001727,2025-01-07T10:52:50
emp_000259,case_001728,2025-10-02T15:18:48
emp_000518,case_001729,2025-09-12T19:25:16
emp_000545,case_001730,2025-08-22T16:22:02
emp_000101,case_001731,2025-01-24T23:45:01
emp_000491,case_001732,2025-09-15T19:54:15
emp_000306,case_001733,2025-05-06T06:42:21
emp_000466,case_001734,2025-02-25T07:28:47
emp_000245,case_001735,2025-06-19T19:12:25
emp_000593,case_001736,2025-03-10T02:38:29
emp_000235,case_001737,2025-08-29T18:58:22
emp_000156,case_001738,2025-02-06T02:28:01
emp_000259,case_001739,2025-11-22T22:32:30
emp_000155,case_001740,2025-09-05T12:53:09
emp_000511,case_001741,2025-09-05T19:49:36
emp_000170,case_001742,2025-09-12T07:47:17
emp_000312,case_001743,2025-02-08T12:22:45
emp_000125,case_001744,2025-03-04T15:37:58
emp_000095,case_001745,2025-09-19T12:09:47
