transaction_id,account_id,device_id,ip_id,payment_token_id,merchant_id,amount,currency,txn_type,event_timestamp,ingestion_timestamp
txn_003646,acct_000763,device_000283,ip_000152,token_000043,merchant_000019,21.65,USD,purchase,2025-07-01T06:36:59,2025-07-01T06:39:50
txn_002687,acct_000152,device_000336,ip_000062,token_000567,merchant_000076,20.34,USD,purchase,2025-07-01T06:56:17,2025-07-01T06:58:45
txn_001012,acct_000281,device_000237,ip_000211,token_000090,merchant_000027,122.42,USD,purchase,2025-07-01T09:31:40,2025-07-01T09:32:15
txn_003521,acct_000751,device_000333,ip_000324,token_000637,merchant_000017,29.99,USD,purchase,2025-07-01T09:31:47,2025-07-01T09:34:18
txn_001013,acct_000281,device_000237,ip_000211,token_000090,merchant_000027,-122.42,USD,refund,2025-07-01T11:31:40,2025-07-01T11:35:36
txn_003054,acct_000892,device_000389,ip_000220,token_001055,merchant_000039,4.33,USD,purchase,2025-07-01T11:34:15,2025-07-01T11:34:55
txn_002306,acct_000567,device_000462,ip_000085,token_000886,merchant_000079,33.95,USD,purchase,2025-07-01T12:30:48,2025-07-01T12:32:06
txn_002585,acct_000340,device_000485,ip_000493,token_000113,merchant_000035,38.66,USD,purchase,2025-07-01T13:38:50,2025-07-01T13:39:55
txn_002384,acct_000282,device_000191,ip_000463,token_000108,merchant_000029,8.39,USD,purchase,2025-07-01T15:22:36,2025-07-01T15:24:59
txn_002106,acct_000458,device_000019,ip_000363,token_000626,merchant_000043,20.2,USD,purchase,2025-07-01T15:36:52,2025-07-01T15:40:36
txn_000609,acct_001013,device_000062,ip_000109,token_000027,merchant_000028,51.43,USD,purchase,2025-07-01T19:28:40,2025-07-01T19:29:07
txn_003966,acct_000030,device_000066,ip_000381,token_001005,merchant_000071,140.58,USD,purchase,2025-07-01T23:10:46,2025-07-01T23:12:37
txn_003798,acct_000717,device_000221,ip_000279,token_000238,merchant_000042,15.63,USD,purchase,2025-07-02T04:30:40,2025-07-02T04:33:00
txn_003507,acct_000333,device_000335,ip_000436,token_000215,merchant_000064,10.47,USD,purchase,2025-07-02T04:45:36,2025-07-02T04:47:27
txn_003355,acct_000216,device_000039,ip_000424,token_000880,merchant_000073,49.88,USD,purchase,2025-07-02T06:29:35,2025-07-02T06:33:13
txn_002287,acct_001015,device_000143,ip_000269,token_000821,merchant_000016,15.05,USD,purchase,2025-07-02T07:14:53,2025-07-02T07:17:23
txn_001269,acct_000875,device_000090,ip_000260,token_000717,merchant_000005,3.01,USD,purchase,2025-07-02T08:27:09,2025-07-02T08:29:31
txn_003555,acct_000928,device_000021,ip_000248,token_000486,merchant_000049,5.02,USD,purchase,2025-07-02T09:10:35,2025-07-02T09:11:42
txn_000777,acct_000498,device_000165,ip_000167,token_000983,merchant_000076,58.56,USD,purchase,2025-07-02T11:31:19,2025-07-02T11:35:12
txn_000603,acct_000081,device_000346,ip_000331,token_000034,merchant_000009,43.85,USD,purchase,2025-07-02T11:43:24,2025-07-02T11:46:37
txn_002984,acct_000978,device_000429,ip_000412,token_000522,merchant_000074,106.31,USD,purchase,2025-07-02T12:54:56,2025-07-02T12:55:08
txn_001838,acct_000864,device_000124,ip_000411,token_000496,merchant_000010,38.64,USD,purchase,2025-07-02T14:38:30,2025-07-02T14:39:39
txn_001603,acct_001011,device_000361,ip_000052,token_000353,merchant_000033,21.52,USD,purchase,2025-07-02T15:08:36,2025-07-02T15:08:50
txn_003532,acct_000414,device_000419,ip_000338,token_000033,merchant_000036,156.03,USD,purchase,2025-07-02T15:52:47,2025-07-02T15:55:11
txn_002992,acct_000442,device_000011,ip_000352,token_000921,merchant_000021,112.87,USD,purchase,2025-07-02T16:38:24,2025-07-02T16:40:40
txn_000706,acct_000021,device_000326,ip_000214,token_000368,merchant_000020,15.85,USD,purchase,2025-07-02T17:19:00,2025-07-02T17:21:58
txn_002468,acct_000537,device_000433,ip_000033,token_000870,merchant_000071,29.18,USD,purchase,2025-07-02T18:08:34,2025-07-02T18:11:16
txn_003454,acct_000599,device_000367,ip_000435,token_001170,merchant_000058,16.54,USD,purchase,2025-07-03T00:08:40,2025-07-03T00:09:13
txn_001806,acct_000487,device_000110,ip_000127,token_000523,merchant_000017,16.21,USD,purchase,2025-07-03T01:35:10,2025-07-03T01:36:47
txn_001619,acct_000056,device_000156,ip_000453,token_000351,merchant_000030,54.21,USD,purchase,2025-07-03T02:56:38,2025-07-03T02:56:48
txn_000640,acct_000807,device_000070,ip_000470,token_000991,merchant_000049,31.3,USD,purchase,2025-07-03T05:03:00,2025-07-03T05:06:02
txn_003142,acct_000485,device_000451,ip_000303,token_001204,merchant_000069,12.95,USD,purchase,2025-07-03T12:23:08,2025-07-03T12:25:27
txn_003772,acct_000617,device_000022,ip_000205,token_000488,merchant_000047,7.97,USD,purchase,2025-07-03T12:30:50,2025-07-03T12:34:28
txn_001401,acct_001108,device_000390,ip_000290,token_000085,merchant_000066,201.18,USD,purchase,2025-07-03T13:04:54,2025-07-03T13:07:01
txn_003845,acct_000402,device_000421,ip_000340,token_000333,merchant_000062,8.0,USD,purchase,2025-07-03T17:07:48,2025-07-03T17:10:15
txn_002941,acct_000521,device_000005,ip_000408,token_001155,merchant_000028,8.34,USD,purchase,2025-07-03T23:50:25,2025-07-03T23:52:07
txn_001911,acct_000491,device_000368,ip_000452,token_000191,merchant_000053,38.4,USD,purchase,2025-07-04T04:09:49,2025-07-04T04:10:22
txn_002340,acct_000280,device_000498,ip_000101,token_001169,merchant_000080,12.57,USD,purchase,2025-07-04T07:00:20,2025-07-04T07:00:58
txn_002786,acct_000915,device_000372,ip_000039,token_001199,merchant_000026,63.46,USD,purchase,2025-07-04T07:47:50,2025-07-04T07:49:16
txn_002726,acct_000416,device_000163,ip_000259,token_000309,merchant_000056,4.24,USD,purchase,2025-07-04T09:51:42,2025-07-04T09:55:25
txn_003905,acct_000006,device_000005,ip_000144,token_000282,merchant_000024,59.81,USD,purchase,2025-07-04T12:51:26,2025-07-04T12:53:15
txn_001876,acct_000976,device_000399,ip_000239,token_000860,merchant_000072,13.99,USD,purchase,2025-07-04T14:18:05,2025-07-04T14:18:44
txn_001920,acct_000393,device_000039,ip_000044,token_000671,merchant_000074,34.47,USD,purchase,2025-07-04T15:02:56,2025-07-04T15:06:53
txn_003104,acct_000384,device_000184,ip_000203,token_001056,merchant_000079,16.8,USD,purchase,2025-07-04T18:07:01,2025-07-04T18:10:13
txn_003669,acct_000117,device_000566,ip_000239,token_000976,merchant_000030,5.61,USD,purchase,2025-07-04T18:46:09,2025-07-04T18:47:56
txn_000870,acct_000793,device_000329,ip_000321,token_001085,merchant_000025,191.31,USD,purchase,2025-07-04T21:03:09,2025-07-04T21:05:16
txn_002855,acct_000656,device_000186,ip_000174,token_000981,merchant_000033,23.09,USD,purchase,2025-07-05T10:21:29,2025-07-05T10:23:22
txn_002995,acct_000816,device_000106,ip_000222,token_000727,merchant_000029,23.65,USD,purchase,2025-07-05T17:08:15,2025-07-05T17:11:10
txn_002942,acct_000521,device_000005,ip_000408,token_001155,merchant_000028,-8.34,USD,refund,2025-07-05T21:50:25,2025-07-05T21:51:09
txn_001846,acct_000059,device_000490,ip_000355,token_000279,merchant_000016,67.29,USD,purchase,2025-07-05T22:56:33,2025-07-05T22:56:36
txn_002394,acct_000397,device_000046,ip_000160,token_000013,merchant_000062,133.47,USD,purchase,2025-07-06T01:51:38,2025-07-06T01:53:12
txn_002759,acct_000747,device_000399,ip_000441,token_000689,merchant_000074,73.47,USD,purchase,2025-07-06T03:09:53,2025-07-06T03:11:32
txn_003971,acct_000033,device_000129,ip_000414,token_001005,merchant_000037,58.71,USD,purchase,2025-07-06T04:01:59,2025-07-06T04:04:19
txn_003425,acct_000457,device_000079,ip_000177,token_000413,merchant_000003,45.96,USD,purchase,2025-07-06T04:04:10,2025-07-06T04:04:21
txn_002002,acct_000963,device_000461,ip_000121,token_000890,merchant_000060,2.03,USD,purchase,2025-07-06T10:04:39,2025-07-06T10:05:56
txn_002954,acct_000624,device_000213,ip_000300,token_000215,merchant_000032,2.54,USD,purchase,2025-07-06T10:16:50,2025-07-06T10:19:03
txn_003574,acct_000058,device_000259,ip_000314,token_001013,merchant_000045,42.09,USD,purchase,2025-07-06T10:45:18,2025-07-06T10:46:55
txn_000129,acct_000661,device_000119,ip_000390,token_000722,merchant_000072,374.59,USD,purchase,2025-07-06T13:22:19,2025-07-06T13:25:21
txn_002344,acct_000964,device_000343,ip_000222,token_000964,merchant_000008,79.66,USD,purchase,2025-07-06T18:10:35,2025-07-06T18:11:06
txn_001481,acct_000498,device_000509,ip_000206,token_000406,merchant_000010,20.41,USD,purchase,2025-07-06T20:22:59,2025-07-06T20:24:11
txn_003762,acct_000413,device_000569,ip_000078,token_001029,merchant_000008,9.2,USD,purchase,2025-07-06T21:54:20,2025-07-06T21:57:38
txn_002510,acct_001078,device_000139,ip_000227,token_000861,merchant_000063,48.43,USD,purchase,2025-07-07T00:05:02,2025-07-07T00:07:42
txn_001840,acct_000481,device_000562,ip_000389,token_000254,merchant_000020,5.77,USD,purchase,2025-07-07T02:58:21,2025-07-07T02:58:59
txn_003212,acct_001039,device_000279,ip_000182,token_000454,merchant_000044,17.97,USD,purchase,2025-07-07T03:11:18,2025-07-07T03:15:06
txn_001908,acct_000397,device_000570,ip_000196,token_000019,merchant_000036,58.16,USD,purchase,2025-07-07T04:30:48,2025-07-07T04:34:01
txn_000161,acct_000080,device_000545,ip_000258,token_000241,merchant_000012,527.83,USD,purchase,2025-07-07T06:48:40,2025-07-07T06:50:59
txn_002365,acct_000304,device_000296,ip_000378,token_001202,merchant_000032,39.33,USD,purchase,2025-07-07T09:28:56,2025-07-07T09:29:01
txn_002231,acct_000064,device_000564,ip_000084,token_000340,merchant_000052,34.01,USD,purchase,2025-07-07T14:32:47,2025-07-07T14:35:25
txn_000821,acct_000026,device_000304,ip_000125,token_000043,merchant_000079,72.91,USD,purchase,2025-07-07T16:26:00,2025-07-07T16:28:22
txn_003269,acct_000804,device_000426,ip_000340,token_000861,merchant_000036,39.26,USD,purchase,2025-07-07T17:45:48,2025-07-07T17:46:35
txn_000172,acct_000513,device_000454,ip_000495,token_000773,merchant_000073,200.46,USD,purchase,2025-07-07T19:45:26,2025-07-07T19:48:45
txn_001808,acct_000079,device_000161,ip_000341,token_001199,merchant_000062,3.28,USD,purchase,2025-07-07T19:53:24,2025-07-07T19:54:47
txn_003472,acct_001088,device_000147,ip_000168,token_001106,merchant_000042,25.35,USD,purchase,2025-07-07T23:50:46,2025-07-07T23:53:50
txn_000019,acct_000343,device_000446,ip_000142,token_000863,merchant_000039,56.54,USD,purchase,2025-07-08T01:21:46,2025-07-08T01:22:50
txn_003147,acct_001058,device_000387,ip_000008,token_000627,merchant_000024,25.62,USD,purchase,2025-07-08T06:08:17,2025-07-08T06:11:41
txn_000373,acct_001014,device_000042,ip_000227,token_000731,merchant_000072,22.43,USD,purchase,2025-07-08T10:23:14,2025-07-08T10:26:19
txn_003577,acct_000750,device_000580,ip_000125,token_000596,merchant_000016,92.16,USD,purchase,2025-07-08T11:33:09,2025-07-08T11:35:50
txn_003888,acct_000007,device_000003,ip_000457,token_000321,merchant_000062,16.17,USD,purchase,2025-07-08T12:40:20,2025-07-08T12:44:02
txn_002672,acct_000639,device_000572,ip_000430,token_000795,merchant_000075,30.34,USD,purchase,2025-07-08T18:37:55,2025-07-08T18:40:22
txn_002059,acct_000934,device_000480,ip_000003,token_000148,merchant_000057,8.93,USD,purchase,2025-07-08T20:31:10,2025-07-08T20:33:37
txn_001688,acct_000005,device_000143,ip_000325,token_000745,merchant_000037,38.3,USD,purchase,2025-07-08T23:03:24,2025-07-08T23:06:26
txn_001909,acct_000397,device_000570,ip_000196,token_000019,merchant_000036,-58.16,USD,refund,2025-07-08T23:30:48,2025-07-08T23:31:20
txn_000138,acct_000768,device_000527,ip_000412,token_001042,merchant_000058,7.44,USD,purchase,2025-07-09T01:20:55,2025-07-09T01:21:20
txn_000915,acct_000719,device_000503,ip_000014,token_000779,merchant_000005,41.9,USD,purchase,2025-07-09T07:20:54,2025-07-09T07:21:59
txn_000105,acct_000938,device_000147,ip_000162,token_000370,merchant_000011,16.88,USD,purchase,2025-07-09T08:34:58,2025-07-09T08:36:54
txn_003289,acct_000456,device_000145,ip_000115,token_000119,merchant_000040,49.73,USD,purchase,2025-07-09T09:21:31,2025-07-09T09:24:31
txn_000571,acct_000906,device_000144,ip_000482,token_000254,merchant_000073,6.64,USD,purchase,2025-07-09T14:54:13,2025-07-09T14:58:08
txn_001874,acct_000642,device_000043,ip_000261,token_001136,merchant_000078,54.89,USD,purchase,2025-07-09T16:04:39,2025-07-09T16:06:46
txn_000508,acct_000807,device_000570,ip_000419,token_001099,merchant_000068,36.82,USD,purchase,2025-07-09T17:44:22,2025-07-09T17:47:09
txn_002492,acct_000056,device_000141,ip_000015,token_000777,merchant_000002,34.98,USD,purchase,2025-07-09T19:56:53,2025-07-09T20:00:14
txn_001945,acct_000730,device_000540,ip_000305,token_000835,merchant_000006,26.62,USD,purchase,2025-07-09T22:16:27,2025-07-09T22:19:47
txn_000788,acct_001058,device_000125,ip_000084,token_000430,merchant_000016,49.79,USD,purchase,2025-07-09T22:49:15,2025-07-09T22:50:37
txn_000285,acct_000396,device_000026,ip_000369,token_001215,merchant_000031,8.91,USD,purchase,2025-07-09T23:58:40,2025-07-10T00:01:25
txn_003725,acct_000827,device_000447,ip_000173,token_000165,merchant_000063,12.05,USD,purchase,2025-07-10T00:00:02,2025-07-10T00:03:39
txn_001179,acct_000816,device_000212,ip_000125,token_000602,merchant_000022,11.35,USD,purchase,2025-07-10T00:28:07,2025-07-10T00:31:41
txn_002419,acct_001109,device_000124,ip_000283,token_000268,merchant_000015,43.83,USD,purchase,2025-07-10T07:43:51,2025-07-10T07:45:47
txn_002861,acct_000246,device_000414,ip_000470,token_000001,merchant_000068,39.67,USD,purchase,2025-07-10T07:56:22,2025-07-10T07:57:46
txn_003473,acct_001088,device_000147,ip_000168,token_001106,merchant_000042,-25.35,USD,refund,2025-07-10T09:50:46,2025-07-10T09:52:47
txn_000357,acct_000837,device_000261,ip_000442,token_001208,merchant_000008,30.27,USD,purchase,2025-07-10T10:28:23,2025-07-10T10:28:52
txn_000317,acct_000913,device_000090,ip_000263,token_000808,merchant_000025,10.27,USD,purchase,2025-07-10T11:28:06,2025-07-10T11:28:21
txn_000836,acct_000874,device_000414,ip_000223,token_000773,merchant_000011,32.99,USD,purchase,2025-07-10T11:28:06,2025-07-10T11:29:25
txn_003114,acct_000607,device_000169,ip_000279,token_001222,merchant_000001,37.52,USD,purchase,2025-07-10T14:02:11,2025-07-10T14:06:00
txn_001428,acct_000717,device_000572,ip_000493,token_000864,merchant_000011,9.66,USD,purchase,2025-07-10T18:01:37,2025-07-10T18:02:03
txn_001373,acct_000234,device_000084,ip_000296,token_000504,merchant_000079,87.05,USD,purchase,2025-07-10T22:49:40,2025-07-10T22:49:43
txn_002296,acct_001088,device_000151,ip_000117,token_000190,merchant_000028,41.82,USD,purchase,2025-07-11T02:34:33,2025-07-11T02:37:28
txn_000967,acct_000169,device_000009,ip_000077,token_001107,merchant_000055,153.05,USD,purchase,2025-07-11T07:48:59,2025-07-11T07:49:38
txn_003645,acct_000175,device_000093,ip_000479,token_001159,merchant_000060,25.02,USD,purchase,2025-07-11T11:07:44,2025-07-11T11:09:34
txn_002506,acct_000238,device_000178,ip_000230,token_000396,merchant_000014,42.76,USD,purchase,2025-07-11T11:12:01,2025-07-11T11:15:08
txn_002195,acct_000876,device_000560,ip_000213,token_000179,merchant_000024,1.61,USD,purchase,2025-07-11T16:23:41,2025-07-11T16:24:11
txn_001837,acct_000425,device_000014,ip_000256,token_000158,merchant_000055,6.04,USD,purchase,2025-07-11T18:05:55,2025-07-11T18:08:54
txn_003519,acct_000746,device_000169,ip_000076,token_000431,merchant_000060,16.03,USD,purchase,2025-07-11T18:31:09,2025-07-11T18:34:33
txn_000286,acct_000396,device_000026,ip_000369,token_001215,merchant_000031,-8.91,USD,refund,2025-07-11T19:58:40,2025-07-11T19:58:55
txn_001356,acct_000140,device_000484,ip_000122,token_000294,merchant_000060,28.5,USD,purchase,2025-07-12T02:30:16,2025-07-12T02:31:20
txn_002673,acct_000871,device_000230,ip_000030,token_000712,merchant_000021,33.91,USD,purchase,2025-07-12T02:34:16,2025-07-12T02:35:09
txn_002797,acct_000532,device_000444,ip_000190,token_000855,merchant_000046,54.72,USD,purchase,2025-07-12T09:48:02,2025-07-12T09:50:08
txn_001467,acct_000546,device_000189,ip_000348,token_000815,merchant_000035,47.69,USD,purchase,2025-07-12T09:58:53,2025-07-12T10:00:49
txn_000529,acct_000545,device_000122,ip_000216,token_001002,merchant_000071,177.77,USD,purchase,2025-07-12T11:01:29,2025-07-12T11:02:53
txn_001158,acct_000045,device_000170,ip_000185,token_000571,merchant_000039,11.4,USD,purchase,2025-07-12T11:15:06,2025-07-12T11:15:31
txn_000546,acct_000889,device_000378,ip_000076,token_000982,merchant_000012,11.73,USD,purchase,2025-07-12T14:41:35,2025-07-12T14:45:16
txn_002276,acct_000437,device_000490,ip_000447,token_000150,merchant_000061,13.72,USD,purchase,2025-07-12T15:18:14,2025-07-12T15:19:53
txn_000970,acct_000533,device_000162,ip_000330,token_001055,merchant_000013,46.81,USD,purchase,2025-07-12T18:55:40,2025-07-12T18:55:49
txn_002500,acct_000937,device_000373,ip_000413,token_000748,merchant_000027,22.39,USD,purchase,2025-07-12T22:52:33,2025-07-12T22:56:20
txn_001421,acct_000069,device_000544,ip_000178,token_001026,merchant_000009,12.62,USD,purchase,2025-07-12T23:15:48,2025-07-12T23:16:23
txn_003564,acct_000402,device_000432,ip_000208,token_000362,merchant_000065,5.98,USD,purchase,2025-07-13T03:23:45,2025-07-13T03:24:15
txn_000338,acct_000061,device_000102,ip_000378,token_000109,merchant_000009,12.3,USD,purchase,2025-07-13T10:57:13,2025-07-13T10:57:53
txn_002925,acct_000617,device_000045,ip_000189,token_000965,merchant_000011,17.08,USD,purchase,2025-07-13T13:11:53,2025-07-13T13:14:56
txn_002863,acct_000844,device_000028,ip_000292,token_001024,merchant_000073,24.76,USD,purchase,2025-07-13T15:11:54,2025-07-13T15:13:20
txn_003959,acct_000019,device_000583,ip_000435,token_000128,merchant_000037,37.4,USD,purchase,2025-07-13T18:30:57,2025-07-13T18:32:11
txn_000350,acct_000039,device_000529,ip_000442,token_000383,merchant_000074,57.86,USD,purchase,2025-07-13T20:54:54,2025-07-13T20:58:54
txn_003294,acct_000595,device_000248,ip_000011,token_000834,merchant_000037,9.55,USD,purchase,2025-07-14T02:15:06,2025-07-14T02:15:58
txn_000702,acct_000429,device_000576,ip_000407,token_001001,merchant_000070,8.9,USD,purchase,2025-07-14T02:37:04,2025-07-14T02:38:27
txn_002612,acct_000205,device_000281,ip_000421,token_000687,merchant_000053,62.39,USD,purchase,2025-07-14T02:55:00,2025-07-14T02:56:53
txn_004045,acct_000040,device_000556,ip_000197,token_000859,merchant_000047,98.41,USD,purchase,2025-07-14T05:28:41,2025-07-14T05:32:17
txn_004046,acct_000040,device_000556,ip_000197,token_000256,merchant_000014,104.82,USD,purchase,2025-07-14T05:30:41,2025-07-14T05:32:23
txn_004048,acct_000040,device_000556,ip_000197,token_000302,merchant_000069,113.03,USD,purchase,2025-07-14T05:34:41,2025-07-14T05:34:44
txn_004047,acct_000040,device_000556,ip_000197,token_001134,merchant_000044,125.65,USD,purchase,2025-07-14T05:36:41,2025-07-14T05:37:36
txn_002641,acct_000168,device_000176,ip_000045,token_000117,merchant_000012,12.86,USD,purchase,2025-07-14T08:08:50,2025-07-14T08:11:40
txn_001935,acct_000355,device_000361,ip_000483,token_000749,merchant_000060,16.23,USD,purchase,2025-07-14T08:49:33,2025-07-14T08:50:31
txn_002781,acct_000569,device_000227,ip_000172,token_000459,merchant_000022,20.29,USD,purchase,2025-07-14T09:44:06,2025-07-14T09:45:40
txn_003623,acct_000712,device_000534,ip_000059,token_000477,merchant_000053,11.49,USD,purchase,2025-07-14T12:06:22,2025-07-14T12:06:43
txn_001504,acct_000551,device_000354,ip_000220,token_000687,merchant_000026,102.53,USD,purchase,2025-07-14T13:30:05,2025-07-14T13:32:00
txn_003850,acct_000126,device_000305,ip_000240,token_001075,merchant_000026,37.95,USD,purchase,2025-07-14T16:01:52,2025-07-14T16:05:29
txn_000909,acct_000422,device_000406,ip_000042,token_000859,merchant_000015,29.16,USD,purchase,2025-07-14T17:14:03,2025-07-14T17:16:31
txn_003716,acct_000602,device_000431,ip_000421,token_000710,merchant_000013,9.83,USD,purchase,2025-07-14T17:37:54,2025-07-14T17:38:46
txn_000743,acct_000895,device_000282,ip_000383,token_000381,merchant_000036,55.6,USD,purchase,2025-07-14T18:54:24,2025-07-14T18:58:17
txn_002273,acct_000456,device_000422,ip_000273,token_000898,merchant_000011,16.92,USD,purchase,2025-07-14T19:52:08,2025-07-14T19:52:28
txn_002849,acct_000983,device_000152,ip_000080,token_000882,merchant_000022,17.16,USD,purchase,2025-07-14T22:57:58,2025-07-14T23:00:03
txn_004178,acct_000091,device_000017,ip_000002,token_000483,merchant_000016,21.49,USD,purchase,2025-07-14T23:20:43,2025-07-14T23:23:37
txn_003282,acct_000880,device_000081,ip_000055,token_000341,merchant_000048,6.68,USD,purchase,2025-07-15T00:04:29,2025-07-15T00:08:15
txn_002943,acct_000718,device_000495,ip_000472,token_001169,merchant_000020,8.06,USD,purchase,2025-07-15T00:45:06,2025-07-15T00:48:13
txn_000518,acct_000938,device_000188,ip_000225,token_000725,merchant_000060,28.16,USD,purchase,2025-07-15T01:06:57,2025-07-15T01:10:54
txn_002945,acct_000054,device_000523,ip_000273,token_000111,merchant_000051,45.58,USD,purchase,2025-07-15T01:47:50,2025-07-15T01:48:22
txn_000214,acct_000654,device_000553,ip_000290,token_000307,merchant_000042,38.12,USD,purchase,2025-07-15T02:43:20,2025-07-15T02:46:13
txn_003642,acct_001020,device_000175,ip_000157,token_000522,merchant_000062,7.75,USD,purchase,2025-07-15T05:45:04,2025-07-15T05:45:12
txn_003088,acct_000777,device_000266,ip_000068,token_000249,merchant_000017,8.22,USD,purchase,2025-07-15T06:05:26,2025-07-15T06:06:56
txn_002617,acct_000335,device_000262,ip_000016,token_000498,merchant_000074,17.73,USD,purchase,2025-07-15T08:34:18,2025-07-15T08:37:21
txn_001205,acct_000433,device_000140,ip_000143,token_000963,merchant_000023,5.78,USD,purchase,2025-07-15T09:13:10,2025-07-15T09:14:34
txn_002695,acct_000409,device_000455,ip_000115,token_000605,merchant_000033,14.8,USD,purchase,2025-07-15T10:58:32,2025-07-15T11:00:30
txn_001116,acct_000544,device_000568,ip_000251,token_000954,merchant_000067,25.18,USD,purchase,2025-07-15T12:35:38,2025-07-15T12:37:08
txn_001146,acct_000172,device_000456,ip_000493,token_000046,merchant_000069,126.67,USD,purchase,2025-07-15T14:21:13,2025-07-15T14:24:42
txn_000628,acct_000197,device_000142,ip_000270,token_000906,merchant_000041,22.1,USD,purchase,2025-07-15T15:53:51,2025-07-15T15:55:39
txn_002637,acct_000964,device_000448,ip_000110,token_001004,merchant_000078,10.94,USD,purchase,2025-07-15T16:09:26,2025-07-15T16:10:54
txn_002266,acct_000210,device_000365,ip_000200,token_000066,merchant_000031,22.39,USD,purchase,2025-07-15T21:23:06,2025-07-15T21:25:26
txn_002821,acct_000048,device_000031,ip_000050,token_000524,merchant_000023,148.52,USD,purchase,2025-07-15T23:18:13,2025-07-15T23:20:46
txn_001905,acct_000527,device_000086,ip_000325,token_001030,merchant_000075,14.49,USD,purchase,2025-07-16T03:29:43,2025-07-16T03:32:40
txn_000404,acct_000530,device_000248,ip_000427,token_000623,merchant_000055,12.9,USD,purchase,2025-07-16T05:30:01,2025-07-16T05:31:32
txn_003508,acct_000553,device_000222,ip_000225,token_000631,merchant_000020,203.72,USD,purchase,2025-07-16T05:36:24,2025-07-16T05:36:31
txn_000033,acct_000993,device_000140,ip_000100,token_000787,merchant_000072,40.0,USD,purchase,2025-07-16T07:01:25,2025-07-16T07:03:31
txn_003722,acct_000298,device_000489,ip_000042,token_001160,merchant_000013,60.5,USD,purchase,2025-07-16T11:49:36,2025-07-16T11:52:00
txn_003493,acct_000826,device_000195,ip_000112,token_001157,merchant_000053,96.52,USD,purchase,2025-07-16T12:32:15,2025-07-16T12:32:28
txn_003476,acct_000224,device_000139,ip_000350,token_000394,merchant_000033,44.42,USD,purchase,2025-07-16T15:23:49,2025-07-16T15:25:13
txn_002078,acct_000239,device_000447,ip_000312,token_000489,merchant_000055,30.61,USD,purchase,2025-07-16T19:11:11,2025-07-16T19:14:48
txn_003947,acct_000019,device_000583,ip_000435,token_000332,merchant_000080,6.61,USD,purchase,2025-07-16T20:43:21,2025-07-16T20:47:16
txn_000735,acct_000026,device_000165,ip_000164,token_000264,merchant_000074,16.42,USD,purchase,2025-07-16T21:18:24,2025-07-16T21:20:29
txn_001977,acct_000051,device_000209,ip_000297,token_000022,merchant_000078,5.74,USD,purchase,2025-07-17T01:58:08,2025-07-17T02:00:24
txn_001995,acct_000387,device_000207,ip_000007,token_001174,merchant_000048,8.07,USD,purchase,2025-07-17T04:00:02,2025-07-17T04:01:44
txn_001856,acct_001079,device_000391,ip_000224,token_000522,merchant_000005,12.89,USD,purchase,2025-07-17T04:23:23,2025-07-17T04:26:51
txn_001190,acct_000889,device_000389,ip_000059,token_000093,merchant_000004,121.21,USD,purchase,2025-07-17T06:11:13,2025-07-17T06:14:56
txn_001514,acct_000167,device_000017,ip_000395,token_001049,merchant_000058,39.95,USD,purchase,2025-07-17T07:41:51,2025-07-17T07:42:47
txn_003429,acct_000729,device_000061,ip_000333,token_000114,merchant_000057,19.18,USD,purchase,2025-07-17T10:16:41,2025-07-17T10:18:07
txn_001276,acct_000451,device_000395,ip_000090,token_000822,merchant_000008,121.26,USD,purchase,2025-07-17T13:35:42,2025-07-17T13:36:41
txn_002742,acct_000148,device_000366,ip_000403,token_000371,merchant_000007,18.01,USD,purchase,2025-07-17T16:19:37,2025-07-17T16:21:30
txn_000629,acct_000197,device_000142,ip_000270,token_000906,merchant_000041,-22.1,USD,refund,2025-07-17T21:53:51,2025-07-17T21:54:14
txn_001379,acct_000287,device_000451,ip_000041,token_000445,merchant_000045,49.16,USD,purchase,2025-07-17T22:20:51,2025-07-17T22:21:54
txn_003185,acct_000894,device_000120,ip_000456,token_000634,merchant_000032,21.09,USD,purchase,2025-07-18T00:00:14,2025-07-18T00:01:08
txn_003044,acct_000166,device_000095,ip_000411,token_000897,merchant_000071,19.98,USD,purchase,2025-07-18T02:53:37,2025-07-18T02:56:56
txn_000985,acct_000249,device_000513,ip_000393,token_001095,merchant_000060,2.86,USD,purchase,2025-07-18T08:48:39,2025-07-18T08:49:51
txn_003011,acct_000163,device_000032,ip_000452,token_000234,merchant_000042,13.23,USD,purchase,2025-07-18T12:19:53,2025-07-18T12:23:29
txn_001729,acct_000962,device_000421,ip_000134,token_001084,merchant_000057,12.44,USD,purchase,2025-07-18T13:44:52,2025-07-18T13:45:35
txn_000337,acct_000820,device_000365,ip_000244,token_000829,merchant_000063,4.06,USD,purchase,2025-07-18T14:43:43,2025-07-18T14:44:11
txn_000099,acct_001067,device_000407,ip_000300,token_000210,merchant_000001,105.68,USD,purchase,2025-07-18T15:39:12,2025-07-18T15:41:45
txn_003459,acct_000244,device_000097,ip_000071,token_000038,merchant_000028,4.88,USD,purchase,2025-07-18T16:28:19,2025-07-18T16:30:29
txn_001082,acct_000267,device_000306,ip_000452,token_000692,merchant_000079,27.34,USD,purchase,2025-07-18T22:06:09,2025-07-18T22:06:31
