transaction_id,account_id,device_id,ip_id,payment_token_id,merchant_id,amount,currency,txn_type,event_timestamp,ingestion_timestamp
txn_058399,acct_012890,device_000822,ip_008892,token_002938,merchant_000332,116.45,USD,purchase,2025-08-06T04:55:25,2025-08-06T04:56:49
txn_027864,acct_011759,device_002127,ip_001619,token_010791,merchant_001027,4.2,USD,purchase,2025-08-06T04:57:22,2025-08-06T04:58:46
txn_075564,acct_002850,device_007118,ip_004169,token_013857,merchant_000405,0.9,USD,purchase,2025-08-06T05:03:31,2025-08-06T05:07:07
txn_029447,acct_008270,device_009194,ip_002263,token_005078,merchant_000802,15.12,USD,purchase,2025-08-06T05:34:52,2025-08-06T05:35:50
txn_021302,acct_003350,device_000261,ip_001419,token_011572,merchant_000092,6.69,USD,purchase,2025-08-06T05:41:17,2025-08-06T05:43:21
txn_062512,acct_010958,device_009028,ip_007537,token_000063,merchant_000816,20.42,USD,purchase,2025-08-06T05:46:28,2025-08-06T05:48:04
txn_006065,acct_015904,device_004036,ip_009815,token_011843,merchant_000462,16.97,USD,purchase,2025-08-06T05:53:29,2025-08-06T05:57:16
txn_037737,acct_020841,device_007210,ip_001309,token_020504,merchant_000934,68.63,USD,purchase,2025-08-06T05:54:27,2025-08-06T05:56:32
txn_081032,acct_000850,device_000134,ip_000855,token_019205,merchant_000236,64.58,USD,purchase,2025-08-06T06:15:55,2025-08-06T06:16:05
txn_081033,acct_000850,device_000134,ip_000855,token_020705,merchant_000787,39.01,USD,purchase,2025-08-06T06:18:55,2025-08-06T06:22:53
txn_081034,acct_000850,device_000134,ip_000855,token_022579,merchant_000324,63.18,USD,purchase,2025-08-06T06:21:55,2025-08-06T06:22:26
txn_081035,acct_000850,device_000134,ip_000855,token_011827,merchant_000492,44.44,USD,purchase,2025-08-06T06:24:55,2025-08-06T06:25:56
txn_081036,acct_000850,device_000134,ip_000855,token_014986,merchant_000027,50.07,USD,purchase,2025-08-06T06:31:55,2025-08-06T06:34:18
txn_044901,acct_006465,device_010752,ip_008428,token_001735,merchant_000032,13.25,USD,purchase,2025-08-06T06:41:16,2025-08-06T06:41:36
txn_059457,acct_012065,device_010255,ip_009620,token_004545,merchant_000849,12.2,USD,purchase,2025-08-06T06:42:11,2025-08-06T06:43:36
txn_031605,acct_009984,device_005931,ip_004741,token_006872,merchant_000408,17.86,USD,purchase,2025-08-06T06:53:32,2025-08-06T06:55:08
txn_080268,acct_000237,device_006766,ip_004896,token_007547,merchant_000954,69.63,USD,purchase,2025-08-06T06:54:54,2025-08-06T06:55:34
txn_070719,acct_000758,device_005881,ip_003391,token_005669,merchant_000183,16.33,USD,purchase,2025-08-06T06:56:36,2025-08-06T07:00:00
txn_028097,acct_011005,device_010969,ip_005776,token_006647,merchant_000203,12.12,USD,purchase,2025-08-06T06:59:56,2025-08-06T07:02:45
txn_023820,acct_004758,device_009142,ip_007207,token_007104,merchant_000716,29.21,USD,purchase,2025-08-06T07:09:58,2025-08-06T07:10:31
txn_064950,acct_006304,device_001003,ip_001125,token_011917,merchant_000717,11.21,USD,purchase,2025-08-06T07:14:21,2025-08-06T07:17:57
txn_043401,acct_019531,device_007206,ip_000480,token_020767,merchant_001161,22.28,USD,purchase,2025-08-06T07:20:57,2025-08-06T07:22:30
txn_038577,acct_018837,device_011420,ip_001118,token_018055,merchant_000997,13.86,USD,purchase,2025-08-06T07:24:10,2025-08-06T07:24:44
txn_042891,acct_006605,device_003477,ip_006055,token_012778,merchant_000357,32.6,USD,purchase,2025-08-06T07:26:40,2025-08-06T07:28:15
txn_035112,acct_011629,device_011217,ip_000204,token_007084,merchant_000101,29.5,USD,purchase,2025-08-06T07:26:48,2025-08-06T07:27:27
txn_039103,acct_002782,device_003738,ip_008945,token_002393,merchant_001139,8.0,USD,purchase,2025-08-06T07:33:06,2025-08-06T07:35:30
txn_030317,acct_009247,device_007363,ip_000609,token_014434,merchant_000486,56.61,USD,purchase,2025-08-06T07:35:30,2025-08-06T07:36:14
txn_003761,acct_013343,device_005199,ip_002214,token_009962,merchant_001083,8.37,USD,purchase,2025-08-06T07:37:30,2025-08-06T07:38:22
txn_073042,acct_008647,device_006200,ip_000469,token_022378,merchant_001082,7.8,USD,purchase,2025-08-06T07:49:41,2025-08-06T07:53:21
txn_013153,acct_008343,device_010192,ip_002203,token_007507,merchant_000244,521.1,USD,purchase,2025-08-06T07:57:41,2025-08-06T07:58:53
txn_041674,acct_017938,device_001404,ip_003755,token_000105,merchant_000426,16.45,USD,purchase,2025-08-06T08:33:30,2025-08-06T08:34:44
txn_067565,acct_008234,device_005483,ip_003108,token_001846,merchant_001017,7.22,USD,purchase,2025-08-06T08:35:20,2025-08-06T08:38:58
txn_021036,acct_008596,device_003838,ip_004909,token_013553,merchant_001134,21.61,USD,purchase,2025-08-06T08:38:06,2025-08-06T08:40:16
txn_070799,acct_005159,device_007973,ip_007740,token_007122,merchant_000681,126.28,USD,purchase,2025-08-06T08:39:26,2025-08-06T08:41:19
txn_001142,acct_018388,device_006691,ip_006300,token_017310,merchant_001184,35.82,USD,purchase,2025-08-06T08:52:44,2025-08-06T08:56:28
txn_060017,acct_018455,device_002751,ip_001435,token_008412,merchant_000625,77.86,USD,purchase,2025-08-06T08:52:49,2025-08-06T08:53:10
txn_042418,acct_018139,device_007101,ip_003901,token_012304,merchant_000421,14.11,USD,purchase,2025-08-06T08:55:44,2025-08-06T08:56:35
txn_041127,acct_017008,device_003991,ip_008757,token_004247,merchant_000079,42.23,USD,purchase,2025-08-06T08:56:48,2025-08-06T08:56:49
txn_006975,acct_000878,device_008586,ip_006349,token_004135,merchant_000337,17.86,USD,purchase,2025-08-06T08:59:25,2025-08-06T09:01:45
txn_058560,acct_016388,device_006821,ip_007411,token_006859,merchant_000138,125.63,USD,purchase,2025-08-06T08:59:40,2025-08-06T09:01:54
txn_057818,acct_001996,device_007595,ip_001717,token_009672,merchant_001158,74.48,USD,purchase,2025-08-06T09:01:56,2025-08-06T09:02:04
txn_048959,acct_019358,device_007709,ip_001544,token_000589,merchant_000301,93.21,USD,purchase,2025-08-06T09:12:07,2025-08-06T09:15:56
txn_079151,acct_000375,device_004767,ip_000202,token_003450,merchant_000830,38.05,USD,purchase,2025-08-06T09:16:45,2025-08-06T09:17:17
txn_054850,acct_008219,device_004470,ip_009404,token_013943,merchant_000206,42.76,USD,purchase,2025-08-06T09:18:13,2025-08-06T09:18:48
txn_030355,acct_014313,device_008184,ip_005624,token_020111,merchant_001058,81.69,USD,purchase,2025-08-06T09:27:05,2025-08-06T09:28:41
txn_076528,acct_004116,device_008057,ip_000129,token_020815,merchant_000513,12.99,USD,purchase,2025-08-06T09:35:04,2025-08-06T09:37:53
txn_039630,acct_017540,device_006932,ip_000231,token_022305,merchant_000365,38.32,USD,purchase,2025-08-06T09:48:44,2025-08-06T09:50:32
txn_038139,acct_017220,device_006109,ip_001318,token_000080,merchant_000681,46.35,USD,purchase,2025-08-06T09:51:32,2025-08-06T09:53:43
txn_000160,acct_020467,device_011269,ip_004552,token_009770,merchant_000417,134.75,USD,purchase,2025-08-06T09:52:46,2025-08-06T09:54:23
txn_074638,acct_013927,device_010270,ip_006131,token_008356,merchant_000364,182.6,USD,purchase,2025-08-06T10:05:46,2025-08-06T10:06:30
txn_063979,acct_014552,device_000723,ip_008722,token_015808,merchant_001020,19.48,USD,purchase,2025-08-06T10:25:50,2025-08-06T10:27:53
txn_072565,acct_005378,device_004176,ip_004767,token_008639,merchant_000987,43.59,USD,purchase,2025-08-06T10:38:55,2025-08-06T10:40:50
txn_049209,acct_011955,device_005326,ip_007738,token_020111,merchant_000463,28.51,USD,purchase,2025-08-06T10:43:38,2025-08-06T10:45:40
txn_010160,acct_016951,device_003711,ip_001459,token_009420,merchant_000318,8.98,USD,purchase,2025-08-06T10:54:00,2025-08-06T10:54:18
txn_064874,acct_008790,device_001937,ip_005023,token_021269,merchant_000582,19.25,USD,purchase,2025-08-06T10:54:24,2025-08-06T10:56:23
txn_065071,acct_021448,device_010794,ip_005022,token_008033,merchant_000268,128.5,USD,purchase,2025-08-06T11:11:22,2025-08-06T11:13:15
txn_078137,acct_000207,device_000188,ip_007940,token_005790,merchant_000856,128.06,USD,purchase,2025-08-06T11:12:33,2025-08-06T11:14:29
txn_005115,acct_010022,device_006411,ip_009089,token_007440,merchant_000219,29.81,USD,purchase,2025-08-06T11:19:16,2025-08-06T11:20:46
txn_073590,acct_011456,device_008397,ip_006719,token_009274,merchant_001107,62.49,USD,purchase,2025-08-06T11:26:43,2025-08-06T11:29:59
txn_035724,acct_011655,device_011401,ip_003277,token_002724,merchant_000272,27.75,USD,purchase,2025-08-06T11:46:47,2025-08-06T11:48:19
txn_070644,acct_016824,device_005576,ip_002289,token_017742,merchant_000276,10.37,USD,purchase,2025-08-06T11:47:18,2025-08-06T11:49:39
txn_038752,acct_020505,device_002762,ip_001526,token_008332,merchant_000751,15.97,USD,purchase,2025-08-06T11:53:32,2025-08-06T11:54:46
txn_066517,acct_012632,device_000228,ip_007390,token_003572,merchant_000323,7.88,USD,purchase,2025-08-06T11:55:31,2025-08-06T11:57:09
txn_031428,acct_021440,device_003453,ip_002105,token_022687,merchant_000169,7.08,USD,purchase,2025-08-06T11:58:46,2025-08-06T11:59:02
txn_059516,acct_002747,device_006340,ip_003157,token_019187,merchant_000987,24.27,USD,purchase,2025-08-06T11:59:27,2025-08-06T11:59:47
txn_002784,acct_018763,device_000874,ip_000945,token_002839,merchant_000390,79.47,USD,purchase,2025-08-06T12:04:37,2025-08-06T12:07:05
txn_018750,acct_013218,device_006486,ip_002474,token_020449,merchant_001165,95.96,USD,purchase,2025-08-06T12:16:58,2025-08-06T12:17:25
txn_030599,acct_003873,device_008637,ip_001724,token_019344,merchant_000984,10.26,USD,purchase,2025-08-06T12:18:39,2025-08-06T12:20:46
txn_007687,acct_020646,device_001221,ip_008234,token_000965,merchant_001002,51.08,USD,purchase,2025-08-06T12:22:46,2025-08-06T12:23:34
txn_058146,acct_002426,device_010046,ip_004574,token_023023,merchant_000247,63.13,USD,purchase,2025-08-06T12:26:00,2025-08-06T12:29:22
txn_053217,acct_020018,device_007699,ip_005812,token_011819,merchant_000770,112.92,USD,purchase,2025-08-06T12:36:24,2025-08-06T12:38:32
txn_034669,acct_003939,device_007600,ip_004570,token_005619,merchant_000644,73.63,USD,purchase,2025-08-06T12:39:31,2025-08-06T12:40:13
txn_059871,acct_002423,device_006359,ip_002640,token_014252,merchant_000837,61.15,USD,purchase,2025-08-06T12:44:23,2025-08-06T12:47:35
txn_001574,acct_008527,device_010314,ip_000494,token_004505,merchant_000900,206.25,USD,purchase,2025-08-06T12:53:22,2025-08-06T12:53:36
txn_042844,acct_012864,device_006556,ip_002491,token_023115,merchant_000182,136.62,USD,purchase,2025-08-06T12:54:39,2025-08-06T12:54:53
txn_058213,acct_010373,device_006402,ip_005963,token_010282,merchant_000272,1.31,USD,purchase,2025-08-06T12:55:54,2025-08-06T12:59:20
txn_007896,acct_011504,device_005969,ip_003055,token_001411,merchant_000848,11.66,USD,purchase,2025-08-06T13:00:12,2025-08-06T13:00:38
txn_048095,acct_016648,device_004975,ip_007659,token_011192,merchant_001084,303.85,USD,purchase,2025-08-06T13:09:11,2025-08-06T13:10:47
txn_046290,acct_010859,device_002896,ip_009778,token_019353,merchant_000490,28.2,USD,purchase,2025-08-06T13:09:29,2025-08-06T13:12:38
txn_040234,acct_020731,device_006093,ip_005803,token_003370,merchant_000460,31.23,USD,purchase,2025-08-06T13:11:03,2025-08-06T13:14:07
txn_070546,acct_000694,device_007211,ip_005529,token_020653,merchant_000045,85.66,USD,purchase,2025-08-06T13:12:24,2025-08-06T13:16:07
txn_001495,acct_003076,device_003290,ip_004706,token_006041,merchant_000789,4.68,USD,purchase,2025-08-06T13:16:43,2025-08-06T13:19:35
txn_070436,acct_018997,device_010944,ip_005273,token_001273,merchant_001165,41.29,USD,purchase,2025-08-06T13:33:41,2025-08-06T13:36:53
txn_032021,acct_014172,device_008960,ip_001689,token_022291,merchant_000870,28.69,USD,purchase,2025-08-06T13:36:51,2025-08-06T13:38:59
txn_026833,acct_010550,device_008302,ip_003676,token_001110,merchant_000364,120.67,USD,purchase,2025-08-06T13:37:49,2025-08-06T13:41:28
txn_033043,acct_007833,device_003078,ip_007707,token_010600,merchant_000679,14.95,USD,purchase,2025-08-06T13:48:55,2025-08-06T13:49:08
txn_030129,acct_005178,device_004180,ip_005925,token_004225,merchant_000915,18.88,USD,purchase,2025-08-06T14:15:01,2025-08-06T14:17:24
txn_046032,acct_010404,device_006277,ip_002163,token_011590,merchant_000477,2.17,USD,purchase,2025-08-06T14:19:53,2025-08-06T14:23:01
txn_067872,acct_004765,device_002818,ip_005563,token_004777,merchant_000219,27.02,USD,purchase,2025-08-06T14:23:50,2025-08-06T14:27:44
txn_016327,acct_001356,device_002730,ip_003094,token_022961,merchant_000875,34.91,USD,purchase,2025-08-06T14:27:30,2025-08-06T14:31:12
txn_069188,acct_009188,device_007772,ip_001029,token_017026,merchant_000355,57.07,USD,purchase,2025-08-06T14:34:28,2025-08-06T14:34:30
txn_037284,acct_006388,device_010490,ip_005244,token_011205,merchant_000288,103.23,USD,purchase,2025-08-06T14:34:43,2025-08-06T14:38:30
txn_023176,acct_015669,device_003210,ip_007893,token_022604,merchant_000165,14.35,USD,purchase,2025-08-06T14:40:58,2025-08-06T14:44:46
txn_011664,acct_015310,device_004302,ip_008267,token_002686,merchant_000412,14.08,USD,purchase,2025-08-06T14:43:50,2025-08-06T14:44:53
txn_042976,acct_013986,device_003901,ip_000449,token_000425,merchant_000772,8.52,USD,purchase,2025-08-06T14:50:35,2025-08-06T14:52:30
txn_061218,acct_004752,device_006400,ip_001931,token_016912,merchant_000397,26.96,USD,purchase,2025-08-06T14:53:15,2025-08-06T14:55:39
txn_065843,acct_020194,device_003466,ip_005108,token_023656,merchant_000057,114.51,USD,purchase,2025-08-06T14:53:46,2025-08-06T14:57:26
txn_016011,acct_005463,device_005174,ip_005943,token_014601,merchant_000986,17.69,USD,purchase,2025-08-06T14:54:28,2025-08-06T14:54:35
txn_014376,acct_000636,device_009023,ip_000838,token_016498,merchant_000068,107.02,USD,purchase,2025-08-06T14:55:08,2025-08-06T14:57:57
txn_010593,acct_009137,device_009680,ip_002453,token_011909,merchant_000386,39.45,USD,purchase,2025-08-06T14:56:18,2025-08-06T14:57:35
txn_032110,acct_018566,device_010781,ip_009486,token_018024,merchant_000556,2.81,USD,purchase,2025-08-06T15:15:55,2025-08-06T15:17:32
txn_070450,acct_020537,device_009951,ip_004805,token_005251,merchant_001151,66.32,USD,purchase,2025-08-06T15:26:56,2025-08-06T15:27:31
txn_004057,acct_012206,device_000333,ip_004794,token_002520,merchant_000256,76.75,USD,purchase,2025-08-06T15:30:38,2025-08-06T15:32:41
txn_076104,acct_007206,device_010334,ip_003359,token_001774,merchant_000287,62.43,USD,purchase,2025-08-06T15:32:59,2025-08-06T15:35:52
txn_080267,acct_000237,device_006766,ip_004896,token_017222,merchant_000794,52.64,USD,purchase,2025-08-06T15:33:49,2025-08-06T15:36:36
txn_022658,acct_004902,device_006715,ip_005219,token_011138,merchant_000681,14.24,USD,purchase,2025-08-06T15:35:58,2025-08-06T15:37:13
txn_008354,acct_004306,device_008281,ip_007628,token_012485,merchant_000018,11.37,USD,purchase,2025-08-06T15:38:50,2025-08-06T15:41:34
txn_076113,acct_013575,device_001631,ip_002104,token_020871,merchant_001036,27.79,USD,purchase,2025-08-06T15:44:46,2025-08-06T15:45:47
txn_060519,acct_013414,device_006907,ip_003486,token_017182,merchant_000204,49.39,USD,purchase,2025-08-06T15:48:39,2025-08-06T15:49:22
txn_004024,acct_002764,device_004082,ip_008342,token_018304,merchant_000101,36.99,USD,purchase,2025-08-06T15:54:56,2025-08-06T15:57:41
txn_025772,acct_014760,device_005207,ip_008685,token_003530,merchant_001000,139.05,USD,purchase,2025-08-06T16:07:12,2025-08-06T16:07:22
txn_037408,acct_016101,device_000179,ip_006445,token_013650,merchant_000044,83.35,USD,purchase,2025-08-06T16:18:02,2025-08-06T16:19:04
txn_010466,acct_004272,device_004842,ip_005280,token_024196,merchant_001066,14.07,USD,purchase,2025-08-06T16:29:07,2025-08-06T16:32:38
txn_030492,acct_004678,device_008306,ip_000889,token_004084,merchant_000852,23.56,USD,purchase,2025-08-06T16:30:17,2025-08-06T16:31:48
txn_059192,acct_003043,device_005467,ip_004181,token_013990,merchant_000194,14.86,USD,purchase,2025-08-06T16:37:03,2025-08-06T16:40:51
txn_078725,acct_000073,device_002318,ip_001795,token_010043,merchant_000567,31.3,USD,purchase,2025-08-06T16:37:14,2025-08-06T16:40:43
txn_075301,acct_009728,device_010310,ip_008671,token_000241,merchant_000715,14.58,USD,purchase,2025-08-06T16:41:49,2025-08-06T16:42:34
txn_011308,acct_017713,device_009980,ip_002612,token_001367,merchant_001088,29.98,USD,purchase,2025-08-06T17:03:59,2025-08-06T17:07:09
txn_041755,acct_014828,device_005560,ip_002718,token_000175,merchant_000545,5.37,USD,purchase,2025-08-06T17:05:45,2025-08-06T17:07:29
txn_023655,acct_010147,device_000585,ip_001547,token_023591,merchant_000316,78.3,USD,purchase,2025-08-06T17:10:03,2025-08-06T17:11:40
txn_063829,acct_012952,device_009494,ip_002048,token_001279,merchant_000255,86.54,USD,purchase,2025-08-06T17:10:47,2025-08-06T17:13:40
txn_045811,acct_017273,device_005775,ip_007843,token_018211,merchant_000052,39.57,USD,purchase,2025-08-06T17:14:26,2025-08-06T17:14:40
txn_026592,acct_009477,device_009308,ip_002864,token_010183,merchant_001166,27.64,USD,purchase,2025-08-06T17:27:25,2025-08-06T17:27:32
txn_059738,acct_013457,device_007654,ip_005257,token_014906,merchant_001115,43.55,USD,purchase,2025-08-06T17:35:33,2025-08-06T17:37:45
txn_051293,acct_017427,device_004207,ip_007827,token_009223,merchant_000351,18.72,USD,purchase,2025-08-06T17:37:16,2025-08-06T17:37:55
txn_050724,acct_014901,device_005745,ip_000280,token_015670,merchant_000677,57.98,USD,purchase,2025-08-06T17:45:26,2025-08-06T17:47:19
txn_034038,acct_014525,device_003637,ip_003426,token_023875,merchant_000574,95.35,USD,purchase,2025-08-06T17:45:36,2025-08-06T17:46:34
txn_003516,acct_005208,device_002586,ip_000648,token_007465,merchant_000591,6.45,USD,purchase,2025-08-06T17:49:03,2025-08-06T17:50:07
txn_025037,acct_004542,device_001159,ip_009879,token_013610,merchant_000451,10.77,USD,purchase,2025-08-06T17:52:47,2025-08-06T17:55:21
txn_005986,acct_007603,device_007414,ip_002649,token_012060,merchant_001000,18.83,USD,purchase,2025-08-06T17:53:46,2025-08-06T17:56:29
txn_070728,acct_019615,device_005361,ip_004131,token_023360,merchant_001011,34.02,USD,purchase,2025-08-06T18:01:51,2025-08-06T18:03:06
txn_076319,acct_005941,device_003662,ip_000986,token_008588,merchant_000974,17.09,USD,purchase,2025-08-06T18:06:32,2025-08-06T18:07:54
txn_072131,acct_018573,device_003130,ip_000697,token_015398,merchant_000410,163.5,USD,purchase,2025-08-06T18:38:45,2025-08-06T18:41:32
txn_051546,acct_008135,device_008872,ip_001245,token_018043,merchant_001195,101.6,USD,purchase,2025-08-06T18:47:40,2025-08-06T18:48:10
txn_044485,acct_010975,device_001342,ip_001376,token_022751,merchant_000611,2.02,USD,purchase,2025-08-06T18:48:40,2025-08-06T18:51:33
txn_073711,acct_014192,device_005329,ip_005714,token_000860,merchant_000972,28.99,USD,purchase,2025-08-06T18:57:39,2025-08-06T18:58:15
txn_080244,acct_000639,device_002458,ip_001045,token_007780,merchant_000994,15.32,USD,purchase,2025-08-06T19:06:15,2025-08-06T19:07:06
txn_032655,acct_008504,device_011314,ip_004499,token_017180,merchant_001107,96.45,USD,purchase,2025-08-06T19:07:14,2025-08-06T19:10:12
txn_003480,acct_021150,device_009114,ip_002398,token_018645,merchant_000831,163.26,USD,purchase,2025-08-06T19:11:13,2025-08-06T19:14:24
txn_073183,acct_014421,device_005237,ip_007932,token_018339,merchant_000741,27.13,USD,purchase,2025-08-06T19:18:25,2025-08-06T19:21:53
txn_004608,acct_001180,device_011192,ip_001227,token_013818,merchant_000927,10.56,USD,purchase,2025-08-06T19:18:47,2025-08-06T19:20:30
txn_051226,acct_011685,device_002273,ip_003526,token_020179,merchant_000402,14.78,USD,purchase,2025-08-06T19:20:47,2025-08-06T19:21:31
txn_004994,acct_017879,device_004311,ip_004230,token_003197,merchant_000783,46.62,USD,purchase,2025-08-06T19:28:24,2025-08-06T19:30:00
txn_027687,acct_010521,device_000275,ip_003340,token_000986,merchant_000708,19.25,USD,purchase,2025-08-06T19:30:18,2025-08-06T19:33:56
txn_033883,acct_021870,device_009728,ip_005290,token_018153,merchant_000002,252.67,USD,purchase,2025-08-06T19:30:38,2025-08-06T19:31:09
txn_052478,acct_008799,device_005012,ip_004684,token_010735,merchant_000942,15.17,USD,purchase,2025-08-06T19:33:06,2025-08-06T19:33:48
txn_053019,acct_010330,device_009552,ip_006387,token_005203,merchant_000357,27.79,USD,purchase,2025-08-06T19:33:20,2025-08-06T19:35:16
txn_064457,acct_007866,device_011118,ip_002347,token_015649,merchant_000307,16.91,USD,purchase,2025-08-06T20:11:11,2025-08-06T20:12:34
txn_082244,acct_001368,device_000632,ip_000268,token_011199,merchant_000459,3.67,USD,purchase,2025-08-06T20:11:53,2025-08-06T20:15:20
txn_082245,acct_001318,device_000632,ip_000268,token_010374,merchant_000799,4.43,USD,purchase,2025-08-06T20:11:56,2025-08-06T20:12:47
txn_082246,acct_001388,device_000632,ip_000268,token_020007,merchant_000462,10.07,USD,purchase,2025-08-06T20:11:59,2025-08-06T20:15:40
txn_082247,acct_001250,device_000632,ip_000268,token_008142,merchant_000726,12.47,USD,purchase,2025-08-06T20:12:02,2025-08-06T20:12:54
txn_082248,acct_001152,device_000632,ip_000268,token_002598,merchant_001057,8.63,USD,purchase,2025-08-06T20:12:05,2025-08-06T20:14:07
txn_082249,acct_001221,device_000632,ip_000268,token_010667,merchant_000084,7.13,USD,purchase,2025-08-06T20:12:08,2025-08-06T20:14:12
txn_082250,acct_001325,device_000632,ip_000268,token_001260,merchant_001097,4.78,USD,purchase,2025-08-06T20:12:11,2025-08-06T20:15:47
txn_082251,acct_001313,device_000632,ip_000268,token_015612,merchant_000564,5.87,USD,purchase,2025-08-06T20:12:14,2025-08-06T20:13:17
txn_082252,acct_001424,device_000632,ip_000268,token_023265,merchant_000547,6.9,USD,purchase,2025-08-06T20:12:17,2025-08-06T20:13:51
txn_082253,acct_001182,device_000632,ip_000268,token_020220,merchant_000484,3.83,USD,purchase,2025-08-06T20:12:20,2025-08-06T20:14:37
txn_082254,acct_001339,device_000632,ip_000268,token_018318,merchant_000560,3.34,USD,purchase,2025-08-06T20:12:23,2025-08-06T20:15:58
txn_082255,acct_001219,device_000632,ip_000268,token_010965,merchant_000227,7.84,USD,purchase,2025-08-06T20:12:26,2025-08-06T20:14:06
txn_082256,acct_001209,device_000632,ip_000268,token_021763,merchant_000557,3.89,USD,purchase,2025-08-06T20:12:29,2025-08-06T20:12:49
txn_082257,acct_001345,device_000632,ip_000268,token_006993,merchant_000985,12.24,USD,purchase,2025-08-06T20:12:32,2025-08-06T20:13:03
txn_082258,acct_001377,device_000632,ip_000268,token_006720,merchant_000431,10.84,USD,purchase,2025-08-06T20:12:35,2025-08-06T20:14:38
txn_082259,acct_001399,device_000632,ip_000268,token_006729,merchant_000293,3.65,USD,purchase,2025-08-06T20:12:38,2025-08-06T20:15:10
txn_039179,acct_018763,device_008412,ip_004918,token_016993,merchant_001131,8.96,USD,purchase,2025-08-06T20:18:36,2025-08-06T20:20:56
txn_058182,acct_021038,device_000219,ip_004476,token_006790,merchant_000380,1.25,USD,purchase,2025-08-06T20:53:54,2025-08-06T20:54:36
txn_042623,acct_012729,device_005775,ip_008970,token_005405,merchant_000557,22.5,USD,purchase,2025-08-06T20:54:38,2025-08-06T20:55:09
txn_067943,acct_014681,device_002537,ip_009448,token_019940,merchant_000885,3.1,USD,purchase,2025-08-06T21:08:53,2025-08-06T21:12:51
txn_021707,acct_021117,device_004964,ip_005687,token_012178,merchant_000691,74.28,USD,purchase,2025-08-06T21:09:51,2025-08-06T21:13:36
txn_015139,acct_005121,device_008122,ip_004307,token_010465,merchant_000495,29.49,USD,purchase,2025-08-06T21:17:33,2025-08-06T21:18:05
txn_055380,acct_005916,device_006826,ip_004900,token_023275,merchant_000346,8.81,USD,purchase,2025-08-06T21:37:20,2025-08-06T21:39:15
txn_039207,acct_000943,device_005794,ip_003642,token_012517,merchant_000818,7.13,USD,purchase,2025-08-06T21:42:13,2025-08-06T21:44:07
txn_013021,acct_009260,device_007740,ip_009116,token_016970,merchant_000133,101.38,USD,purchase,2025-08-06T22:18:30,2025-08-06T22:21:11
txn_056309,acct_021223,device_004648,ip_008695,token_001697,merchant_000499,19.11,USD,purchase,2025-08-06T22:20:09,2025-08-06T22:21:12
txn_020768,acct_002159,device_004848,ip_005684,token_007678,merchant_000111,4.03,USD,purchase,2025-08-06T22:21:43,2025-08-06T22:21:50
txn_006415,acct_002015,device_004647,ip_008189,token_013259,merchant_000548,21.88,USD,purchase,2025-08-06T22:34:21,2025-08-06T22:36:17
txn_060716,acct_010265,device_010722,ip_009117,token_021305,merchant_000170,8.5,USD,purchase,2025-08-06T22:37:52,2025-08-06T22:41:33
txn_033552,acct_018630,device_004806,ip_008609,token_006295,merchant_000073,98.56,USD,purchase,2025-08-06T22:51:44,2025-08-06T22:53:37
txn_023848,acct_001664,device_006043,ip_008737,token_010759,merchant_001057,38.45,USD,purchase,2025-08-06T22:58:23,2025-08-06T22:58:49
txn_046845,acct_016264,device_006154,ip_000122,token_019809,merchant_001188,25.05,USD,purchase,2025-08-06T22:58:33,2025-08-06T23:00:18
txn_021616,acct_000814,device_005466,ip_006090,token_008244,merchant_000899,12.99,USD,purchase,2025-08-06T23:01:52,2025-08-06T23:02:04
txn_004076,acct_005188,device_000272,ip_008255,token_017858,merchant_000704,10.15,USD,purchase,2025-08-06T23:03:18,2025-08-06T23:06:59
txn_002403,acct_021390,device_004370,ip_008529,token_023915,merchant_000218,22.75,USD,purchase,2025-08-06T23:10:02,2025-08-06T23:13:08
txn_046878,acct_010200,device_007797,ip_007259,token_011835,merchant_000468,12.55,USD,purchase,2025-08-06T23:15:20,2025-08-06T23:15:23
txn_057993,acct_012351,device_005452,ip_003614,token_015005,merchant_000192,95.35,USD,purchase,2025-08-06T23:19:09,2025-08-06T23:19:47
txn_045400,acct_019015,device_000984,ip_006675,token_017940,merchant_000727,9.0,USD,purchase,2025-08-06T23:21:09,2025-08-06T23:22:14
txn_015180,acct_008378,device_005754,ip_005986,token_003810,merchant_000170,4.73,USD,purchase,2025-08-06T23:22:52,2025-08-06T23:22:56
txn_046828,acct_005158,device_000645,ip_006148,token_005026,merchant_000166,21.3,USD,purchase,2025-08-06T23:27:25,2025-08-06T23:27:57
txn_005676,acct_008176,device_004777,ip_004440,token_012078,merchant_000364,3.62,USD,purchase,2025-08-06T23:29:04,2025-08-06T23:30:25
txn_050563,acct_002786,device_001981,ip_007704,token_011700,merchant_000075,168.95,USD,purchase,2025-08-06T23:34:47,2025-08-06T23:35:47
txn_019059,acct_001929,device_009022,ip_007251,token_003099,merchant_000567,3.8,USD,purchase,2025-08-06T23:42:07,2025-08-06T23:44:17
txn_016954,acct_001703,device_002615,ip_003811,token_005127,merchant_000757,88.87,USD,purchase,2025-08-06T23:42:14,2025-08-06T23:42:49
txn_075284,acct_011397,device_010150,ip_003822,token_009316,merchant_000560,18.97,USD,purchase,2025-08-06T23:42:55,2025-08-06T23:43:02
