device_id,device_type
device_006219,corporate_workstation
device_006220,desktop
device_006221,mobile
device_006222,tablet
device_006223,customer_service_terminal
device_006224,corporate_workstation
device_006225,desktop
device_006226,desktop
device_006227,corporate_workstation
device_006228,tablet
device_006229,customer_service_terminal
device_006230,tablet
device_006231,corporate_workstation
device_006232,desktop
device_006233,customer_service_terminal
device_006234,corporate_workstation
device_006235,mobile
device_006236,desktop
device_006237,customer_service_terminal
device_006238,corporate_workstation
device_006239,desktop
device_006240,tablet
device_006241,mobile
device_006242,mobile
device_006243,tablet
device_006244,corporate_workstation
device_006245,corporate_workstation
device_006246,customer_service_terminal
device_006247,customer_service_terminal
device_006248,corporate_workstation
device_006249,corporate_workstation
device_006250,customer_service_terminal
device_006251,tablet
device_006252,corporate_workstation
device_006253,desktop
device_006254,mobile
device_006255,mobile
device_006256,customer_service_terminal
device_006257,customer_service_terminal
device_006258,mobile
device_006259,corporate_workstation
device_006260,desktop
device_006261,corporate_workstation
device_006262,corporate_workstation
device_006263,corporate_workstation
device_006264,desktop
device_006265,customer_service_terminal
device_006266,mobile
device_006267,corporate_workstation
device_006268,desktop
device_006269,tablet
device_006270,tablet
device_006271,corporate_workstation
device_006272,desktop
device_006273,corporate_workstation
device_006274,corporate_workstation
device_006275,mobile
device_006276,tablet
device_006277,customer_service_terminal
device_006278,tablet
device_006279,customer_service_terminal
device_006280,customer_service_terminal
device_006281,tablet
device_006282,customer_service_terminal
device_006283,tablet
device_006284,mobile
device_006285,desktop
device_006286,mobile
device_006287,desktop
device_006288,customer_service_terminal
device_006289,desktop
device_006290,desktop
device_006291,mobile
device_006292,desktop
device_006293,mobile
device_006294,tablet
device_006295,mobile
device_006296,mobile
device_006297,customer_service_terminal
device_006298,corporate_workstation
device_006299,customer_service_terminal
device_006300,tablet
device_006301,tablet
device_006302,desktop
device_006303,customer_service_terminal
device_006304,customer_service_terminal
device_006305,desktop
device_006306,customer_service_terminal
device_006307,tablet
device_006308,customer_service_terminal
device_006309,customer_service_terminal
device_006310,tablet
device_006311,desktop
device_006312,customer_service_terminal
device_006313,tablet
device_006314,desktop
device_006315,mobile
device_006316,corporate_workstation
device_006317,desktop
device_006318,corporate_workstation
device_006319,customer_service_terminal
device_006320,corporate_workstation
device_006321,tablet
device_006322,desktop
device_006323,customer_service_terminal
device_006324,mobile
device_006325,tablet
device_006326,customer_service_terminal
device_006327,tablet
device_006328,corporate_workstation
device_006329,corporate_workstation
device_006330,mobile
device_006331,tablet
device_006332,mobile
device_006333,desktop
device_006334,desktop
device_006335,desktop
device_006336,customer_service_terminal
device_006337,customer_service_terminal
device_006338,customer_service_terminal
device_006339,mobile
device_006340,tablet
device_006341,mobile
device_006342,mobile
device_006343,corporate_workstation
device_006344,mobile
device_006345,mobile
device_006346,desktop
device_006347,customer_service_terminal
device_006348,tablet
device_006349,corporate_workstation
device_006350,corporate_workstation
device_006351,mobile
device_006352,desktop
device_006353,mobile
device_006354,desktop
device_006355,desktop
device_006356,mobile
device_006357,mobile
device_006358,tablet
device_006359,corporate_workstation
device_006360,corporate_workstation
device_006361,corporate_workstation
device_006362,corporate_workstation
device_006363,mobile
device_006364,tablet
device_006365,corporate_workstation
device_006366,customer_service_terminal
device_006367,tablet
device_006368,customer_service_terminal
device_006369,desktop
device_006370,mobile
device_006371,mobile
device_006372,corporate_workstation
device_006373,tablet
device_006374,tablet
device_006375,desktop
device_006376,tablet
device_006377,corporate_workstation
device_006378,mobile
device_006379,mobile
device_006380,corporate_workstation
device_006381,desktop
device_006382,tablet
device_006383,customer_service_terminal
device_006384,tablet
device_006385,corporate_workstation
device_006386,corporate_workstation
device_006387,desktop
device_006388,mobile
device_006389,desktop
device_006390,tablet
device_006391,mobile
device_006392,tablet
device_006393,customer_service_terminal
device_006394,corporate_workstation
device_006395,corporate_workstation
device_006396,customer_service_terminal
device_006397,desktop
device_006398,desktop
device_006399,mobile
device_006400,customer_service_terminal
device_006401,corporate_workstation
device_006402,customer_service_terminal
device_006403,tablet
device_006404,desktop
device_006405,desktop
device_006406,customer_service_terminal
device_006407,desktop
device_006408,tablet
device_006409,customer_service_terminal
device_006410,mobile
device_006411,tablet
device_006412,mobile
device_006413,mobile
device_006414,corporate_workstation
device_006415,corporate_workstation
device_006416,tablet
device_006417,customer_service_terminal
device_006418,desktop
device_006419,desktop
device_006420,desktop
device_006421,tablet
device_006422,tablet
device_006423,mobile
device_006424,corporate_workstation
device_006425,customer_service_terminal
device_006426,corporate_workstation
device_006427,customer_service_terminal
device_006428,mobile
device_006429,customer_service_terminal
device_006430,tablet
device_006431,mobile
device_006432,mobile
device_006433,corporate_workstation
device_006434,mobile
device_006435,mobile
device_006436,customer_service_terminal
device_006437,tablet
device_006438,tablet
device_006439,customer_service_terminal
device_006440,tablet
device_006441,desktop
device_006442,mobile
device_006443,customer_service_terminal
device_006444,desktop
device_006445,corporate_workstation
device_006446,mobile
device_006447,customer_service_terminal
device_006448,desktop
device_006449,mobile
device_006450,mobile
device_006451,customer_service_terminal
device_006452,desktop
device_006453,customer_service_terminal
device_006454,corporate_workstation
device_006455,desktop
device_006456,desktop
device_006457,desktop
device_006458,desktop
device_006459,customer_service_terminal
device_006460,tablet
device_006461,mobile
device_006462,corporate_workstation
device_006463,customer_service_terminal
device_006464,desktop
device_006465,tablet
device_006466,customer_service_terminal
device_006467,corporate_workstation
device_006468,customer_service_terminal
device_006469,desktop
device_006470,customer_service_terminal
device_006471,mobile
device_006472,corporate_workstation
device_006473,customer_service_terminal
device_006474,corporate_workstation
device_006475,corporate_workstation
device_006476,mobile
device_006477,mobile
device_006478,tablet
device_006479,desktop
device_006480,customer_service_terminal
device_006481,tablet
device_006482,mobile
device_006483,corporate_workstation
device_006484,customer_service_terminal
device_006485,desktop
device_006486,mobile
device_006487,tablet
device_006488,corporate_workstation
device_006489,tablet
device_006490,corporate_workstation
device_006491,mobile
device_006492,corporate_workstation
device_006493,desktop
device_006494,corporate_workstation
device_006495,customer_service_terminal
device_006496,tablet
device_006497,desktop
device_006498,customer_service_terminal
device_006499,tablet
device_006500,desktop
device_006501,tablet
device_006502,desktop
device_006503,corporate_workstation
device_006504,customer_service_terminal
device_006505,mobile
device_006506,customer_service_terminal
device_006507,customer_service_terminal
device_006508,desktop
device_006509,mobile
device_006510,desktop
device_006511,corporate_workstation
device_006512,customer_service_terminal
device_006513,tablet
device_006514,tablet
device_006515,desktop
device_006516,tablet
device_006517,tablet
device_006518,tablet
device_006519,desktop
device_006520,corporate_workstation
device_006521,corporate_workstation
device_006522,desktop
device_006523,corporate_workstation
device_006524,desktop
device_006525,corporate_workstation
device_006526,corporate_workstation
device_006527,customer_service_terminal
device_006528,tablet
device_006529,customer_service_terminal
device_006530,tablet
device_006531,desktop
device_006532,customer_service_terminal
device_006533,tablet
device_006534,corporate_workstation
device_006535,tablet
device_006536,mobile
device_006537,corporate_workstation
device_006538,tablet
device_006539,corporate_workstation
device_006540,desktop
device_006541,customer_service_terminal
device_006542,mobile
device_006543,desktop
device_006544,customer_service_terminal
device_006545,customer_service_terminal
device_006546,mobile
device_006547,desktop
device_006548,corporate_workstation
device_006549,customer_service_terminal
device_006550,mobile
device_006551,corporate_workstation
device_006552,desktop
device_006553,corporate_workstation
device_006554,tablet
device_006555,customer_service_terminal
device_006556,tablet
device_006557,mobile
device_006558,mobile
device_006559,mobile
device_006560,customer_service_terminal
device_006561,corporate_workstation
device_006562,mobile
device_006563,customer_service_terminal
device_006564,mobile
device_006565,tablet
device_006566,corporate_workstation
device_006567,tablet
device_006568,desktop
device_006569,tablet
device_006570,tablet
device_006571,desktop
device_006572,corporate_workstation
device_006573,desktop
device_006574,tablet
device_006575,tablet
device_006576,desktop
device_006577,desktop
device_006578,corporate_workstation
device_006579,corporate_workstation
device_006580,customer_service_terminal
device_006581,desktop
device_006582,mobile
device_006583,desktop
device_006584,tablet
device_006585,customer_service_terminal
device_006586,desktop
device_006587,mobile
device_006588,customer_service_terminal
device_006589,mobile
device_006590,corporate_workstation
device_006591,mobile
device_006592,mobile
device_006593,corporate_workstation
device_006594,desktop
device_006595,tablet
device_006596,desktop
device_006597,mobile
device_006598,mobile
device_006599,tablet
device_006600,desktop
device_006601,desktop
device_006602,tablet
device_006603,corporate_workstation
device_006604,mobile
device_006605,corporate_workstation
device_006606,tablet
device_006607,corporate_workstation
device_006608,tablet
device_006609,customer_service_terminal
device_006610,mobile
device_006611,mobile
device_006612,mobile
device_006613,customer_service_terminal
device_006614,corporate_workstation
device_006615,desktop
device_006616,customer_service_terminal
device_006617,desktop
device_006618,desktop
device_006619,corporate_workstation
device_006620,customer_service_terminal
device_006621,customer_service_terminal
device_006622,corporate_workstation
device_006623,tablet
device_006624,corporate_workstation
device_006625,desktop
device_006626,desktop
device_006627,customer_service_terminal
device_006628,customer_service_terminal
device_006629,desktop
device_006630,corporate_workstation
device_006631,customer_service_terminal
device_006632,tablet
device_006633,tablet
device_006634,tablet
device_006635,tablet
device_006636,mobile
device_006637,corporate_workstation
device_006638,desktop
device_006639,customer_service_terminal
device_006640,mobile
device_006641,desktop
device_006642,desktop
device_006643,tablet
device_006644,desktop
device_006645,corporate_workstation
device_006646,tablet
device_006647,desktop
device_006648,tablet
device_006649,corporate_workstation
device_006650,mobile
device_006651,mobile
device_006652,desktop
device_006653,desktop
device_006654,customer_service_terminal
device_006655,customer_service_terminal
device_006656,mobile
device_006657,customer_service_terminal
device_006658,mobile
device_006659,mobile
device_006660,tablet
device_006661,corporate_workstation
device_006662,tablet
device_006663,tablet
device_006664,mobile
device_006665,corporate_workstation
device_006666,corporate_workstation
device_006667,desktop
device_006668,tablet
device_006669,customer_service_terminal
device_006670,tablet
device_006671,desktop
device_006672,corporate_workstation
device_006673,corporate_workstation
device_006674,corporate_workstation
device_006675,mobile
device_006676,corporate_workstation
device_006677,desktop
device_006678,desktop
device_006679,mobile
device_006680,tablet
device_006681,customer_service_terminal
device_006682,tablet
device_006683,customer_service_terminal
device_006684,desktop
device_006685,mobile
device_006686,tablet
device_006687,tablet
device_006688,corporate_workstation
device_006689,corporate_workstation
device_006690,customer_service_terminal
device_006691,desktop
device_006692,customer_service_terminal
device_006693,desktop
device_006694,corporate_workstation
device_006695,desktop
device_006696,customer_service_terminal
device_006697,tablet
device_006698,customer_service_terminal
device_006699,mobile
device_006700,corporate_workstation
device_006701,corporate_workstation
device_006702,desktop
device_006703,customer_service_terminal
device_006704,desktop
device_006705,corporate_workstation
device_006706,desktop
device_006707,customer_service_terminal
device_006708,tablet
device_006709,customer_service_terminal
device_006710,desktop
device_006711,corporate_workstation
device_006712,tablet
device_006713,desktop
device_006714,desktop
device_006715,customer_service_terminal
device_006716,mobile
device_006717,desktop
device_006718,desktop
device_006719,mobile
device_006720,tablet
device_006721,desktop
device_006722,corporate_workstation
device_006723,corporate_workstation
device_006724,desktop
device_006725,desktop
device_006726,mobile
device_006727,desktop
device_006728,desktop
device_006729,tablet
device_006730,corporate_workstation
device_006731,mobile
device_006732,desktop
device_006733,desktop
device_006734,corporate_workstation
device_006735,tablet
device_006736,corporate_workstation
device_006737,mobile
device_006738,customer_service_terminal
device_006739,customer_service_terminal
device_006740,corporate_workstation
device_006741,desktop
device_006742,tablet
device_006743,desktop
device_006744,mobile
device_006745,desktop
device_006746,desktop
device_006747,corporate_workstation
device_006748,mobile
device_006749,corporate_workstation
device_006750,mobile
device_006751,tablet
device_006752,mobile
device_006753,desktop
device_006754,desktop
device_006755,desktop
device_006756,corporate_workstation
device_006757,mobile
device_006758,mobile
device_006759,tablet
device_006760,mobile
device_006761,corporate_workstation
device_006762,corporate_workstation
device_006763,corporate_workstation
device_006764,customer_service_terminal
device_006765,tablet
device_006766,mobile
device_006767,customer_service_terminal
device_006768,corporate_workstation
device_006769,mobile
device_006770,corporate_workstation
device_006771,desktop
device_006772,desktop
device_006773,corporate_workstation
device_006774,corporate_workstation
device_006775,tablet
device_006776,corporate_workstation
device_006777,mobile
device_006778,mobile
device_006779,customer_service_terminal
device_006780,customer_service_terminal
device_006781,desktop
device_006782,corporate_workstation
device_006783,corporate_workstation
device_006784,mobile
device_006785,desktop
device_006786,corporate_workstation
device_006787,desktop
device_006788,customer_service_terminal
device_006789,mobile
device_006790,tablet
device_006791,customer_service_terminal
device_006792,mobile
device_006793,customer_service_terminal
device_006794,mobile
device_006795,desktop
device_006796,corporate_workstation
device_006797,mobile
device_006798,corporate_workstation
device_006799,desktop
device_006800,corporate_workstation
device_006801,customer_service_terminal
device_006802,corporate_workstation
device_006803,mobile
device_006804,customer_service_terminal
device_006805,tablet
device_006806,mobile
device_006807,corporate_workstation
device_006808,tablet
device_006809,corporate_workstation
device_006810,corporate_workstation
device_006811,tablet
device_006812,mobile
device_006813,tablet
device_006814,tablet
device_006815,desktop
device_006816,desktop
device_006817,customer_service_terminal
device_006818,desktop
device_006819,corporate_workstation
device_006820,tablet
device_006821,desktop
device_006822,mobile
device_006823,tablet
device_006824,mobile
device_006825,tablet
device_006826,desktop
device_006827,mobile
device_006828,customer_service_terminal
device_006829,corporate_workstation
device_006830,tablet
device_006831,desktop
device_006832,corporate_workstation
device_006833,desktop
device_006834,mobile
device_006835,mobile
device_006836,tablet
device_006837,tablet
device_006838,mobile
device_006839,corporate_workstation
device_006840,mobile
device_006841,corporate_workstation
device_006842,desktop
device_006843,mobile
device_006844,corporate_workstation
device_006845,customer_service_terminal
device_006846,customer_service_terminal
device_006847,tablet
device_006848,customer_service_terminal
device_006849,corporate_workstation
device_006850,tablet
device_006851,customer_service_terminal
device_006852,tablet
device_006853,tablet
device_006854,mobile
device_006855,corporate_workstation
device_006856,desktop
device_006857,desktop
device_006858,tablet
device_006859,mobile
device_006860,customer_service_terminal
device_006861,mobile
device_006862,customer_service_terminal
device_006863,mobile
device_006864,mobile
device_006865,mobile
device_006866,mobile
device_006867,corporate_workstation
device_006868,tablet
device_006869,mobile
device_006870,mobile
device_006871,desktop
device_006872,customer_service_terminal
device_006873,desktop
device_006874,tablet
device_006875,customer_service_terminal
device_006876,customer_service_terminal
device_006877,customer_service_terminal
device_006878,customer_service_terminal
device_006879,mobile
device_006880,customer_service_terminal
device_006881,customer_service_terminal
device_006882,desktop
device_006883,mobile
device_006884,corporate_workstation
device_006885,tablet
device_006886,mobile
device_006887,tablet
device_006888,desktop
device_006889,customer_service_terminal
device_006890,customer_service_terminal
device_006891,mobile
device_006892,tablet
device_006893,customer_service_terminal
device_006894,tablet
device_006895,customer_service_terminal
device_006896,corporate_workstation
device_006897,mobile
device_006898,customer_service_terminal
device_006899,corporate_workstation
device_006900,tablet
device_006901,customer_service_terminal
device_006902,mobile
device_006903,corporate_workstation
device_006904,mobile
device_006905,customer_service_terminal
device_006906,tablet
device_006907,corporate_workstation
device_006908,tablet
device_006909,customer_service_terminal
device_006910,customer_service_terminal
device_006911,desktop
device_006912,tablet
device_006913,tablet
device_006914,desktop
device_006915,customer_service_terminal
device_006916,mobile
device_006917,mobile
device_006918,tablet
device_006919,desktop
device_006920,tablet
device_006921,desktop
device_006922,mobile
device_006923,customer_service_terminal
device_006924,mobile
device_006925,corporate_workstation
device_006926,tablet
device_006927,desktop
device_006928,desktop
device_006929,tablet
device_006930,desktop
device_006931,corporate_workstation
device_006932,tablet
device_006933,corporate_workstation
device_006934,mobile
device_006935,tablet
device_006936,customer_service_terminal
device_006937,desktop
device_006938,mobile
device_006939,customer_service_terminal
device_006940,desktop
device_006941,mobile
device_006942,tablet
device_006943,customer_service_terminal
device_006944,tablet
device_006945,customer_service_terminal
device_006946,customer_service_terminal
device_006947,customer_service_terminal
device_006948,customer_service_terminal
device_006949,corporate_workstation
device_006950,mobile
device_006951,corporate_workstation
device_006952,corporate_workstation
device_006953,corporate_workstation
device_006954,customer_service_terminal
device_006955,customer_service_terminal
device_006956,desktop
device_006957,tablet
device_006958,tablet
device_006959,mobile
device_006960,corporate_workstation
device_006961,tablet
device_006962,tablet
device_006963,corporate_workstation
device_006964,customer_service_terminal
device_006965,mobile
device_006966,tablet
device_006967,tablet
device_006968,customer_service_terminal
device_006969,customer_service_terminal
device_006970,tablet
device_006971,tablet
device_006972,corporate_workstation
device_006973,mobile
device_006974,customer_service_terminal
device_006975,corporate_workstation
device_006976,tablet
device_006977,mobile
device_006978,mobile
device_006979,tablet
device_006980,corporate_workstation
device_006981,corporate_workstation
device_006982,tablet
device_006983,mobile
device_006984,corporate_workstation
device_006985,customer_service_terminal
device_006986,corporate_workstation
device_006987,tablet
device_006988,desktop
device_006989,corporate_workstation
device_006990,desktop
device_006991,mobile
device_006992,customer_service_terminal
device_006993,mobile
device_006994,tablet
device_006995,desktop
device_006996,customer_service_terminal
device_006997,desktop
device_006998,mobile
device_006999,mobile
device_007000,desktop
device_007001,corporate_workstation
device_007002,customer_service_terminal
device_007003,corporate_workstation
device_007004,tablet
device_007005,corporate_workstation
device_007006,desktop
device_007007,desktop
device_007008,tablet
device_007009,tablet
device_007010,tablet
device_007011,desktop
device_007012,mobile
device_007013,desktop
device_007014,mobile
device_007015,tablet
device_007016,tablet
device_007017,customer_service_terminal
device_007018,tablet
device_007019,mobile
device_007020,customer_service_terminal
device_007021,desktop
device_007022,tablet
device_007023,mobile
device_007024,corporate_workstation
device_007025,corporate_workstation
device_007026,customer_service_terminal
device_007027,tablet
device_007028,desktop
device_007029,mobile
device_007030,mobile
device_007031,desktop
device_007032,corporate_workstation
device_007033,mobile
device_007034,desktop
device_007035,corporate_workstation
device_007036,corporate_workstation
device_007037,corporate_workstation
device_007038,corporate_workstation
device_007039,mobile
device_007040,mobile
device_007041,corporate_workstation
device_007042,corporate_workstation
device_007043,customer_service_terminal
device_007044,mobile
device_007045,customer_service_terminal
device_007046,mobile
device_007047,customer_service_terminal
device_007048,customer_service_terminal
device_007049,customer_service_terminal
device_007050,desktop
device_007051,customer_service_terminal
device_007052,tablet
device_007053,tablet
device_007054,tablet
device_007055,desktop
device_007056,customer_service_terminal
device_007057,customer_service_terminal
device_007058,tablet
device_007059,desktop
device_007060,corporate_workstation
device_007061,tablet
device_007062,mobile
device_007063,tablet
device_007064,desktop
device_007065,mobile
device_007066,desktop
device_007067,corporate_workstation
device_007068,desktop
device_007069,customer_service_terminal
device_007070,desktop
device_007071,mobile
device_007072,mobile
device_007073,mobile
device_007074,customer_service_terminal
device_007075,mobile
device_007076,corporate_workstation
device_007077,desktop
device_007078,corporate_workstation
device_007079,desktop
device_007080,customer_service_terminal
device_007081,corporate_workstation
device_007082,customer_service_terminal
device_007083,desktop
device_007084,mobile
device_007085,tablet
device_007086,corporate_workstation
device_007087,mobile
device_007088,tablet
device_007089,customer_service_terminal
device_007090,customer_service_terminal
device_007091,tablet
device_007092,corporate_workstation
device_007093,corporate_workstation
device_007094,tablet
device_007095,tablet
device_007096,desktop
device_007097,customer_service_terminal
device_007098,customer_service_terminal
device_007099,tablet
device_007100,desktop
device_007101,corporate_workstation
device_007102,mobile
device_007103,customer_service_terminal
device_007104,customer_service_terminal
device_007105,tablet
device_007106,desktop
device_007107,desktop
device_007108,corporate_workstation
device_007109,desktop
device_007110,tablet
device_007111,corporate_workstation
device_007112,tablet
device_007113,mobile
device_007114,mobile
device_007115,desktop
device_007116,desktop
device_007117,desktop
device_007118,mobile
device_007119,desktop
device_007120,desktop
device_007121,corporate_workstation
device_007122,mobile
device_007123,corporate_workstation
device_007124,tablet
device_007125,tablet
device_007126,tablet
device_007127,mobile
device_007128,desktop
device_007129,corporate_workstation
device_007130,mobile
device_007131,corporate_workstation
device_007132,customer_service_terminal
device_007133,customer_service_terminal
device_007134,mobile
device_007135,corporate_workstation
device_007136,mobile
device_007137,customer_service_terminal
device_007138,desktop
device_007139,customer_service_terminal
device_007140,mobile
device_007141,corporate_workstation
device_007142,mobile
device_007143,tablet
device_007144,tablet
device_007145,tablet
device_007146,mobile
device_007147,customer_service_terminal
device_007148,mobile
device_007149,desktop
device_007150,desktop
device_007151,customer_service_terminal
device_007152,desktop
device_007153,tablet
device_007154,customer_service_terminal
device_007155,customer_service_terminal
device_007156,corporate_workstation
device_007157,corporate_workstation
device_007158,tablet
device_007159,customer_service_terminal
device_007160,mobile
device_007161,customer_service_terminal
device_007162,customer_service_terminal
device_007163,tablet
device_007164,desktop
device_007165,tablet
device_007166,mobile
device_007167,corporate_workstation
device_007168,desktop
device_007169,tablet
device_007170,tablet
device_007171,customer_service_terminal
device_007172,corporate_workstation
device_007173,customer_service_terminal
device_007174,corporate_workstation
device_007175,corporate_workstation
device_007176,corporate_workstation
device_007177,desktop
device_007178,mobile
device_007179,desktop
device_007180,desktop
device_007181,corporate_workstation
device_007182,customer_service_terminal
device_007183,desktop
device_007184,corporate_workstation
device_007185,customer_service_terminal
device_007186,customer_service_terminal
device_007187,tablet
device_007188,desktop
device_007189,mobile
device_007190,desktop
device_007191,tablet
device_007192,desktop
device_007193,tablet
device_007194,mobile
device_007195,corporate_workstation
device_007196,corporate_workstation
device_007197,mobile
device_007198,desktop
device_007199,mobile
device_007200,mobile
device_007201,customer_service_terminal
device_007202,mobile
device_007203,desktop
device_007204,tablet
device_007205,tablet
device_007206,customer_service_terminal
device_007207,mobile
device_007208,corporate_workstation
device_007209,mobile
device_007210,customer_service_terminal
device_007211,desktop
device_007212,customer_service_terminal
device_007213,tablet
device_007214,mobile
device_007215,tablet
device_007216,mobile
device_007217,mobile
device_007218,corporate_workstation
device_007219,tablet
device_007220,mobile
device_007221,customer_service_terminal
device_007222,customer_service_terminal
device_007223,mobile
device_007224,mobile
device_007225,customer_service_terminal
device_007226,customer_service_terminal
device_007227,desktop
device_007228,corporate_workstation
device_007229,tablet
device_007230,customer_service_terminal
device_007231,desktop
device_007232,corporate_workstation
device_007233,tablet
device_007234,tablet
device_007235,customer_service_terminal
device_007236,customer_service_terminal
device_007237,desktop
device_007238,corporate_workstation
device_007239,mobile
device_007240,mobile
device_007241,desktop
device_007242,corporate_workstation
device_007243,mobile
device_007244,corporate_workstation
device_007245,mobile
device_007246,desktop
device_007247,mobile
device_007248,customer_service_terminal
device_007249,mobile
device_007250,mobile
device_007251,customer_service_terminal
device_007252,mobile
device_007253,corporate_workstation
device_007254,mobile
device_007255,corporate_workstation
device_007256,mobile
device_007257,desktop
device_007258,desktop
device_007259,corporate_workstation
device_007260,mobile
device_007261,tablet
device_007262,customer_service_terminal
device_007263,mobile
device_007264,corporate_workstation
device_007265,corporate_workstation
device_007266,tablet
device_007267,mobile
device_007268,customer_service_terminal
device_007269,corporate_workstation
device_007270,tablet
device_007271,mobile
device_007272,customer_service_terminal
device_007273,corporate_workstation
device_007274,mobile
device_007275,tablet
device_007276,tablet
device_007277,mobile
device_007278,corporate_workstation
device_007279,customer_service_terminal
device_007280,tablet
device_007281,customer_service_terminal
device_007282,desktop
device_007283,mobile
device_007284,mobile
device_007285,desktop
device_007286,mobile
device_007287,corporate_workstation
device_007288,corporate_workstation
device_007289,tablet
device_007290,corporate_workstation
device_007291,corporate_workstation
device_007292,tablet
device_007293,desktop
device_007294,desktop
device_007295,tablet
device_007296,corporate_workstation
device_007297,tablet
device_007298,customer_service_terminal
device_007299,corporate_workstation
device_007300,mobile
device_007301,tablet
device_007302,corporate_workstation
device_007303,mobile
device_007304,desktop
device_007305,desktop
device_007306,tablet
device_007307,corporate_workstation
device_007308,corporate_workstation
device_007309,customer_service_terminal
device_007310,customer_service_terminal
device_007311,customer_service_terminal
device_007312,customer_service_terminal
device_007313,tablet
device_007314,mobile
device_007315,customer_service_terminal
device_007316,desktop
device_007317,desktop
device_007318,customer_service_terminal
device_007319,mobile
device_007320,desktop
device_007321,tablet
device_007322,customer_service_terminal
device_007323,corporate_workstation
device_007324,mobile
device_007325,desktop
device_007326,tablet
device_007327,corporate_workstation
device_007328,mobile
device_007329,mobile
device_007330,tablet
device_007331,mobile
device_007332,desktop
device_007333,desktop
device_007334,tablet
device_007335,tablet
device_007336,corporate_workstation
device_007337,desktop
device_007338,mobile
device_007339,customer_service_terminal
device_007340,mobile
device_007341,corporate_workstation
device_007342,tablet
device_007343,tablet
device_007344,desktop
device_007345,mobile
device_007346,mobile
device_007347,mobile
device_007348,mobile
device_007349,customer_service_terminal
device_007350,customer_service_terminal
device_007351,tablet
device_007352,corporate_workstation
device_007353,corporate_workstation
device_007354,tablet
device_007355,mobile
device_007356,desktop
device_007357,corporate_workstation
device_007358,desktop
device_007359,tablet
device_007360,mobile
device_007361,tablet
device_007362,corporate_workstation
device_007363,mobile
device_007364,mobile
device_007365,corporate_workstation
device_007366,tablet
device_007367,corporate_workstation
device_007368,customer_service_terminal
device_007369,tablet
device_007370,tablet
device_007371,customer_service_terminal
device_007372,corporate_workstation
device_007373,customer_service_terminal
device_007374,tablet
device_007375,customer_service_terminal
device_007376,customer_service_terminal
device_007377,customer_service_terminal
device_007378,corporate_workstation
device_007379,customer_service_terminal
device_007380,corporate_workstation
device_007381,customer_service_terminal
device_007382,mobile
device_007383,tablet
device_007384,mobile
device_007385,desktop
device_007386,tablet
device_007387,mobile
device_007388,mobile
device_007389,mobile
device_007390,tablet
device_007391,tablet
device_007392,mobile
device_007393,mobile
device_007394,tablet
device_007395,tablet
device_007396,desktop
device_007397,tablet
device_007398,corporate_workstation
device_007399,customer_service_terminal
device_007400,corporate_workstation
device_007401,customer_service_terminal
device_007402,desktop
device_007403,desktop
device_007404,mobile
device_007405,tablet
device_007406,customer_service_terminal
device_007407,mobile
device_007408,mobile
device_007409,mobile
device_007410,tablet
device_007411,mobile
device_007412,customer_service_terminal
device_007413,tablet
device_007414,mobile
device_007415,mobile
device_007416,corporate_workstation
device_007417,customer_service_terminal
device_007418,mobile
device_007419,desktop
device_007420,mobile
device_007421,corporate_workstation
device_007422,corporate_workstation
device_007423,corporate_workstation
device_007424,mobile
device_007425,corporate_workstation
device_007426,corporate_workstation
device_007427,customer_service_terminal
device_007428,tablet
device_007429,tablet
device_007430,corporate_workstation
device_007431,desktop
device_007432,desktop
device_007433,desktop
device_007434,customer_service_terminal
device_007435,corporate_workstation
device_007436,customer_service_terminal
device_007437,tablet
device_007438,corporate_workstation
device_007439,corporate_workstation
device_007440,desktop
device_007441,desktop
device_007442,customer_service_terminal
device_007443,mobile
device_007444,tablet
device_007445,mobile
device_007446,desktop
device_007447,desktop
device_007448,corporate_workstation
device_007449,desktop
device_007450,mobile
device_007451,mobile
device_007452,corporate_workstation
device_007453,customer_service_terminal
device_007454,customer_service_terminal
device_007455,customer_service_terminal
device_007456,desktop
device_007457,tablet
device_007458,tablet
device_007459,corporate_workstation
device_007460,desktop
device_007461,tablet
device_007462,mobile
device_007463,customer_service_terminal
device_007464,tablet
device_007465,tablet
device_007466,desktop
device_007467,mobile
device_007468,tablet
device_007469,desktop
device_007470,customer_service_terminal
device_007471,corporate_workstation
device_007472,tablet
device_007473,desktop
device_007474,corporate_workstation
device_007475,customer_service_terminal
device_007476,tablet
device_007477,desktop
device_007478,desktop
device_007479,customer_service_terminal
device_007480,corporate_workstation
device_007481,customer_service_terminal
device_007482,tablet
device_007483,corporate_workstation
device_007484,desktop
device_007485,customer_service_terminal
device_007486,desktop
device_007487,tablet
device_007488,tablet
device_007489,customer_service_terminal
device_007490,tablet
device_007491,mobile
device_007492,corporate_workstation
device_007493,mobile
device_007494,desktop
device_007495,corporate_workstation
device_007496,customer_service_terminal
device_007497,desktop
device_007498,mobile
device_007499,tablet
device_007500,customer_service_terminal
device_007501,tablet
device_007502,tablet
device_007503,mobile
device_007504,tablet
device_007505,mobile
device_007506,corporate_workstation
device_007507,corporate_workstation
device_007508,customer_service_terminal
device_007509,mobile
device_007510,tablet
device_007511,desktop
device_007512,corporate_workstation
device_007513,tablet
device_007514,customer_service_terminal
device_007515,desktop
device_007516,mobile
device_007517,mobile
