account_id,merchant_id,edge_timestamp
acct_000547,merchant_000060,2025-10-14T06:24:32
acct_000535,merchant_000079,2025-10-05T20:51:30
acct_000902,merchant_000043,2025-04-06T17:26:50
acct_000670,merchant_000067,2025-04-05T09:10:39
acct_000544,merchant_000067,2025-07-15T12:35:38
acct_000485,merchant_000006,2025-03-20T10:43:54
acct_000334,merchant_000012,2025-01-09T20:53:22
acct_000408,merchant_000025,2025-01-23T00:22:35
acct_000191,merchant_000007,2025-09-03T22:41:49
acct_000286,merchant_000015,2025-02-13T18:31:46
acct_001084,merchant_000026,2025-12-26T10:07:35
acct_000028,merchant_000067,2025-02-10T05:53:51
acct_000691,merchant_000018,2025-02-28T07:17:42
acct_000717,merchant_000001,2025-11-09T18:31:09
acct_000930,merchant_000025,2025-06-14T14:40:52
acct_000987,merchant_000047,2025-08-27T13:14:08
acct_000175,merchant_000003,2025-06-10T03:17:52
acct_000325,merchant_000005,2025-04-07T23:20:55
acct_000632,merchant_000076,2025-09-20T22:44:07
acct_000281,merchant_000001,2025-02-12T22:29:45
acct_000185,merchant_000067,2025-01-17T13:16:45
acct_000222,merchant_000060,2025-02-02T18:59:28
acct_000590,merchant_000063,2025-04-27T14:24:27
acct_001089,merchant_000058,2025-06-15T09:45:14
acct_000411,merchant_000033,2025-11-22T13:48:30
acct_000973,merchant_000035,2025-06-06T12:05:10
acct_000995,merchant_000005,2025-01-08T15:07:52
acct_000553,merchant_000009,2025-05-03T23:32:24
acct_001084,merchant_000009,2025-03-19T03:40:50
acct_000204,merchant_000037,2025-01-20T01:41:02
acct_001056,merchant_000015,2025-08-26T02:42:09
acct_000286,merchant_000007,2025-07-20T05:28:20
acct_000057,merchant_000011,2025-04-02T08:19:22
acct_000172,merchant_000069,2025-07-15T14:21:13
acct_000284,merchant_000058,2025-12-08T19:50:50
acct_000024,merchant_000004,2025-04-11T18:43:17
acct_000175,merchant_000012,2025-10-24T22:40:39
acct_000868,merchant_000020,2025-06-29T22:49:10
acct_000470,merchant_000075,2025-06-14T11:31:06
acct_000460,merchant_000046,2025-02-11T13:23:42
acct_000864,merchant_000050,2025-08-01T08:31:51
acct_000910,merchant_000044,2025-02-09T16:39:47
acct_000001,merchant_000035,2025-07-27T15:02:20
acct_000310,merchant_000009,2025-06-15T00:29:22
acct_000437,merchant_000001,2025-05-13T17:08:43
acct_000045,merchant_000039,2025-07-12T11:15:06
acct_000561,merchant_000054,2025-06-06T03:30:54
acct_000086,merchant_000052,2025-06-29T07:35:22
acct_000464,merchant_000051,2025-09-01T08:14:34
acct_000902,merchant_000049,2025-08-09T06:53:11
acct_000370,merchant_000047,2025-04-06T16:34:54
acct_000127,merchant_000069,2025-10-20T07:43:53
acct_000205,merchant_000042,2025-05-25T14:54:40
acct_000513,merchant_000049,2025-05-26T15:40:10
acct_000670,merchant_000002,2025-11-15T12:44:15
acct_000923,merchant_000029,2025-03-16T16:14:58
acct_000781,merchant_000054,2025-05-11T16:28:32
acct_000872,merchant_000016,2025-03-09T22:15:35
acct_000822,merchant_000079,2025-01-27T03:34:56
acct_001031,merchant_000050,2025-01-24T06:56:52
acct_000262,merchant_000023,2025-08-13T09:51:18
acct_000837,merchant_000055,2025-01-30T13:40:24
acct_000981,merchant_000045,2025-09-28T11:14:17
acct_000755,merchant_000023,2025-05-01T07:11:59
acct_000550,merchant_000033,2025-04-29T15:29:42
acct_000287,merchant_000037,2025-10-26T22:35:55
acct_000816,merchant_000022,2025-07-10T00:28:07
acct_000725,merchant_000008,2025-11-08T03:41:20
acct_000068,merchant_000042,2025-10-07T07:18:18
acct_000025,merchant_000066,2025-01-27T20:16:42
acct_000353,merchant_000047,2025-04-12T14:46:49
acct_000446,merchant_000014,2025-01-07T01:07:08
acct_000302,merchant_000066,2025-09-14T17:37:24
acct_000318,merchant_000062,2025-08-13T18:34:32
acct_000184,merchant_000033,2025-03-09T23:23:37
acct_000310,merchant_000064,2025-01-12T16:23:56
acct_000435,merchant_000006,2025-11-13T23:40:08
acct_000889,merchant_000004,2025-07-17T06:11:13
acct_000172,merchant_000050,2025-11-06T11:16:10
acct_000284,merchant_000053,2025-12-03T11:00:35
acct_000035,merchant_000024,2025-01-02T08:41:59
acct_000041,merchant_000050,2025-06-13T22:05:15
acct_000461,merchant_000070,2025-05-06T19:15:21
acct_000753,merchant_000056,2025-06-12T23:47:53
acct_000032,merchant_000056,2025-08-05T17:13:01
acct_000063,merchant_000055,2025-03-12T03:24:28
acct_000046,merchant_000046,2025-06-26T12:43:58
acct_000012,merchant_000010,2025-11-01T11:05:03
acct_000185,merchant_000050,2025-08-22T20:11:41
acct_000283,merchant_000021,2025-02-24T17:24:24
acct_000542,merchant_000014,2025-11-16T17:46:55
acct_000006,merchant_000064,2025-11-19T12:51:48
acct_000433,merchant_000023,2025-07-15T09:13:10
acct_001059,merchant_000058,2025-04-04T08:24:54
acct_000121,merchant_000048,2025-01-01T09:33:36
acct_000090,merchant_000007,2025-11-15T18:33:18
acct_000671,merchant_000073,2025-07-22T16:29:17
acct_000968,merchant_000080,2025-11-04T23:35:22
acct_000721,merchant_000029,2025-09-23T20:57:23
acct_000496,merchant_000054,2025-07-25T19:23:45
acct_000614,merchant_000071,2025-04-28T22:07:38
acct_000098,merchant_000058,2025-11-14T00:30:30
acct_000814,merchant_000024,2025-10-11T04:30:39
acct_000634,merchant_000030,2025-02-08T17:32:59
acct_000912,merchant_000022,2025-09-04T03:52:19
acct_000170,merchant_000041,2025-11-01T20:06:40
acct_000104,merchant_000044,2025-03-25T08:12:20
acct_000696,merchant_000006,2025-11-21T04:28:00
acct_000725,merchant_000030,2025-09-16T19:33:01
acct_000025,merchant_000016,2025-01-02T04:00:04
acct_000583,merchant_000039,2025-09-01T10:46:04
acct_000499,merchant_000044,2025-02-26T21:33:10
acct_000878,merchant_000070,2025-05-31T05:46:19
acct_000257,merchant_000073,2025-11-26T10:31:28
acct_000322,merchant_000028,2025-03-04T09:38:49
acct_000377,merchant_000069,2025-04-09T22:38:21
acct_000066,merchant_000006,2025-05-19T07:44:25
acct_000239,merchant_000057,2025-03-27T10:01:37
acct_000935,merchant_000072,2025-11-03T18:54:30
acct_000868,merchant_000006,2025-03-31T16:33:53
acct_000758,merchant_000010,2025-04-10T08:33:01
acct_000706,merchant_000001,2025-03-12T06:24:48
acct_001075,merchant_000063,2025-10-08T16:53:07
acct_000168,merchant_000061,2025-03-07T01:01:15
acct_000443,merchant_000078,2025-03-02T00:43:36
acct_000110,merchant_000022,2025-10-08T13:05:33
acct_000469,merchant_000008,2025-04-08T20:27:22
acct_000738,merchant_000017,2025-10-13T17:24:02
acct_000449,merchant_000064,2025-05-20T11:45:21
acct_000268,merchant_000043,2025-12-11T05:14:57
acct_000902,merchant_000051,2025-12-17T17:26:24
acct_000184,merchant_000061,2025-04-26T22:34:32
acct_000540,merchant_000036,2025-01-26T23:22:28
acct_000806,merchant_000050,2025-04-01T19:48:23
acct_000522,merchant_000057,2025-06-17T13:44:00
acct_000620,merchant_000025,2025-02-20T06:48:05
acct_000444,merchant_000044,2025-09-12T04:48:40
acct_000201,merchant_000040,2025-12-19T09:57:09
acct_000577,merchant_000047,2025-09-16T22:11:30
acct_000162,merchant_000064,2025-06-07T13:05:52
acct_000550,merchant_000047,2025-04-04T04:18:06
acct_000428,merchant_000023,2025-05-14T07:23:32
acct_000818,merchant_000074,2025-05-29T01:51:03
acct_000280,merchant_000016,2025-04-14T04:27:27
acct_000508,merchant_000015,2025-04-27T21:29:57
acct_000038,merchant_000064,2025-07-26T03:41:47
acct_000652,merchant_000036,2025-10-15T01:08:18
acct_001021,merchant_000025,2025-09-07T15:28:39
acct_000271,merchant_000053,2025-03-15T03:05:08
acct_001100,merchant_000042,2025-09-10T01:50:15
acct_000263,merchant_000041,2025-06-29T20:32:30
acct_000072,merchant_000049,2025-08-30T17:30:31
acct_000993,merchant_000048,2025-08-27T23:39:59
acct_000907,merchant_000067,2025-08-23T08:00:00
acct_000875,merchant_000005,2025-07-02T08:27:09
acct_000248,merchant_000026,2025-05-29T00:25:00
acct_000375,merchant_000056,2025-12-25T11:22:59
acct_000538,merchant_000028,2025-09-26T07:12:15
acct_000316,merchant_000052,2025-01-23T04:46:08
acct_000798,merchant_000032,2025-01-26T21:24:03
acct_000013,merchant_000030,2025-11-29T17:41:32
acct_000451,merchant_000008,2025-07-17T13:35:42
acct_000567,merchant_000041,2025-04-08T15:28:12
acct_000549,merchant_000044,2025-05-09T03:20:28
acct_000658,merchant_000046,2025-11-09T13:46:43
acct_000031,merchant_000013,2025-02-22T19:11:41
acct_000827,merchant_000059,2025-06-07T16:02:23
acct_000380,merchant_000004,2025-06-28T19:04:25
acct_000426,merchant_000078,2025-02-05T14:39:50
acct_000094,merchant_000009,2025-05-17T16:37:28
acct_000003,merchant_000060,2025-06-03T15:39:43
acct_000634,merchant_000050,2025-12-12T20:18:27
acct_000645,merchant_000005,2025-08-17T16:36:13
acct_000457,merchant_000048,2025-08-19T12:25:18
acct_000874,merchant_000041,2025-08-27T11:39:16
acct_000577,merchant_000032,2025-04-26T22:34:02
acct_000501,merchant_000036,2025-08-13T14:19:36
acct_000351,merchant_000076,2025-05-08T10:56:02
acct_000017,merchant_000008,2025-09-26T11:07:17
acct_000846,merchant_000075,2025-02-21T05:30:21
acct_000782,merchant_000073,2025-01-22T04:58:49
acct_000946,merchant_000046,2025-07-25T08:26:49
acct_000882,merchant_000079,2025-03-26T19:38:37
acct_000454,merchant_000070,2025-08-02T21:10:34
acct_000278,merchant_000025,2025-05-01T09:39:52
acct_000852,merchant_000070,2025-11-19T19:17:59
acct_000314,merchant_000057,2025-12-12T08:35:01
acct_000468,merchant_000007,2025-03-05T10:42:51
acct_000327,merchant_000067,2025-03-01T13:01:38
acct_000419,merchant_000029,2025-03-18T14:40:34
acct_000022,merchant_000019,2025-10-29T07:57:55
acct_000432,merchant_000030,2025-10-13T08:03:02
acct_000270,merchant_000038,2025-06-28T01:05:18
acct_000272,merchant_000008,2025-06-20T15:00:25
acct_000976,merchant_000053,2025-02-11T02:47:16
acct_000466,merchant_000020,2025-11-03T06:28:09
acct_000703,merchant_000037,2025-10-04T18:01:15
acct_000157,merchant_000011,2025-02-03T09:08:13
acct_000103,merchant_000063,2025-04-24T03:33:38
acct_000516,merchant_000041,2025-10-13T12:44:04
acct_000373,merchant_000038,2025-02-28T02:52:18
acct_000394,merchant_000070,2025-11-14T01:54:09
acct_000678,merchant_000003,2025-11-09T09:55:10
acct_001018,merchant_000051,2025-06-15T21:13:15
acct_001020,merchant_000021,2025-12-21T04:54:30
acct_000275,merchant_000074,2025-10-09T14:40:49
acct_000647,merchant_000032,2025-06-29T22:00:40
acct_000088,merchant_000043,2025-09-15T13:53:40
acct_000457,merchant_000006,2025-04-16T20:55:19
acct_000311,merchant_000010,2025-05-25T12:20:46
acct_001098,merchant_000002,2025-02-10T09:10:29
acct_000274,merchant_000023,2025-08-10T08:56:45
acct_000823,merchant_000040,2025-10-29T00:11:00
acct_000894,merchant_000025,2025-03-13T01:53:10
acct_000915,merchant_000076,2025-08-25T16:06:58
acct_000041,merchant_000055,2025-06-09T03:48:42
acct_000669,merchant_000068,2025-12-16T04:38:01
acct_000351,merchant_000008,2025-06-25T04:34:26
acct_000424,merchant_000027,2025-03-25T07:11:35
acct_000825,merchant_000014,2025-04-07T05:57:47
acct_000322,merchant_000078,2025-03-01T04:02:50
acct_000130,merchant_000003,2025-06-07T16:45:33
acct_000343,merchant_000067,2025-02-09T00:16:21
acct_000227,merchant_000075,2025-11-28T08:40:07
acct_000309,merchant_000052,2025-07-27T07:59:49
acct_001039,merchant_000044,2025-05-07T15:56:27
acct_000047,merchant_000019,2025-10-25T00:45:09
acct_000937,merchant_000033,2025-08-06T03:39:19
acct_001033,merchant_000060,2025-04-05T04:33:39
acct_001094,merchant_000041,2025-01-04T20:03:14
acct_000065,merchant_000059,2025-01-16T04:17:38
acct_000735,merchant_000001,2025-08-05T00:55:25
acct_001108,merchant_000061,2025-04-12T17:11:31
acct_000916,merchant_000007,2025-01-01T05:53:22
acct_000729,merchant_000050,2025-04-24T16:56:35
acct_001030,merchant_000016,2025-07-26T03:35:46
acct_000763,merchant_000035,2025-12-23T21:05:08
acct_000821,merchant_000005,2025-05-27T17:37:44
acct_000256,merchant_000028,2025-12-28T21:39:33
acct_000622,merchant_000048,2025-08-20T23:07:30
acct_000168,merchant_000045,2025-03-26T17:24:40
acct_000140,merchant_000060,2025-07-12T02:30:16
acct_000666,merchant_000040,2025-03-08T03:24:54
acct_001002,merchant_000058,2025-01-26T20:23:06
acct_000966,merchant_000028,2025-05-19T11:57:28
acct_000244,merchant_000074,2025-06-28T10:29:57
acct_000063,merchant_000068,2025-03-26T13:47:37
acct_000357,merchant_000026,2025-01-04T17:52:34
acct_000627,merchant_000042,2025-10-11T02:11:58
acct_000386,merchant_000064,2025-02-04T00:41:57
acct_000636,merchant_000018,2025-08-17T05:23:43
acct_000060,merchant_000069,2025-08-20T07:11:00
acct_001107,merchant_000038,2025-12-18T07:30:09
acct_000938,merchant_000072,2025-12-20T17:37:53
acct_000106,merchant_000057,2025-10-17T09:41:48
acct_001107,merchant_000011,2025-06-29T11:17:24
acct_000423,merchant_000067,2025-06-01T22:25:18
acct_000234,merchant_000079,2025-07-10T22:49:40
acct_000097,merchant_000072,2025-12-01T13:13:52
acct_001034,merchant_000060,2025-10-18T21:12:25
acct_000164,merchant_000017,2025-11-28T04:57:49
acct_000087,merchant_000042,2025-11-17T22:09:24
acct_000614,merchant_000027,2025-06-05T12:33:58
acct_000287,merchant_000045,2025-07-17T22:20:51
acct_001116,merchant_000012,2025-05-23T10:03:35
acct_000491,merchant_000046,2025-05-15T15:38:23
acct_000492,merchant_000059,2025-01-11T22:35:30
acct_000605,merchant_000049,2025-11-10T12:00:10
acct_000946,merchant_000043,2025-07-27T22:24:46
acct_000077,merchant_000070,2025-01-01T11:23:37
acct_000929,merchant_000030,2025-08-18T21:37:54
acct_000008,merchant_000065,2025-07-28T09:17:52
acct_000486,merchant_000018,2025-11-25T11:58:14
acct_000246,merchant_000035,2025-10-29T05:40:19
acct_000963,merchant_000066,2025-03-28T09:20:05
acct_000018,merchant_000045,2025-03-16T22:54:11
acct_000342,merchant_000009,2025-09-12T10:59:18
acct_000558,merchant_000021,2025-04-16T03:19:02
acct_000634,merchant_000019,2025-10-19T12:35:30
acct_000161,merchant_000019,2025-03-14T01:11:31
acct_001093,merchant_000040,2025-05-29T13:49:43
acct_000348,merchant_000005,2025-01-13T08:22:28
acct_000839,merchant_000002,2025-05-12T15:22:29
acct_000026,merchant_000028,2025-08-27T23:20:47
acct_001108,merchant_000066,2025-07-03T13:04:54
acct_000573,merchant_000064,2025-02-13T02:12:57
acct_000111,merchant_000039,2025-04-24T20:13:23
acct_000553,merchant_000075,2025-04-16T11:28:09
acct_000375,merchant_000041,2025-02-06T15:37:25
acct_000076,merchant_000074,2025-09-17T04:45:25
acct_001098,merchant_000072,2025-06-16T04:52:30
acct_000935,merchant_000030,2025-06-20T05:27:25
acct_000268,merchant_000006,2025-01-20T13:18:49
acct_000262,merchant_000030,2025-04-19T04:45:48
acct_001081,merchant_000056,2025-03-14T19:32:56
acct_000427,merchant_000003,2025-01-08T01:23:28
acct_000010,merchant_000074,2025-10-26T07:22:41
acct_000936,merchant_000059,2025-10-15T09:25:03
acct_000169,merchant_000034,2025-05-31T21:09:21
acct_000501,merchant_000067,2025-12-09T16:22:55
acct_000633,merchant_000034,2025-11-09T14:23:48
acct_000513,merchant_000052,2025-06-17T17:59:43
acct_000286,merchant_000065,2025-03-01T02:40:37
acct_000069,merchant_000009,2025-07-12T23:15:48
acct_000456,merchant_000002,2025-04-25T10:25:23
acct_000858,merchant_000042,2025-05-15T08:30:08
acct_000449,merchant_000053,2025-01-10T03:19:50
acct_000875,merchant_000017,2025-01-12T09:42:08
acct_000666,merchant_000040,2025-05-29T06:57:58
acct_000052,merchant_000043,2025-04-02T21:15:05
acct_000717,merchant_000011,2025-07-10T18:01:37
acct_000928,merchant_000054,2025-10-01T05:57:22
acct_000553,merchant_000011,2025-09-15T05:56:09
acct_000258,merchant_000027,2025-04-30T11:02:07
acct_000730,merchant_000074,2025-11-02T02:49:57
acct_001010,merchant_000011,2025-07-26T07:06:34
acct_000589,merchant_000023,2025-10-09T04:18:54
acct_000038,merchant_000013,2025-01-17T23:42:31
acct_000507,merchant_000007,2025-05-01T18:18:50
acct_000335,merchant_000014,2025-08-19T22:46:05
acct_000028,merchant_000015,2025-04-04T11:30:14
acct_000795,merchant_000079,2025-10-19T18:12:43
acct_000747,merchant_000010,2025-03-22T00:22:01
acct_001083,merchant_000061,2025-02-23T10:32:30
acct_000057,merchant_000015,2025-10-30T14:38:40
acct_001097,merchant_000030,2025-01-16T15:47:40
acct_000751,merchant_000005,2025-01-06T17:17:52
acct_000333,merchant_000005,2025-11-03T13:12:02
acct_000731,merchant_000032,2025-08-13T11:56:55
acct_000833,merchant_000050,2025-01-29T05:36:34
acct_000231,merchant_000074,2025-02-23T04:29:58
acct_000871,merchant_000041,2025-11-30T06:33:11
acct_000795,merchant_000030,2025-09-17T07:50:57
acct_000243,merchant_000054,2025-04-11T19:25:47
acct_000968,merchant_000042,2025-10-17T02:52:12
acct_000532,merchant_000077,2025-06-29T08:50:42
acct_000758,merchant_000060,2025-02-24T21:26:39
acct_000985,merchant_000062,2025-09-16T02:19:46
acct_000608,merchant_000065,2025-11-25T19:35:37
acct_000808,merchant_000058,2025-03-14T05:03:13
acct_000773,merchant_000009,2025-11-30T20:40:30
acct_000734,merchant_000056,2025-10-08T09:51:33
acct_001072,merchant_000023,2025-01-23T08:15:33
acct_000297,merchant_000054,2025-10-16T05:50:23
acct_000843,merchant_000065,2025-08-20T05:19:55
acct_000057,merchant_000034,2025-02-27T03:39:16
acct_000361,merchant_000062,2025-02-10T02:42:31
acct_000337,merchant_000021,2025-08-28T12:52:53
acct_000768,merchant_000055,2025-08-13T16:48:05
acct_000546,merchant_000035,2025-07-12T09:58:53
acct_000398,merchant_000044,2025-09-24T03:00:04
acct_000459,merchant_000021,2025-08-07T17:25:03
acct_000717,merchant_000078,2025-03-27T01:04:37
acct_000242,merchant_000007,2025-04-26T21:53:48
acct_000930,merchant_000046,2025-03-21T18:33:01
acct_000745,merchant_000022,2025-01-18T07:39:14
acct_000761,merchant_000080,2025-01-13T15:36:56
acct_000395,merchant_000001,2025-03-07T03:45:18
acct_000233,merchant_000043,2025-11-06T05:15:29
acct_000397,merchant_000038,2025-11-27T00:43:39
acct_000552,merchant_000075,2025-01-23T08:14:20
acct_000498,merchant_000010,2025-07-06T20:22:59
acct_000550,merchant_000058,2025-05-13T18:43:07
acct_000987,merchant_000017,2025-06-14T11:47:33
acct_000291,merchant_000016,2025-06-24T04:57:53
acct_000126,merchant_000009,2025-05-18T09:57:41
acct_000206,merchant_000007,2025-07-20T22:44:52
acct_000767,merchant_000020,2025-02-06T06:46:39
acct_000225,merchant_000039,2025-10-27T16:23:58
acct_000349,merchant_000013,2025-05-20T00:30:27
acct_001032,merchant_000068,2025-03-16T14:33:08
acct_000037,merchant_000062,2025-02-18T16:09:13
acct_000803,merchant_000023,2025-03-13T06:58:03
acct_000615,merchant_000053,2025-03-15T06:50:20
acct_000561,merchant_000074,2025-03-09T23:08:49
acct_000082,merchant_000001,2025-04-12T20:35:28
acct_000154,merchant_000074,2025-03-27T06:52:35
acct_000178,merchant_000006,2025-06-13T01:29:27
acct_000857,merchant_000017,2025-06-01T19:39:36
acct_000356,merchant_000012,2025-06-22T16:50:17
acct_000841,merchant_000037,2025-10-04T17:27:34
acct_000590,merchant_000059,2025-03-11T09:23:29
acct_000865,merchant_000078,2025-04-24T12:35:47
acct_001013,merchant_000039,2025-09-28T19:37:00
acct_000551,merchant_000026,2025-07-14T13:30:05
acct_001098,merchant_000049,2025-11-24T00:37:49
acct_000546,merchant_000001,2025-08-20T07:34:54
acct_000188,merchant_000031,2025-05-05T18:36:45
acct_000876,merchant_000053,2025-10-14T05:42:11
acct_000812,merchant_000058,2025-11-24T11:34:44
acct_000479,merchant_000048,2025-09-13T23:27:29
acct_000974,merchant_000002,2025-10-29T18:49:34
acct_000745,merchant_000005,2025-05-12T01:21:49
acct_000902,merchant_000061,2025-09-30T04:19:50
acct_000167,merchant_000058,2025-07-17T07:41:51
acct_000850,merchant_000066,2025-09-27T08:48:57
acct_000661,merchant_000074,2025-02-23T14:43:21
acct_000823,merchant_000051,2025-03-21T23:25:56
acct_000364,merchant_000073,2025-11-14T01:24:34
acct_000478,merchant_000001,2025-07-27T08:14:51
acct_001097,merchant_000031,2025-05-07T22:19:20
acct_000368,merchant_000069,2025-06-20T13:32:24
acct_000570,merchant_000019,2025-11-01T00:19:04
acct_000012,merchant_000035,2025-09-15T14:37:29
acct_000518,merchant_000012,2025-05-08T14:28:18
acct_000099,merchant_000070,2025-01-13T05:05:34
acct_000850,merchant_000039,2025-11-24T04:10:40
acct_000695,merchant_000036,2025-02-04T11:50:14
acct_000968,merchant_000002,2025-08-05T11:59:26
acct_000575,merchant_000077,2025-05-29T03:41:58
acct_000023,merchant_000039,2025-03-05T00:48:15
acct_000457,merchant_000002,2025-03-12T22:19:28
acct_000920,merchant_000032,2025-05-26T19:17:08
acct_000871,merchant_000069,2025-11-13T13:46:20
acct_001045,merchant_000046,2025-12-06T12:51:51
acct_000312,merchant_000030,2025-06-16T04:12:03
acct_000764,merchant_000023,2025-02-22T09:15:05
acct_000149,merchant_000075,2025-06-08T12:31:35
acct_000978,merchant_000060,2025-10-03T18:45:24
acct_001076,merchant_000033,2025-12-14T15:59:17
acct_000317,merchant_000004,2025-01-02T17:11:17
acct_000138,merchant_000005,2025-12-05T03:39:13
acct_001114,merchant_000076,2025-08-27T00:37:09
acct_000278,merchant_000043,2025-08-30T04:55:45
acct_000535,merchant_000017,2025-12-22T11:54:04
acct_000175,merchant_000032,2025-09-01T20:53:43
acct_000314,merchant_000040,2025-04-07T06:40:39
acct_000398,merchant_000052,2025-02-07T15:28:56
acct_000368,merchant_000080,2025-10-17T00:32:52
acct_000389,merchant_000038,2025-11-27T19:12:12
acct_001095,merchant_000029,2025-05-03T10:00:01
acct_000732,merchant_000022,2025-12-02T11:55:35
acct_000726,merchant_000045,2025-07-31T12:07:26
acct_000804,merchant_000051,2025-01-19T05:03:21
acct_000638,merchant_000016,2025-07-29T13:12:54
acct_000429,merchant_000006,2025-04-03T15:25:22
acct_000044,merchant_000002,2025-02-28T20:33:53
acct_000424,merchant_000044,2025-10-07T22:39:00
acct_000990,merchant_000006,2025-09-21T21:23:18
acct_000409,merchant_000049,2025-02-08T22:29:26
acct_000382,merchant_000052,2025-01-13T13:30:37
acct_000964,merchant_000035,2025-05-22T02:44:46
acct_000164,merchant_000038,2025-06-01T14:48:20
acct_000794,merchant_000024,2025-04-07T09:21:55
acct_000788,merchant_000039,2025-01-07T09:16:05
acct_000100,merchant_000051,2025-04-02T20:22:38
acct_000180,merchant_000080,2025-07-31T15:56:31
acct_000486,merchant_000018,2025-01-10T01:13:22
acct_000751,merchant_000074,2025-09-10T03:36:34
acct_000528,merchant_000018,2025-01-18T00:39:45
acct_000034,merchant_000077,2025-06-01T04:26:33
acct_000344,merchant_000064,2025-08-28T10:29:07
acct_000286,merchant_000004,2025-06-23T20:21:12
acct_000129,merchant_000004,2025-01-28T13:49:34
acct_000648,merchant_000068,2025-06-20T21:26:55
acct_000906,merchant_000049,2025-04-13T14:39:25
acct_000943,merchant_000068,2025-09-05T11:22:03
acct_000253,merchant_000042,2025-10-05T02:08:39
acct_000381,merchant_000061,2025-11-08T04:33:12
acct_000738,merchant_000028,2025-03-15T15:42:02
acct_000830,merchant_000024,2025-12-04T07:43:33
acct_000383,merchant_000061,2025-12-23T16:32:20
acct_000045,merchant_000009,2025-06-14T09:15:14
acct_001014,merchant_000068,2025-02-28T00:03:01
acct_000797,merchant_000042,2025-06-19T11:42:21
acct_000806,merchant_000020,2025-03-13T13:50:51
acct_000448,merchant_000054,2025-12-11T08:40:08
acct_000071,merchant_000022,2025-08-31T07:12:55
acct_000110,merchant_000035,2025-01-08T04:27:25
acct_000761,merchant_000056,2025-11-19T11:56:57
acct_000844,merchant_000058,2025-04-14T19:05:51
acct_000993,merchant_000077,2025-11-03T15:32:40
acct_000854,merchant_000017,2025-02-21T04:21:13
acct_000675,merchant_000030,2025-04-08T15:56:35
acct_001088,merchant_000039,2025-03-09T00:58:53
acct_001027,merchant_000027,2025-06-24T20:38:44
acct_000788,merchant_000033,2025-08-12T12:22:14
acct_000665,merchant_000080,2025-04-15T14:25:34
acct_000911,merchant_000016,2025-01-20T16:30:51
acct_000653,merchant_000053,2025-04-18T21:07:32
acct_001011,merchant_000033,2025-07-02T15:08:36
acct_001088,merchant_000046,2025-01-28T16:28:52
acct_001050,merchant_000001,2025-02-25T19:34:12
acct_000086,merchant_000032,2025-06-08T12:47:09
acct_000100,merchant_000029,2025-01-12T19:19:07
acct_000975,merchant_000063,2025-02-22T09:38:01
acct_001079,merchant_000006,2025-06-30T05:09:14
acct_000030,merchant_000074,2025-04-08T13:29:29
acct_000003,merchant_000035,2025-02-27T03:26:01
acct_000287,merchant_000079,2025-11-23T19:38:37
acct_000942,merchant_000056,2025-06-28T18:04:55
acct_001071,merchant_000065,2025-07-22T17:13:37
acct_000567,merchant_000021,2025-04-06T00:42:00
acct_000574,merchant_000062,2025-04-24T14:37:44
acct_000438,merchant_000068,2025-12-25T13:59:36
acct_000849,merchant_000054,2025-12-27T08:11:55
acct_000056,merchant_000030,2025-07-03T02:56:38
acct_001111,merchant_000036,2025-11-11T12:59:59
acct_000415,merchant_000070,2025-08-31T11:02:22
acct_001012,merchant_000039,2025-05-24T12:51:52
acct_000540,merchant_000053,2025-03-21T18:07:19
acct_000223,merchant_000043,2025-10-14T16:46:52
acct_000202,merchant_000004,2025-09-09T23:46:34
acct_000450,merchant_000076,2025-08-04T11:27:18
acct_000931,merchant_000006,2025-06-13T09:25:25
acct_000726,merchant_000057,2025-04-02T16:51:01
acct_000088,merchant_000046,2025-02-19T07:31:27
acct_000092,merchant_000069,2025-03-23T06:13:34
acct_001098,merchant_000051,2025-11-15T02:53:46
acct_000915,merchant_000030,2025-09-06T02:08:11
acct_000475,merchant_000039,2025-11-13T06:47:27
acct_000427,merchant_000064,2025-05-23T03:50:49
acct_000427,merchant_000012,2025-05-09T17:07:15
acct_000770,merchant_000045,2025-09-01T10:28:04
acct_000615,merchant_000061,2025-10-03T08:32:09
acct_000998,merchant_000055,2025-01-25T17:11:11
acct_000588,merchant_000036,2025-09-17T06:54:53
acct_000590,merchant_000076,2025-11-11T17:08:53
acct_000059,merchant_000004,2025-08-12T08:40:27
acct_000253,merchant_000056,2025-01-31T06:38:07
acct_000551,merchant_000027,2025-10-09T15:20:07
acct_000624,merchant_000016,2025-04-17T13:06:25
acct_000739,merchant_000018,2025-12-04T07:30:26
acct_000731,merchant_000046,2025-08-15T06:40:17
acct_000093,merchant_000042,2025-01-01T23:06:59
acct_000818,merchant_000069,2025-12-20T15:27:12
acct_000566,merchant_000048,2025-09-24T15:55:39
acct_000938,merchant_000076,2025-11-16T23:17:59
acct_000903,merchant_000055,2025-02-06T19:12:50
acct_001098,merchant_000011,2025-05-02T04:14:08
acct_000350,merchant_000063,2025-11-07T01:55:25
acct_000617,merchant_000007,2025-06-07T21:17:05
acct_000148,merchant_000023,2025-10-02T11:11:21
acct_000283,merchant_000013,2025-04-23T08:14:55
acct_000823,merchant_000027,2025-11-26T15:25:54
acct_000268,merchant_000007,2025-05-25T15:22:33
acct_000426,merchant_000027,2025-03-28T20:21:22
