consumer_id,account_id,edge_timestamp
consumer_000869,acct_001075,2025-04-08T22:30:19
consumer_000870,acct_001076,2025-01-22T04:02:37
consumer_000870,acct_001077,2025-12-30T09:59:12
consumer_000870,acct_001078,2025-12-08T09:33:39
consumer_000871,acct_001079,2025-02-08T12:54:05
consumer_000872,acct_001080,2025-01-19T06:09:20
consumer_000873,acct_001081,2025-11-21T12:55:10
consumer_000874,acct_001082,2025-06-29T08:16:35
consumer_000875,acct_001083,2025-05-22T04:47:39
consumer_000875,acct_001084,2025-12-02T18:17:01
consumer_000875,acct_001085,2025-03-09T19:20:07
consumer_000876,acct_001086,2025-08-02T03:10:20
consumer_000877,acct_001087,2025-06-25T20:20:10
consumer_000878,acct_001088,2025-10-02T21:28:40
consumer_000879,acct_001089,2025-11-13T02:35:04
consumer_000880,acct_001090,2025-08-25T06:25:52
consumer_000881,acct_001091,2025-08-28T16:40:47
consumer_000882,acct_001092,2025-07-04T00:32:50
consumer_000882,acct_001093,2025-03-05T22:06:14
consumer_000882,acct_001094,2025-02-24T01:21:26
consumer_000883,acct_001095,2025-12-02T10:34:38
consumer_000884,acct_001096,2025-12-12T04:12:23
consumer_000885,acct_001097,2025-05-12T22:01:43
consumer_000886,acct_001098,2025-07-03T12:55:07
consumer_000887,acct_001099,2025-11-02T00:25:35
consumer_000887,acct_001100,2025-10-10T23:29:36
consumer_000888,acct_001101,2025-09-13T17:44:44
consumer_000889,acct_001102,2025-10-02T12:13:24
consumer_000889,acct_001103,2025-05-05T14:50:12
consumer_000889,acct_001104,2025-01-19T08:59:57
consumer_000890,acct_001105,2025-02-20T00:07:51
consumer_000891,acct_001106,2025-12-20T02:40:10
consumer_000892,acct_001107,2025-03-09T20:20:08
consumer_000893,acct_001108,2025-05-11T14:47:25
consumer_000894,acct_001109,2025-08-28T14:49:38
consumer_000895,acct_001110,2025-04-07T12:08:53
consumer_000896,acct_001111,2025-12-14T08:29:39
consumer_000897,acct_001112,2025-10-06T19:02:25
consumer_000898,acct_001113,2025-11-12T06:09:54
consumer_000898,acct_001114,2025-02-15T16:34:25
consumer_000899,acct_001115,2025-09-15T03:07:10
consumer_000900,acct_001116,2025-03-02T18:44:45
