label_id,entity_type,entity_id,ground_truth,label_timestamp,label_source,label_confidence
label_001965,TRANSACTION,txn_001965,LEGITIMATE,2025-10-28T03:26:37,automated_baseline,0.85
label_001966,TRANSACTION,txn_001966,LEGITIMATE,2025-05-02T00:51:31,fraud_analyst_review,0.87
label_001967,TRANSACTION,txn_001967,LEGITIMATE,2025-12-20T19:08:12,fraud_analyst_review,0.93
label_001968,TRANSACTION,txn_001968,LEGITIMATE,2025-12-22T00:20:12,fraud_analyst_review,0.86
label_001969,TRANSACTION,txn_001969,LEGITIMATE,2025-03-26T15:51:31,fraud_analyst_review,0.86
label_001970,TRANSACTION,txn_001970,LEGITIMATE,2025-04-09T10:50:47,fraud_analyst_review,0.88
label_001971,TRANSACTION,txn_001971,LEGITIMATE,2025-10-24T16:47:38,automated_baseline,0.9
label_001972,TRANSACTION,txn_001972,LEGITIMATE,2025-09-06T04:47:12,fraud_analyst_review,0.93
label_001973,TRANSACTION,txn_001973,LEGITIMATE,2025-12-04T06:06:59,automated_baseline,0.93
label_001974,TRANSACTION,txn_001974,LEGITIMATE,2025-02-06T00:56:10,automated_baseline,0.92
label_001975,TRANSACTION,txn_001975,LEGITIMATE,2025-11-20T03:21:01,fraud_analyst_review,0.89
label_001976,TRANSACTION,txn_001976,LEGITIMATE,2025-08-08T13:11:20,fraud_analyst_review,0.92
label_001977,TRANSACTION,txn_001977,LEGITIMATE,2025-07-17T02:52:08,automated_baseline,0.97
label_001978,TRANSACTION,txn_001978,LEGITIMATE,2025-02-21T09:17:58,fraud_analyst_review,0.91
label_001979,TRANSACTION,txn_001979,LEGITIMATE,2025-02-26T02:03:50,automated_baseline,0.94
label_001980,TRANSACTION,txn_001980,LEGITIMATE,2025-08-04T03:35:34,automated_baseline,0.89
label_001981,TRANSACTION,txn_001981,LEGITIMATE,2025-08-28T13:41:49,automated_baseline,0.97
label_001982,TRANSACTION,txn_001982,LEGITIMATE,2025-06-04T22:29:01,fraud_analyst_review,0.9
label_001983,TRANSACTION,txn_001983,LEGITIMATE,2025-04-05T04:16:19,fraud_analyst_review,0.92
label_001984,TRANSACTION,txn_001984,LEGITIMATE,2025-04-06T07:55:37,automated_baseline,0.9
label_001985,TRANSACTION,txn_001985,LEGITIMATE,2025-04-13T03:37:29,fraud_analyst_review,0.96
label_001986,TRANSACTION,txn_001986,LEGITIMATE,2025-06-04T03:47:31,automated_baseline,0.98
label_001987,TRANSACTION,txn_001987,LEGITIMATE,2025-06-10T15:15:31,fraud_analyst_review,0.99
label_001988,TRANSACTION,txn_001988,LEGITIMATE,2025-07-23T16:58:24,automated_baseline,0.89
label_001989,TRANSACTION,txn_001989,LEGITIMATE,2025-08-12T19:57:35,fraud_analyst_review,0.87
label_001990,TRANSACTION,txn_001990,LEGITIMATE,2025-08-13T21:29:35,automated_baseline,0.92
label_001991,TRANSACTION,txn_001991,LEGITIMATE,2025-07-24T16:42:29,automated_baseline,0.95
label_001992,TRANSACTION,txn_001992,LEGITIMATE,2025-04-26T14:30:11,automated_baseline,0.94
label_001993,TRANSACTION,txn_001993,LEGITIMATE,2025-12-06T15:11:43,automated_baseline,0.91
label_001994,TRANSACTION,txn_001994,LEGITIMATE,2025-03-31T06:44:04,fraud_analyst_review,0.95
label_001995,TRANSACTION,txn_001995,LEGITIMATE,2025-07-17T05:23:02,automated_baseline,0.91
label_001996,TRANSACTION,txn_001996,LEGITIMATE,2025-03-31T00:42:11,fraud_analyst_review,0.92
label_001997,TRANSACTION,txn_001997,LEGITIMATE,2025-10-16T12:56:50,automated_baseline,0.85
label_001998,TRANSACTION,txn_001998,LEGITIMATE,2025-03-02T02:35:25,fraud_analyst_review,0.97
label_001999,TRANSACTION,txn_001999,LEGITIMATE,2025-03-10T17:31:30,fraud_analyst_review,0.96
label_002000,TRANSACTION,txn_002000,LEGITIMATE,2025-03-06T00:59:02,fraud_analyst_review,0.98
label_002001,TRANSACTION,txn_002001,LEGITIMATE,2025-06-03T16:55:23,automated_baseline,0.87
label_002002,TRANSACTION,txn_002002,LEGITIMATE,2025-07-06T10:44:39,automated_baseline,0.94
label_002003,TRANSACTION,txn_002003,LEGITIMATE,2025-08-23T10:50:18,fraud_analyst_review,0.88
label_002004,TRANSACTION,txn_002004,LEGITIMATE,2025-10-24T08:07:09,fraud_analyst_review,0.87
label_002005,TRANSACTION,txn_002005,LEGITIMATE,2025-08-09T11:40:26,automated_baseline,0.92
label_002006,TRANSACTION,txn_002006,LEGITIMATE,2025-05-23T04:20:46,automated_baseline,0.86
label_002007,TRANSACTION,txn_002007,LEGITIMATE,2025-02-27T15:19:06,automated_baseline,0.96
label_002008,TRANSACTION,txn_002008,LEGITIMATE,2025-08-11T00:04:31,fraud_analyst_review,0.96
label_002009,TRANSACTION,txn_002009,LEGITIMATE,2025-06-12T01:52:38,automated_baseline,0.97
label_002010,TRANSACTION,txn_002010,LEGITIMATE,2025-06-12T23:27:38,fraud_analyst_review,0.92
label_002011,TRANSACTION,txn_002011,LEGITIMATE,2025-10-07T13:29:02,automated_baseline,0.91
label_002012,TRANSACTION,txn_002012,LEGITIMATE,2025-02-26T14:14:48,fraud_analyst_review,0.89
label_002013,TRANSACTION,txn_002013,LEGITIMATE,2025-06-05T13:33:06,fraud_analyst_review,0.91
label_002014,TRANSACTION,txn_002014,LEGITIMATE,2025-03-31T19:23:06,automated_baseline,0.96
label_002015,TRANSACTION,txn_002015,LEGITIMATE,2025-05-10T20:48:25,automated_baseline,0.88
label_002016,TRANSACTION,txn_002016,LEGITIMATE,2025-01-20T14:49:53,automated_baseline,0.89
label_002017,TRANSACTION,txn_002017,LEGITIMATE,2025-05-26T08:58:19,fraud_analyst_review,0.86
label_002018,TRANSACTION,txn_002018,LEGITIMATE,2025-10-03T06:09:45,automated_baseline,0.89
label_002019,TRANSACTION,txn_002019,LEGITIMATE,2025-01-31T13:42:07,automated_baseline,0.89
label_002020,TRANSACTION,txn_002020,LEGITIMATE,2025-08-22T17:28:53,automated_baseline,0.9
label_002021,TRANSACTION,txn_002021,LEGITIMATE,2025-10-04T21:26:52,fraud_analyst_review,0.91
label_002022,TRANSACTION,txn_002022,LEGITIMATE,2025-01-07T18:48:25,fraud_analyst_review,0.97
label_002023,TRANSACTION,txn_002023,LEGITIMATE,2025-06-27T22:52:48,fraud_analyst_review,0.93
label_002024,TRANSACTION,txn_002024,LEGITIMATE,2025-06-23T00:50:35,fraud_analyst_review,0.85
label_002025,TRANSACTION,txn_002025,LEGITIMATE,2025-12-22T22:08:56,automated_baseline,0.93
label_002026,TRANSACTION,txn_002026,LEGITIMATE,2025-08-04T22:01:45,automated_baseline,0.9
label_002027,TRANSACTION,txn_002027,LEGITIMATE,2025-10-02T21:12:34,fraud_analyst_review,0.98
label_002028,TRANSACTION,txn_002028,LEGITIMATE,2025-05-10T17:51:15,automated_baseline,0.92
label_002029,TRANSACTION,txn_002029,LEGITIMATE,2025-02-13T15:06:15,fraud_analyst_review,0.89
label_002030,TRANSACTION,txn_002030,LEGITIMATE,2025-01-20T08:40:41,fraud_analyst_review,0.86
label_002031,TRANSACTION,txn_002031,LEGITIMATE,2025-12-13T08:10:05,fraud_analyst_review,0.92
label_002032,TRANSACTION,txn_002032,LEGITIMATE,2025-10-24T07:19:03,automated_baseline,0.9
label_002033,TRANSACTION,txn_002033,LEGITIMATE,2025-12-26T17:05:29,automated_baseline,0.93
label_002034,TRANSACTION,txn_002034,LEGITIMATE,2025-06-16T11:09:00,fraud_analyst_review,0.96
label_002035,TRANSACTION,txn_002035,LEGITIMATE,2025-06-17T13:36:00,fraud_analyst_review,0.87
label_002036,TRANSACTION,txn_002036,LEGITIMATE,2025-08-01T15:41:30,automated_baseline,0.87
label_002037,TRANSACTION,txn_002037,LEGITIMATE,2025-05-13T21:53:02,automated_baseline,0.93
label_002038,TRANSACTION,txn_002038,LEGITIMATE,2025-02-22T11:52:58,automated_baseline,0.92
label_002039,TRANSACTION,txn_002039,LEGITIMATE,2025-04-24T01:15:47,automated_baseline,0.92
label_002040,TRANSACTION,txn_002040,LEGITIMATE,2025-09-08T02:18:07,automated_baseline,0.9
label_002041,TRANSACTION,txn_002041,LEGITIMATE,2025-06-25T16:24:46,automated_baseline,0.86
label_002042,TRANSACTION,txn_002042,LEGITIMATE,2025-06-25T10:30:26,automated_baseline,0.97
label_002043,TRANSACTION,txn_002043,LEGITIMATE,2025-05-11T19:35:10,automated_baseline,0.88
label_002044,TRANSACTION,txn_002044,LEGITIMATE,2025-09-04T14:27:46,automated_baseline,0.9
label_002045,TRANSACTION,txn_002045,LEGITIMATE,2025-05-07T15:31:16,automated_baseline,0.89
label_002046,TRANSACTION,txn_002046,LEGITIMATE,2025-12-04T05:41:06,automated_baseline,0.97
label_002047,TRANSACTION,txn_002047,LEGITIMATE,2025-09-23T17:06:40,automated_baseline,0.94
label_002048,TRANSACTION,txn_002048,LEGITIMATE,2025-12-28T10:49:37,automated_baseline,0.96
label_002049,TRANSACTION,txn_002049,LEGITIMATE,2025-02-25T13:08:32,automated_baseline,0.88
label_002050,TRANSACTION,txn_002050,LEGITIMATE,2025-02-10T06:46:15,automated_baseline,0.95
label_002051,TRANSACTION,txn_002051,LEGITIMATE,2025-05-01T08:00:42,fraud_analyst_review,0.96
label_002052,TRANSACTION,txn_002052,LEGITIMATE,2025-06-28T04:49:30,fraud_analyst_review,0.89
label_002053,TRANSACTION,txn_002053,LEGITIMATE,2025-04-15T09:48:03,fraud_analyst_review,0.89
label_002054,TRANSACTION,txn_002054,LEGITIMATE,2025-09-04T07:14:42,fraud_analyst_review,0.86
label_002055,TRANSACTION,txn_002055,LEGITIMATE,2025-01-07T14:13:07,automated_baseline,0.95
label_002056,TRANSACTION,txn_002056,LEGITIMATE,2025-02-14T00:23:22,fraud_analyst_review,0.94
label_002057,TRANSACTION,txn_002057,LEGITIMATE,2025-01-15T13:42:35,fraud_analyst_review,0.91
label_002058,TRANSACTION,txn_002058,LEGITIMATE,2025-04-09T00:42:43,automated_baseline,0.85
label_002059,TRANSACTION,txn_002059,LEGITIMATE,2025-07-18T20:31:10,automated_baseline,0.96
label_002060,TRANSACTION,txn_002060,LEGITIMATE,2025-12-28T19:50:48,automated_baseline,0.99
label_002061,TRANSACTION,txn_002061,LEGITIMATE,2025-04-22T08:02:10,automated_baseline,0.88
label_002062,TRANSACTION,txn_002062,LEGITIMATE,2025-09-30T09:05:59,fraud_analyst_review,0.96
label_002063,TRANSACTION,txn_002063,LEGITIMATE,2025-10-01T13:23:59,automated_baseline,0.97
label_002064,TRANSACTION,txn_002064,LEGITIMATE,2025-03-11T23:36:06,automated_baseline,0.98
label_002065,TRANSACTION,txn_002065,LEGITIMATE,2025-08-09T13:46:41,automated_baseline,0.96
label_002066,TRANSACTION,txn_002066,LEGITIMATE,2025-11-21T13:28:48,fraud_analyst_review,0.94
label_002067,TRANSACTION,txn_002067,LEGITIMATE,2025-11-04T04:57:32,fraud_analyst_review,0.9
label_002068,TRANSACTION,txn_002068,LEGITIMATE,2025-08-24T23:48:34,automated_baseline,0.98
label_002069,TRANSACTION,txn_002069,LEGITIMATE,2025-11-15T07:57:17,fraud_analyst_review,0.9
label_002070,TRANSACTION,txn_002070,LEGITIMATE,2025-11-16T13:52:17,automated_baseline,0.92
label_002071,TRANSACTION,txn_002071,LEGITIMATE,2025-02-28T14:46:01,fraud_analyst_review,0.85
label_002072,TRANSACTION,txn_002072,LEGITIMATE,2025-11-01T10:11:51,automated_baseline,0.91
label_002073,TRANSACTION,txn_002073,LEGITIMATE,2025-10-27T13:23:12,automated_baseline,0.85
label_002074,TRANSACTION,txn_002074,LEGITIMATE,2025-11-28T14:12:31,fraud_analyst_review,0.92
label_002075,TRANSACTION,txn_002075,LEGITIMATE,2025-07-29T12:44:14,fraud_analyst_review,0.97
label_002076,TRANSACTION,txn_002076,LEGITIMATE,2025-01-28T21:28:36,fraud_analyst_review,0.88
label_002077,TRANSACTION,txn_002077,LEGITIMATE,2025-01-25T12:29:08,automated_baseline,0.88
label_002078,TRANSACTION,txn_002078,LEGITIMATE,2025-07-16T19:47:11,automated_baseline,0.97
label_002079,TRANSACTION,txn_002079,LEGITIMATE,2025-02-24T08:56:27,fraud_analyst_review,0.98
label_002080,TRANSACTION,txn_002080,LEGITIMATE,2025-11-25T11:01:48,fraud_analyst_review,0.88
label_002081,TRANSACTION,txn_002081,LEGITIMATE,2025-10-23T05:46:15,automated_baseline,0.97
label_002082,TRANSACTION,txn_002082,LEGITIMATE,2025-01-19T00:32:49,fraud_analyst_review,0.92
label_002083,TRANSACTION,txn_002083,LEGITIMATE,2025-09-29T08:11:40,automated_baseline,0.95
label_002084,TRANSACTION,txn_002084,LEGITIMATE,2025-10-08T18:25:40,automated_baseline,0.87
label_002085,TRANSACTION,txn_002085,LEGITIMATE,2025-02-26T14:32:39,automated_baseline,0.94
label_002086,TRANSACTION,txn_002086,LEGITIMATE,2025-12-23T03:38:56,fraud_analyst_review,0.96
label_002087,TRANSACTION,txn_002087,LEGITIMATE,2025-09-22T23:23:05,automated_baseline,0.98
label_002088,TRANSACTION,txn_002088,LEGITIMATE,2025-05-22T16:19:58,automated_baseline,0.96
label_002089,TRANSACTION,txn_002089,LEGITIMATE,2025-10-25T14:20:15,automated_baseline,0.92
label_002090,TRANSACTION,txn_002090,LEGITIMATE,2025-07-23T20:04:17,fraud_analyst_review,0.96
label_002091,TRANSACTION,txn_002091,LEGITIMATE,2025-02-21T23:02:39,automated_baseline,0.91
label_002092,TRANSACTION,txn_002092,LEGITIMATE,2025-05-07T16:53:37,automated_baseline,0.98
label_002093,TRANSACTION,txn_002093,LEGITIMATE,2025-10-26T12:10:02,automated_baseline,0.85
label_002094,TRANSACTION,txn_002094,LEGITIMATE,2025-01-15T21:16:16,fraud_analyst_review,0.95
label_002095,TRANSACTION,txn_002095,LEGITIMATE,2025-08-12T02:12:35,automated_baseline,0.97
label_002096,TRANSACTION,txn_002096,LEGITIMATE,2025-11-23T08:33:48,fraud_analyst_review,0.85
label_002097,TRANSACTION,txn_002097,LEGITIMATE,2025-01-26T00:21:38,fraud_analyst_review,0.85
label_002098,TRANSACTION,txn_002098,LEGITIMATE,2025-01-11T16:54:57,automated_baseline,0.92
label_002099,TRANSACTION,txn_002099,LEGITIMATE,2025-05-04T11:49:14,fraud_analyst_review,0.86
label_002100,TRANSACTION,txn_002100,LEGITIMATE,2025-05-25T16:55:43,automated_baseline,0.9
label_002101,TRANSACTION,txn_002101,LEGITIMATE,2025-04-07T06:28:02,fraud_analyst_review,0.99
label_002102,TRANSACTION,txn_002102,LEGITIMATE,2025-10-27T17:11:27,fraud_analyst_review,0.97
label_002103,TRANSACTION,txn_002103,LEGITIMATE,2025-01-16T17:06:21,automated_baseline,0.95
label_002104,TRANSACTION,txn_002104,LEGITIMATE,2025-11-18T03:59:44,fraud_analyst_review,0.98
label_002105,TRANSACTION,txn_002105,LEGITIMATE,2025-08-07T20:41:18,automated_baseline,0.95
label_002106,TRANSACTION,txn_002106,LEGITIMATE,2025-07-01T17:04:52,automated_baseline,0.86
label_002107,TRANSACTION,txn_002107,LEGITIMATE,2025-11-06T22:56:33,fraud_analyst_review,0.86
label_002108,TRANSACTION,txn_002108,LEGITIMATE,2025-02-20T12:07:58,automated_baseline,0.85
label_002109,TRANSACTION,txn_002109,LEGITIMATE,2025-10-18T10:06:45,automated_baseline,0.92
label_002110,TRANSACTION,txn_002110,LEGITIMATE,2025-03-24T02:23:01,fraud_analyst_review,0.97
label_002111,TRANSACTION,txn_002111,LEGITIMATE,2025-07-19T01:38:17,fraud_analyst_review,0.91
label_002112,TRANSACTION,txn_002112,LEGITIMATE,2025-08-17T04:13:47,fraud_analyst_review,0.96
label_002113,TRANSACTION,txn_002113,LEGITIMATE,2025-06-25T12:18:30,fraud_analyst_review,0.94
label_002114,TRANSACTION,txn_002114,LEGITIMATE,2025-08-09T15:07:49,automated_baseline,0.9
label_002115,TRANSACTION,txn_002115,LEGITIMATE,2025-09-01T10:19:52,fraud_analyst_review,0.9
label_002116,TRANSACTION,txn_002116,LEGITIMATE,2025-05-09T03:02:15,fraud_analyst_review,0.94
label_002117,TRANSACTION,txn_002117,LEGITIMATE,2025-06-30T20:37:41,automated_baseline,0.92
label_002118,TRANSACTION,txn_002118,LEGITIMATE,2025-10-05T21:19:40,fraud_analyst_review,0.93
label_002119,TRANSACTION,txn_002119,LEGITIMATE,2025-03-29T02:27:22,fraud_analyst_review,0.96
label_002120,TRANSACTION,txn_002120,LEGITIMATE,2025-03-15T03:56:41,fraud_analyst_review,0.91
label_002121,TRANSACTION,txn_002121,LEGITIMATE,2025-05-26T23:21:17,automated_baseline,0.86
label_002122,TRANSACTION,txn_002122,LEGITIMATE,2025-04-14T02:41:59,automated_baseline,0.93
label_002123,TRANSACTION,txn_002123,LEGITIMATE,2025-05-07T05:42:45,automated_baseline,0.94
label_002124,TRANSACTION,txn_002124,LEGITIMATE,2025-08-11T11:52:41,fraud_analyst_review,0.9
label_002125,TRANSACTION,txn_002125,LEGITIMATE,2025-10-02T02:12:00,automated_baseline,0.88
label_002126,TRANSACTION,txn_002126,LEGITIMATE,2025-09-21T12:07:20,fraud_analyst_review,0.95
label_002127,TRANSACTION,txn_002127,LEGITIMATE,2025-03-13T09:27:48,automated_baseline,0.91
label_002128,TRANSACTION,txn_002128,LEGITIMATE,2025-09-21T10:26:27,automated_baseline,0.98
label_002129,TRANSACTION,txn_002129,LEGITIMATE,2025-10-21T04:25:49,automated_baseline,0.93
label_002130,TRANSACTION,txn_002130,LEGITIMATE,2025-01-10T16:07:47,automated_baseline,0.97
label_002131,TRANSACTION,txn_002131,LEGITIMATE,2025-06-26T08:54:58,fraud_analyst_review,0.96
label_002132,TRANSACTION,txn_002132,LEGITIMATE,2025-03-03T15:59:53,automated_baseline,0.99
label_002133,TRANSACTION,txn_002133,LEGITIMATE,2025-05-23T01:23:11,fraud_analyst_review,0.85
label_002134,TRANSACTION,txn_002134,LEGITIMATE,2025-03-05T10:35:26,fraud_analyst_review,0.91
label_002135,TRANSACTION,txn_002135,LEGITIMATE,2025-12-18T23:20:19,fraud_analyst_review,0.91
label_002136,TRANSACTION,txn_002136,LEGITIMATE,2025-12-21T10:06:37,fraud_analyst_review,0.87
label_002137,TRANSACTION,txn_002137,LEGITIMATE,2025-09-24T19:43:58,fraud_analyst_review,0.85
label_002138,TRANSACTION,txn_002138,LEGITIMATE,2025-01-13T22:10:56,automated_baseline,0.86
label_002139,TRANSACTION,txn_002139,LEGITIMATE,2025-11-22T12:12:09,automated_baseline,0.97
label_002140,TRANSACTION,txn_002140,LEGITIMATE,2025-05-25T21:24:48,automated_baseline,0.93
label_002141,TRANSACTION,txn_002141,LEGITIMATE,2025-01-02T02:32:13,automated_baseline,0.86
label_002142,TRANSACTION,txn_002142,LEGITIMATE,2025-04-21T17:10:04,fraud_analyst_review,0.91
label_002143,TRANSACTION,txn_002143,LEGITIMATE,2025-01-27T04:45:04,automated_baseline,0.95
label_002144,TRANSACTION,txn_002144,LEGITIMATE,2025-01-27T11:35:04,fraud_analyst_review,0.87
label_002145,TRANSACTION,txn_002145,LEGITIMATE,2025-09-20T00:08:11,fraud_analyst_review,0.94
label_002146,TRANSACTION,txn_002146,LEGITIMATE,2025-08-20T02:09:48,fraud_analyst_review,0.94
label_002147,TRANSACTION,txn_002147,LEGITIMATE,2025-06-07T02:30:24,automated_baseline,0.98
label_002148,TRANSACTION,txn_002148,LEGITIMATE,2025-06-28T03:47:51,fraud_analyst_review,0.9
label_002149,TRANSACTION,txn_002149,LEGITIMATE,2025-05-14T10:58:56,automated_baseline,0.96
label_002150,TRANSACTION,txn_002150,LEGITIMATE,2025-04-17T00:04:03,fraud_analyst_review,0.87
label_002151,TRANSACTION,txn_002151,LEGITIMATE,2025-01-11T10:26:47,fraud_analyst_review,0.96
label_002152,TRANSACTION,txn_002152,LEGITIMATE,2025-09-26T14:09:32,fraud_analyst_review,0.91
label_002153,TRANSACTION,txn_002153,LEGITIMATE,2025-03-28T09:06:42,automated_baseline,0.96
label_002154,TRANSACTION,txn_002154,LEGITIMATE,2025-12-07T19:58:46,automated_baseline,0.9
label_002155,TRANSACTION,txn_002155,LEGITIMATE,2025-12-02T17:59:48,fraud_analyst_review,0.99
label_002156,TRANSACTION,txn_002156,LEGITIMATE,2025-01-02T22:05:23,fraud_analyst_review,0.95
label_002157,TRANSACTION,txn_002157,LEGITIMATE,2025-01-31T12:28:02,fraud_analyst_review,0.96
label_002158,TRANSACTION,txn_002158,LEGITIMATE,2025-12-24T03:22:05,fraud_analyst_review,0.98
label_002159,TRANSACTION,txn_002159,LEGITIMATE,2025-10-22T14:58:18,automated_baseline,0.95
label_002160,TRANSACTION,txn_002160,LEGITIMATE,2025-08-22T19:49:13,automated_baseline,0.89
label_002161,TRANSACTION,txn_002161,LEGITIMATE,2025-11-23T19:46:48,fraud_analyst_review,0.95
label_002162,TRANSACTION,txn_002162,LEGITIMATE,2025-06-09T02:10:03,automated_baseline,0.99
label_002163,TRANSACTION,txn_002163,LEGITIMATE,2025-01-12T18:32:22,automated_baseline,0.88
label_002164,TRANSACTION,txn_002164,LEGITIMATE,2025-09-04T22:17:25,fraud_analyst_review,0.88
label_002165,TRANSACTION,txn_002165,LEGITIMATE,2025-07-31T03:49:42,automated_baseline,0.98
label_002166,TRANSACTION,txn_002166,LEGITIMATE,2025-07-19T11:43:37,automated_baseline,0.92
label_002167,TRANSACTION,txn_002167,LEGITIMATE,2025-07-22T10:49:37,automated_baseline,0.86
label_002168,TRANSACTION,txn_002168,LEGITIMATE,2025-06-18T03:13:25,fraud_analyst_review,0.9
label_002169,TRANSACTION,txn_002169,LEGITIMATE,2025-12-20T20:37:59,automated_baseline,0.9
label_002170,TRANSACTION,txn_002170,LEGITIMATE,2025-07-29T21:12:14,automated_baseline,0.95
label_002171,TRANSACTION,txn_002171,LEGITIMATE,2025-06-19T12:34:37,fraud_analyst_review,0.98
label_002172,TRANSACTION,txn_002172,LEGITIMATE,2025-07-07T17:18:51,fraud_analyst_review,0.93
label_002173,TRANSACTION,txn_002173,LEGITIMATE,2025-03-12T17:41:56,fraud_analyst_review,0.96
label_002174,TRANSACTION,txn_002174,LEGITIMATE,2025-03-09T09:57:25,fraud_analyst_review,0.94
label_002175,TRANSACTION,txn_002175,LEGITIMATE,2025-07-26T03:08:37,fraud_analyst_review,0.88
label_002176,TRANSACTION,txn_002176,LEGITIMATE,2025-12-25T09:02:28,automated_baseline,0.9
label_002177,TRANSACTION,txn_002177,LEGITIMATE,2025-11-06T01:41:22,automated_baseline,0.86
label_002178,TRANSACTION,txn_002178,LEGITIMATE,2025-09-05T15:39:33,fraud_analyst_review,0.97
label_002179,TRANSACTION,txn_002179,LEGITIMATE,2025-04-19T05:05:26,fraud_analyst_review,0.95
label_002180,TRANSACTION,txn_002180,LEGITIMATE,2025-08-08T09:49:52,automated_baseline,0.85
label_002181,TRANSACTION,txn_002181,LEGITIMATE,2025-08-22T07:00:22,fraud_analyst_review,0.85
label_002182,TRANSACTION,txn_002182,LEGITIMATE,2025-10-07T01:09:26,fraud_analyst_review,0.86
label_002183,TRANSACTION,txn_002183,LEGITIMATE,2025-06-14T18:54:50,automated_baseline,0.93
label_002184,TRANSACTION,txn_002184,LEGITIMATE,2025-06-15T10:11:50,fraud_analyst_review,0.89
label_002185,TRANSACTION,txn_002185,LEGITIMATE,2025-02-20T06:09:01,automated_baseline,0.99
label_002186,TRANSACTION,txn_002186,LEGITIMATE,2025-09-28T15:47:49,automated_baseline,0.97
label_002187,TRANSACTION,txn_002187,LEGITIMATE,2025-06-22T02:42:19,automated_baseline,0.93
label_002188,TRANSACTION,txn_002188,LEGITIMATE,2025-11-11T05:19:26,fraud_analyst_review,0.86
label_002189,TRANSACTION,txn_002189,LEGITIMATE,2025-04-25T17:23:32,automated_baseline,0.92
label_002190,TRANSACTION,txn_002190,LEGITIMATE,2025-10-11T18:56:42,automated_baseline,0.87
label_002191,TRANSACTION,txn_002191,LEGITIMATE,2025-10-14T03:57:49,automated_baseline,0.93
label_002192,TRANSACTION,txn_002192,LEGITIMATE,2025-10-07T01:30:14,automated_baseline,0.95
label_002193,TRANSACTION,txn_002193,LEGITIMATE,2025-12-18T05:23:17,automated_baseline,0.98
label_002194,TRANSACTION,txn_002194,LEGITIMATE,2025-11-08T03:33:38,fraud_analyst_review,0.95
label_002195,TRANSACTION,txn_002195,LEGITIMATE,2025-07-11T16:43:41,automated_baseline,0.96
label_002196,TRANSACTION,txn_002196,LEGITIMATE,2025-02-05T21:19:24,automated_baseline,0.93
label_002197,TRANSACTION,txn_002197,LEGITIMATE,2025-11-11T11:11:04,automated_baseline,0.92
label_002198,TRANSACTION,txn_002198,LEGITIMATE,2025-10-14T08:41:27,fraud_analyst_review,0.97
label_002199,TRANSACTION,txn_002199,LEGITIMATE,2025-02-03T01:02:01,automated_baseline,0.88
label_002200,TRANSACTION,txn_002200,LEGITIMATE,2025-11-09T07:20:27,fraud_analyst_review,0.98
label_002201,TRANSACTION,txn_002201,LEGITIMATE,2025-05-15T16:57:01,automated_baseline,0.88
label_002202,TRANSACTION,txn_002202,LEGITIMATE,2025-09-15T04:57:51,automated_baseline,0.89
label_002203,TRANSACTION,txn_002203,LEGITIMATE,2025-08-26T17:44:00,automated_baseline,0.85
label_002204,TRANSACTION,txn_002204,LEGITIMATE,2025-06-04T06:49:40,automated_baseline,0.95
label_002205,TRANSACTION,txn_002205,LEGITIMATE,2025-11-15T00:53:47,fraud_analyst_review,0.88
label_002206,TRANSACTION,txn_002206,LEGITIMATE,2025-05-12T04:28:54,automated_baseline,0.88
label_002207,TRANSACTION,txn_002207,LEGITIMATE,2025-11-27T11:51:50,fraud_analyst_review,0.9
label_002208,TRANSACTION,txn_002208,LEGITIMATE,2025-06-13T10:56:30,fraud_analyst_review,0.92
label_002209,TRANSACTION,txn_002209,LEGITIMATE,2025-06-03T23:04:20,fraud_analyst_review,0.9
label_002210,TRANSACTION,txn_002210,LEGITIMATE,2025-10-04T09:54:46,automated_baseline,0.91
label_002211,TRANSACTION,txn_002211,LEGITIMATE,2025-06-21T18:51:29,automated_baseline,0.92
label_002212,TRANSACTION,txn_002212,LEGITIMATE,2025-06-20T17:07:12,fraud_analyst_review,0.97
label_002213,TRANSACTION,txn_002213,LEGITIMATE,2025-05-31T05:07:09,fraud_analyst_review,0.9
label_002214,TRANSACTION,txn_002214,LEGITIMATE,2025-10-15T23:57:11,fraud_analyst_review,0.91
label_002215,TRANSACTION,txn_002215,LEGITIMATE,2025-04-20T01:50:12,automated_baseline,0.97
label_002216,TRANSACTION,txn_002216,LEGITIMATE,2025-03-27T16:13:32,automated_baseline,0.95
label_002217,TRANSACTION,txn_002217,LEGITIMATE,2025-08-02T19:18:02,fraud_analyst_review,0.85
label_002218,TRANSACTION,txn_002218,LEGITIMATE,2025-06-07T20:23:22,automated_baseline,0.97
label_002219,TRANSACTION,txn_002219,LEGITIMATE,2025-11-11T18:51:11,automated_baseline,0.89
label_002220,TRANSACTION,txn_002220,LEGITIMATE,2025-08-20T17:26:00,fraud_analyst_review,0.97
label_002221,TRANSACTION,txn_002221,LEGITIMATE,2025-02-15T14:12:30,fraud_analyst_review,0.88
label_002222,TRANSACTION,txn_002222,LEGITIMATE,2025-05-02T14:17:10,automated_baseline,0.91
label_002223,TRANSACTION,txn_002223,LEGITIMATE,2025-01-21T15:31:23,fraud_analyst_review,0.94
label_002224,TRANSACTION,txn_002224,LEGITIMATE,2025-11-29T16:03:06,fraud_analyst_review,0.87
label_002225,TRANSACTION,txn_002225,LEGITIMATE,2025-11-02T18:09:25,fraud_analyst_review,0.95
