TransactionID,isFraud,TransactionDT,TransactionAmt,ProductCD,card1,card2,card3,card4,card5,card6,addr1,addr2,dist1,P_emaildomain,R_emaildomain,C1,C2,C5,C6,C11,C13,C14,D1,D2,D3,D4,D10,D15,V1,V12,V29,V44,V75,V281,V283,V307,DeviceType,DeviceInfo,id_01,id_12,id_30,id_31
3004724,0,9092454,84.64,W,1089,321.0,150.0,visa,,debit,441.0,87.0,,gmail.com,gmail.com,0,2,0,1,1,2,2,14.0,,0.0,1.0,0.0,,,,0.0,0.0,1.0,0.0,0.0,50.0,nan,Dev_414,,nan,nan,mobile safari 11.0
3004725,0,9092455,14.03,H,1367,321.0,150.0,visa,226.0,debit,315.0,87.0,5.0,nan,gmail.com,0,0,1,5,0,3,0,,200.0,0.0,1.0,,,,0.0,0.0,0.0,,0.0,0.0,0.0,nan,Dev_356,,Found,iOS 11.1.2,nan
3004726,0,9097247,99.65,W,1800,321.0,150.0,visa,117.0,debit,,87.0,120.0,gmail.com,gmail.com,0,2,0,0,1,5,0,45.0,,,0.0,0.0,45.0,,,0.0,0.0,,0.0,0.0,,mobile,Dev_959,,Found,Windows 10,nan
3004727,0,9100857,87.3,C,2230,170.0,150.0,american express,166.0,credit,315.0,87.0,0.0,nan,gmail.com,0,2,1,1,1,0,3,1.0,0.0,0.0,14.0,,,1.0,0.0,0.0,,,0.0,1.0,0.0,desktop,Dev_186,,NotFound,nan,nan
3004728,0,9103492,34.34,C,2085,490.0,150.0,discover,226.0,debit,325.0,87.0,0.0,gmail.com,nan,2,3,0,1,0,3,0,0.0,,30.0,,3.0,,,0.0,1.0,,,0.0,0.0,0.0,mobile,Dev_223,-5.0,nan,nan,chrome 63.0
3004729,0,9103849,125.33,W,1318,224.0,150.0,mastercard,166.0,debit,325.0,87.0,0.0,gmail.com,yahoo.com,1,1,3,0,0,3,0,0.0,,0.0,1.0,,,,0.0,0.0,,,0.0,0.0,50.0,mobile,Dev_77,,nan,nan,nan
3004730,0,9104098,10.65,W,1823,224.0,150.0,visa,166.0,credit,325.0,87.0,,gmail.com,protonmail.com,2,1,1,1,0,1,0,5.0,10.0,7.0,0.0,0.0,300.0,,1.0,0.0,0.0,,0.0,0.0,0.0,mobile,Dev_549,,nan,Windows 10,ie 11.0
3004731,0,9104234,198.27,W,1550,,150.0,visa,166.0,debit,315.0,87.0,5.0,yahoo.com,nan,2,1,0,0,3,3,1,1.0,60.0,30.0,,0.0,,,1.0,,,0.0,1.0,3.0,50.0,desktop,Dev_722,,nan,iOS 11.1.2,nan
3004732,0,9106736,25.38,W,1059,170.0,150.0,mastercard,166.0,credit,299.0,87.0,,gmail.com,nan,3,1,1,1,0,1,1,1.0,60.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,nan,Dev_726,,nan,Windows 10,nan
3004733,0,9111872,22.57,C,2128,224.0,150.0,visa,102.0,debit,315.0,87.0,,yahoo.com,gmail.com,4,1,1,0,2,2,2,0.0,10.0,,90.0,,,1.0,,1.0,,0.0,0.0,0.0,0.0,desktop,Dev_495,,nan,Mac OS X 10_12_6,nan
3004734,0,9112966,58.84,W,2262,321.0,150.0,discover,226.0,credit,204.0,87.0,,anonymous.com,nan,0,3,0,3,0,3,0,1.0,60.0,,0.0,30.0,45.0,1.0,,0.0,0.0,0.0,0.0,0.0,1000.0,nan,Dev_164,,nan,nan,nan
3004735,0,9113212,107.37,W,2485,111.0,150.0,visa,166.0,credit,315.0,87.0,0.0,yahoo.com,protonmail.com,0,3,0,0,0,5,3,180.0,0.0,0.0,90.0,30.0,0.0,,0.0,0.0,,0.0,0.0,0.0,50.0,nan,Dev_397,-10.0,Found,nan,safari 11.0
3004736,0,9114608,79.86,W,1126,170.0,150.0,mastercard,126.0,credit,299.0,87.0,45.0,hotmail.com,nan,2,0,0,1,2,3,0,,0.0,,1.0,,45.0,,,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_61,,nan,Android 7.0,ie 11.0
3004737,0,9115441,29.46,W,1082,490.0,150.0,visa,166.0,debit,325.0,,,yahoo.com,nan,1,0,2,0,2,7,1,0.0,10.0,30.0,,3.0,45.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mobile,Dev_709,,nan,nan,chrome 63.0
3004738,0,9116354,38.22,S,2243,170.0,150.0,visa,126.0,debit,441.0,87.0,5.0,anonymous.com,nan,6,3,3,0,2,1,2,5.0,1.0,,,0.0,45.0,,,0.0,0.0,0.0,,0.0,250.0,mobile,Dev_46,,nan,iOS 11.1.2,nan
3004739,0,9118241,19.18,H,2431,224.0,150.0,mastercard,126.0,debit,126.0,87.0,5.0,hotmail.com,nan,2,2,1,0,0,3,1,45.0,,7.0,,120.0,45.0,,0.0,0.0,,0.0,0.0,0.0,50.0,nan,Dev_971,,nan,nan,nan
3004740,0,9120706,52.08,W,1945,321.0,150.0,mastercard,226.0,credit,315.0,87.0,,mail.com,gmail.com,2,2,1,2,0,3,2,0.0,,2.0,90.0,0.0,,,,0.0,1.0,,0.0,0.0,0.0,nan,Dev_639,,NotFound,nan,nan
3004741,0,9120933,217.57,C,2640,321.0,150.0,visa,226.0,debit,,87.0,5.0,anonymous.com,nan,2,1,2,0,0,3,1,5.0,,,14.0,,300.0,,1.0,,0.0,,0.0,0.0,0.0,desktop,Dev_735,,nan,Android 7.0,chrome 63.0
3004742,0,9121003,66.37,H,2952,321.0,150.0,visa,166.0,debit,441.0,87.0,0.0,gmail.com,anonymous.com,0,4,1,0,3,4,1,5.0,,,90.0,,5.0,,1.0,1.0,0.0,,0.0,0.0,50.0,mobile,Dev_69,,nan,nan,nan
3004743,0,9131058,171.63,W,2995,490.0,150.0,mastercard,226.0,debit,325.0,87.0,120.0,yahoo.com,gmail.com,3,2,1,1,1,4,1,14.0,60.0,0.0,90.0,3.0,0.0,1.0,0.0,,,,0.0,0.0,50.0,desktop,Dev_806,,nan,nan,nan
3004744,0,9131572,330.61,H,1585,170.0,150.0,visa,166.0,debit,126.0,87.0,,mail.com,protonmail.com,2,3,0,1,4,5,1,14.0,,2.0,90.0,3.0,300.0,,2.0,,0.0,1.0,0.0,0.0,0.0,mobile,Dev_838,,nan,nan,nan
3004745,0,9131679,34.92,W,1646,321.0,150.0,visa,102.0,debit,204.0,87.0,,mail.com,gmail.com,0,1,1,1,2,1,2,180.0,200.0,,14.0,30.0,45.0,1.0,1.0,2.0,0.0,,0.0,1.0,50.0,nan,Dev_851,,nan,nan,nan
3004746,0,9132088,54.31,W,2453,321.0,150.0,visa,166.0,debit,126.0,87.0,0.0,yahoo.com,nan,1,3,0,2,1,2,0,1.0,10.0,,,0.0,5.0,,0.0,0.0,,0.0,1.0,1.0,250.0,mobile,Dev_510,-10.0,NotFound,nan,chrome 63.0
3004747,0,9132165,726.55,W,1889,170.0,150.0,mastercard,126.0,debit,441.0,,0.0,gmail.com,yahoo.com,1,1,1,0,0,2,3,1.0,0.0,,,0.0,300.0,,0.0,0.0,,0.0,0.0,0.0,250.0,nan,Dev_880,,nan,Windows 10,nan
3004748,0,9133131,326.61,C,1573,555.0,150.0,visa,226.0,debit,325.0,87.0,,gmail.com,nan,1,0,0,2,1,3,4,1.0,,2.0,,,45.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_336,,Found,Android 7.0,chrome 63.0
3004749,0,9136283,10.59,W,1512,490.0,150.0,mastercard,166.0,debit,299.0,87.0,45.0,gmail.com,nan,1,2,0,1,0,2,2,,0.0,,14.0,,300.0,,,0.0,0.0,2.0,0.0,0.0,0.0,nan,Dev_544,,Found,nan,nan
3004750,0,9137094,102.09,W,2102,170.0,150.0,visa,226.0,debit,,87.0,,gmail.com,nan,0,0,1,1,1,2,3,45.0,10.0,0.0,1.0,30.0,0.0,,0.0,,,0.0,0.0,0.0,1000.0,desktop,Dev_818,,nan,nan,nan
3004751,0,9138235,66.73,W,2909,321.0,150.0,visa,166.0,debit,204.0,87.0,12.0,nan,gmail.com,0,5,1,3,0,4,0,14.0,,,90.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,nan,Dev_44,,nan,iOS 11.1.2,nan
3004752,0,9140423,165.52,W,1064,321.0,150.0,visa,226.0,credit,315.0,87.0,12.0,hotmail.com,nan,1,3,4,1,0,2,0,1.0,,,90.0,,45.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,desktop,Dev_33,,NotFound,nan,nan
3004753,0,9141805,29.39,C,2964,224.0,150.0,visa,226.0,debit,315.0,87.0,5.0,gmail.com,nan,0,1,2,0,2,1,2,0.0,10.0,2.0,90.0,30.0,300.0,,0.0,0.0,,0.0,1.0,0.0,0.0,desktop,Dev_46,,Found,nan,nan
3004754,0,9145647,26.48,W,1182,490.0,185.0,visa,102.0,debit,204.0,87.0,,gmail.com,gmail.com,1,2,0,3,5,3,2,,,30.0,90.0,,45.0,1.0,0.0,0.0,0.0,,0.0,0.0,0.0,nan,SM-G960N,,nan,Android 7.0,nan
3004755,0,9149554,31.7,W,2089,321.0,185.0,visa,126.0,debit,299.0,87.0,120.0,gmail.com,nan,0,2,0,1,0,4,2,1.0,60.0,30.0,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,0.0,nan,Dev_716,,nan,nan,safari 11.0
3004756,0,9149573,35.55,W,1834,321.0,150.0,visa,226.0,debit,204.0,87.0,5.0,mail.com,yahoo.com,2,5,0,0,0,1,2,0.0,0.0,,14.0,3.0,300.0,,1.0,0.0,0.0,0.0,0.0,0.0,50.0,mobile,Dev_36,,NotFound,nan,mobile safari 11.0
3004757,0,9152499,163.51,W,2891,170.0,185.0,visa,166.0,debit,315.0,87.0,0.0,yahoo.com,nan,0,3,2,1,1,1,1,5.0,1.0,,,3.0,5.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,mobile,Dev_884,,nan,Android 7.0,nan
3004758,0,9153699,18.19,W,2231,224.0,150.0,visa,166.0,debit,299.0,87.0,0.0,gmail.com,anonymous.com,1,3,0,3,1,3,2,14.0,200.0,7.0,14.0,30.0,,,0.0,0.0,0.0,1.0,0.0,0.0,50.0,desktop,Dev_740,,nan,nan,safari 11.0
3004759,0,9162438,33.62,W,1053,224.0,150.0,visa,117.0,debit,126.0,87.0,0.0,anonymous.com,nan,3,2,2,0,0,4,1,180.0,10.0,,1.0,3.0,,1.0,0.0,0.0,,,0.0,0.0,1000.0,mobile,Dev_130,,nan,nan,nan
3004760,0,9163721,9.32,W,2244,321.0,150.0,visa,166.0,debit,,,0.0,anonymous.com,yahoo.com,0,1,0,0,0,3,2,,,2.0,1.0,,,,2.0,0.0,0.0,1.0,0.0,0.0,0.0,mobile,Dev_451,,Found,Mac OS X 10_12_6,nan
3004761,0,9172147,201.91,W,1235,321.0,150.0,visa,126.0,debit,299.0,87.0,120.0,yahoo.com,nan,3,1,0,0,0,1,1,0.0,,,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,50.0,mobile,Dev_844,,nan,nan,chrome 63.0
3004762,0,9174877,269.92,W,1888,111.0,150.0,discover,226.0,debit,325.0,87.0,,hotmail.com,gmail.com,3,3,1,1,0,0,2,45.0,,0.0,,120.0,0.0,,0.0,,0.0,0.0,0.0,0.0,50.0,mobile,Dev_777,-5.0,NotFound,Mac OS X 10_12_6,nan
3004763,0,9175432,46.54,W,1611,170.0,150.0,visa,126.0,debit,204.0,,12.0,anonymous.com,gmail.com,0,6,0,1,1,2,2,5.0,,0.0,0.0,,,,0.0,1.0,0.0,,0.0,0.0,1000.0,nan,Dev_660,,nan,nan,nan
3004764,0,9176934,48.05,C,1958,224.0,185.0,visa,166.0,debit,126.0,87.0,12.0,gmail.com,gmail.com,1,1,0,3,2,4,2,14.0,,0.0,,,,1.0,0.0,2.0,,0.0,0.0,0.0,0.0,nan,Dev_590,,nan,nan,nan
3004765,0,9186353,109.79,W,1437,321.0,150.0,visa,102.0,debit,441.0,87.0,0.0,mail.com,nan,2,5,0,1,2,2,1,0.0,10.0,30.0,,120.0,45.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,Dev_466,,nan,nan,nan
3004766,0,9190141,337.62,H,2003,321.0,150.0,visa,166.0,credit,315.0,87.0,,gmail.com,hotmail.com,0,1,0,3,2,2,2,1.0,,2.0,,120.0,5.0,1.0,,1.0,,1.0,0.0,0.0,,nan,Dev_981,-20.0,NotFound,nan,nan
3004767,0,9190340,104.53,W,2126,224.0,150.0,visa,226.0,debit,299.0,87.0,,nan,hotmail.com,0,3,1,0,1,1,0,14.0,,,,,,,0.0,0.0,0.0,,1.0,0.0,50.0,desktop,Dev_71,-10.0,Found,nan,nan
3004768,0,9192722,30.96,W,2459,111.0,150.0,visa,117.0,debit,299.0,87.0,12.0,protonmail.com,yahoo.com,2,1,0,1,1,4,1,14.0,0.0,,0.0,30.0,0.0,,0.0,1.0,0.0,0.0,0.0,1.0,0.0,desktop,Dev_117,,nan,nan,chrome 63.0
3004769,0,9193546,11.24,W,1693,170.0,150.0,visa,102.0,debit,204.0,87.0,0.0,gmail.com,hotmail.com,2,0,1,1,2,3,2,5.0,0.0,2.0,0.0,120.0,,,0.0,2.0,0.0,0.0,0.0,1.0,1000.0,mobile,Dev_310,,nan,nan,nan
3004770,0,9193559,19.56,W,1962,170.0,150.0,mastercard,166.0,debit,441.0,87.0,,hotmail.com,gmail.com,1,1,2,0,2,5,1,14.0,10.0,7.0,1.0,0.0,,,0.0,0.0,0.0,0.0,0.0,1.0,250.0,nan,Dev_237,,nan,nan,nan
3004771,0,9194563,72.28,W,2444,490.0,185.0,discover,226.0,debit,204.0,87.0,0.0,nan,nan,1,4,1,0,1,3,1,1.0,0.0,7.0,,,45.0,,0.0,0.0,1.0,0.0,0.0,0.0,50.0,mobile,Dev_834,,nan,Android 7.0,nan
3004772,0,9195083,32.43,C,2131,111.0,185.0,mastercard,,debit,126.0,87.0,,yahoo.com,yahoo.com,2,1,1,4,1,3,1,,,2.0,,,,,0.0,1.0,0.0,1.0,0.0,0.0,250.0,desktop,Dev_575,,nan,iOS 11.1.2,nan
3004773,0,9198404,82.64,W,1523,224.0,150.0,visa,102.0,credit,441.0,87.0,5.0,hotmail.com,nan,2,1,2,0,1,2,4,14.0,1.0,,1.0,0.0,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0,nan,Dev_721,-5.0,nan,nan,nan
3004774,0,9199203,36.3,W,2466,321.0,150.0,mastercard,226.0,debit,204.0,87.0,,nan,anonymous.com,3,0,1,0,1,5,0,14.0,,,1.0,0.0,5.0,,1.0,0.0,0.0,,0.0,1.0,250.0,nan,Dev_257,,Found,nan,nan
3004775,0,9202619,20.82,W,2529,555.0,150.0,visa,166.0,credit,441.0,87.0,120.0,yahoo.com,hotmail.com,2,0,0,1,1,3,0,,,,1.0,,45.0,1.0,0.0,1.0,,2.0,0.0,1.0,0.0,desktop,Dev_288,,nan,nan,mobile safari 11.0
3004776,0,9202620,18.27,C,1403,,150.0,visa,117.0,debit,325.0,87.0,0.0,gmail.com,nan,3,2,0,2,1,2,3,45.0,1.0,30.0,1.0,120.0,45.0,1.0,,0.0,0.0,,0.0,0.0,0.0,nan,Dev_550,,nan,nan,chrome 63.0
3004777,0,9203335,371.89,S,1342,555.0,150.0,visa,117.0,credit,299.0,87.0,0.0,yahoo.com,anonymous.com,1,0,0,1,2,1,1,0.0,1.0,7.0,,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,50.0,desktop,Dev_576,,nan,Windows 10,safari 11.0
3004778,0,9203871,177.31,W,2621,321.0,150.0,visa,226.0,credit,204.0,,0.0,gmail.com,yahoo.com,1,1,1,2,1,0,1,1.0,1.0,0.0,,120.0,300.0,,0.0,0.0,1.0,2.0,0.0,0.0,250.0,mobile,Dev_192,,nan,Windows 10,nan
3004779,0,9204388,447.45,W,1799,321.0,150.0,visa,226.0,credit,325.0,87.0,5.0,gmail.com,hotmail.com,1,0,1,1,1,3,1,14.0,,,,30.0,,1.0,0.0,0.0,0.0,,0.0,0.0,1000.0,desktop,Dev_315,-5.0,nan,Windows 10,chrome 63.0
3004780,1,9204525,450.0,C,9277,321.0,150.0,mastercard,126.0,debit,441.0,87.0,,mail.com,hotmail.com,1,1,1,1,3,2,1,,0.0,,90.0,,5.0,,0.0,2.0,0.0,,0.0,1.0,1000.0,mobile,FraudRingDe,,nan,nan,nan
3004781,1,9204927,1400.0,C,9744,490.0,150.0,mastercard,226.0,debit,441.0,87.0,0.0,mail.com,yahoo.com,2,2,0,1,2,4,3,1.0,60.0,2.0,,0.0,5.0,1.0,0.0,0.0,0.0,,0.0,0.0,1000.0,mobile,FraudRingDe,,nan,nan,nan
3004782,1,9206503,899.0,C,9801,555.0,150.0,visa,117.0,debit,441.0,87.0,5.0,mail.com,hotmail.com,3,1,1,2,0,4,0,45.0,200.0,,0.0,30.0,,1.0,0.0,0.0,,1.0,0.0,0.0,250.0,mobile,FraudRingDe,,Found,Android 7.0,mobile safari 11.0
3004783,0,9207172,64.3,C,2579,224.0,150.0,mastercard,126.0,debit,325.0,87.0,12.0,gmail.com,gmail.com,0,1,2,0,1,1,2,0.0,,,0.0,120.0,,,0.0,0.0,0.0,1.0,0.0,3.0,,desktop,Dev_90,-10.0,nan,Mac OS X 10_12_6,nan
3004784,0,9208222,85.02,W,1321,224.0,150.0,mastercard,226.0,debit,441.0,87.0,0.0,anonymous.com,nan,4,3,0,0,1,5,0,14.0,10.0,,14.0,,,,,0.0,0.0,,2.0,0.0,0.0,nan,Dev_313,,NotFound,nan,nan
3004785,0,9209141,63.62,W,2101,224.0,150.0,visa,,credit,299.0,87.0,,gmail.com,nan,1,4,2,2,1,3,2,1.0,10.0,0.0,,,,1.0,0.0,1.0,0.0,,0.0,0.0,0.0,mobile,Dev_926,,NotFound,nan,chrome 63.0
3004786,0,9213197,2.61,C,2078,321.0,150.0,visa,166.0,credit,126.0,87.0,0.0,hotmail.com,gmail.com,1,0,1,0,1,2,0,,60.0,0.0,14.0,30.0,300.0,1.0,0.0,2.0,0.0,,0.0,0.0,1000.0,desktop,Dev_95,-5.0,nan,nan,chrome 63.0
3004787,0,9217779,389.63,C,1783,321.0,150.0,mastercard,226.0,credit,441.0,87.0,,nan,nan,2,3,0,1,1,6,2,5.0,0.0,30.0,14.0,3.0,45.0,,0.0,,,0.0,0.0,0.0,1000.0,desktop,Dev_5,,Found,nan,mobile safari 11.0
3004788,0,9219099,114.45,C,1855,490.0,150.0,visa,226.0,credit,315.0,87.0,5.0,yahoo.com,yahoo.com,3,0,0,4,0,0,3,1.0,10.0,30.0,90.0,30.0,0.0,1.0,1.0,0.0,,0.0,,0.0,,desktop,Dev_382,,NotFound,iOS 11.1.2,nan
3004789,0,9219877,95.85,W,2094,224.0,150.0,mastercard,102.0,debit,315.0,87.0,12.0,hotmail.com,nan,2,5,1,1,1,3,0,,60.0,,90.0,120.0,0.0,,0.0,0.0,0.0,1.0,0.0,3.0,0.0,desktop,Dev_562,-10.0,NotFound,iOS 11.1.2,safari 11.0
3004790,0,9220096,62.31,W,2091,170.0,150.0,visa,126.0,debit,315.0,,12.0,yahoo.com,nan,1,1,2,1,1,3,1,14.0,60.0,30.0,14.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,mobile,Dev_945,,NotFound,Windows 10,ie 11.0
3004791,0,9226056,79.82,W,1179,,150.0,american express,117.0,debit,299.0,87.0,5.0,gmail.com,nan,1,2,1,1,2,1,3,180.0,,7.0,1.0,30.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,50.0,nan,Dev_706,,nan,nan,nan
3004792,0,9226176,34.57,C,1379,170.0,150.0,discover,226.0,debit,204.0,87.0,5.0,gmail.com,gmail.com,1,3,2,0,2,1,0,45.0,,,0.0,,45.0,,0.0,2.0,0.0,0.0,0.0,0.0,250.0,desktop,Dev_92,,NotFound,nan,nan
3004793,0,9226862,131.4,W,1932,170.0,150.0,visa,166.0,credit,315.0,87.0,,nan,mail.com,2,1,0,0,2,2,0,14.0,10.0,7.0,90.0,,0.0,,2.0,0.0,0.0,,0.0,0.0,0.0,desktop,Dev_823,,Found,Windows 10,mobile safari 11.0
3004794,1,9227550,15.83,W,2709,321.0,150.0,visa,102.0,credit,325.0,87.0,5.0,yahoo.com,nan,1,1,1,1,1,3,1,14.0,60.0,,14.0,,300.0,,0.0,0.0,,0.0,0.0,0.0,0.0,nan,Dev_138,,Found,nan,chrome 63.0
3004795,0,9228300,81.83,W,2704,111.0,150.0,visa,166.0,debit,441.0,87.0,0.0,nan,gmail.com,1,5,1,1,1,1,1,45.0,200.0,,1.0,0.0,,1.0,,0.0,,0.0,0.0,0.0,250.0,mobile,Dev_217,,Found,nan,nan
3004796,0,9228648,123.68,W,2924,170.0,150.0,visa,166.0,credit,126.0,87.0,5.0,gmail.com,gmail.com,0,5,0,2,0,1,4,5.0,10.0,30.0,1.0,,300.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,1000.0,nan,Dev_867,,nan,nan,nan
3004797,0,9231619,53.6,W,1449,170.0,150.0,visa,226.0,debit,204.0,87.0,,gmail.com,gmail.com,3,1,1,0,4,2,2,0.0,,7.0,90.0,,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,desktop,Dev_6,,NotFound,nan,nan
3004798,0,9231873,100.28,W,2284,111.0,150.0,mastercard,226.0,debit,325.0,60.0,5.0,hotmail.com,nan,4,2,1,2,0,4,1,5.0,,30.0,,120.0,,,0.0,,0.0,0.0,0.0,0.0,1000.0,nan,Dev_433,,nan,nan,nan
3004799,0,9233831,22.41,W,2470,224.0,150.0,mastercard,102.0,credit,325.0,87.0,0.0,mail.com,nan,1,2,0,0,0,5,2,14.0,10.0,,,,45.0,,2.0,0.0,1.0,,0.0,0.0,250.0,mobile,Dev_697,,nan,nan,nan
3004800,0,9234088,23.05,R,2660,170.0,150.0,mastercard,166.0,debit,204.0,87.0,12.0,hotmail.com,nan,3,3,1,0,1,4,1,5.0,1.0,,1.0,120.0,,1.0,0.0,1.0,0.0,,0.0,3.0,250.0,nan,Dev_33,,nan,nan,nan
3004801,0,9234230,86.52,S,1130,224.0,150.0,visa,117.0,debit,204.0,87.0,0.0,anonymous.com,gmail.com,2,1,1,1,1,3,0,1.0,,2.0,14.0,,5.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,50.0,mobile,Dev_902,,nan,iOS 11.1.2,nan
3004802,0,9238898,140.67,W,2257,111.0,150.0,mastercard,226.0,debit,299.0,87.0,5.0,hotmail.com,protonmail.com,2,2,0,0,2,6,1,14.0,0.0,2.0,14.0,3.0,5.0,1.0,2.0,1.0,0.0,,0.0,3.0,,nan,Dev_129,,nan,nan,nan
3004803,0,9239307,8.48,C,1903,321.0,150.0,visa,226.0,debit,126.0,87.0,,anonymous.com,anonymous.com,0,2,0,0,2,4,1,,,0.0,1.0,0.0,45.0,1.0,1.0,0.0,,2.0,0.0,0.0,1000.0,desktop,Dev_674,,NotFound,nan,mobile safari 11.0
3004804,0,9242654,118.42,W,2177,170.0,150.0,visa,226.0,debit,325.0,,5.0,gmail.com,nan,0,2,0,0,1,2,1,180.0,60.0,,,3.0,,,0.0,0.0,,0.0,0.0,1.0,0.0,nan,Dev_720,,nan,iOS 11.1.2,chrome 63.0
3004805,0,9244183,36.69,R,1329,170.0,150.0,visa,102.0,debit,315.0,87.0,45.0,gmail.com,hotmail.com,0,2,0,0,1,1,1,1.0,60.0,7.0,14.0,3.0,300.0,,0.0,0.0,0.0,,2.0,0.0,50.0,desktop,Dev_291,,nan,nan,nan
3004806,0,9244340,53.94,C,1636,170.0,150.0,mastercard,166.0,credit,441.0,87.0,,anonymous.com,mail.com,1,3,0,1,0,1,0,14.0,0.0,30.0,90.0,120.0,300.0,,2.0,0.0,0.0,,1.0,1.0,250.0,nan,Windows,,NotFound,nan,nan
3004807,0,9250387,15.28,W,2889,224.0,150.0,visa,226.0,credit,299.0,87.0,45.0,anonymous.com,nan,1,1,1,1,0,1,0,1.0,,,14.0,120.0,45.0,1.0,,0.0,,0.0,0.0,1.0,0.0,nan,Dev_410,,nan,Windows 10,nan
3004808,0,9250938,26.13,W,2914,224.0,150.0,american express,226.0,debit,315.0,,0.0,gmail.com,yahoo.com,2,1,0,2,1,5,0,14.0,60.0,,14.0,30.0,45.0,,0.0,2.0,,0.0,1.0,0.0,50.0,desktop,Dev_619,,NotFound,Mac OS X 10_12_6,nan
3004809,0,9254755,193.01,W,2635,224.0,150.0,visa,226.0,debit,,87.0,0.0,gmail.com,gmail.com,2,3,0,1,0,2,0,14.0,0.0,7.0,,,300.0,1.0,0.0,0.0,,,0.0,0.0,250.0,mobile,Dev_665,,nan,nan,safari 11.0
3004810,0,9255114,69.14,C,1052,555.0,150.0,visa,126.0,debit,,87.0,,hotmail.com,anonymous.com,1,1,0,2,0,2,1,0.0,200.0,,0.0,120.0,0.0,,0.0,0.0,,0.0,0.0,0.0,,mobile,Dev_837,,NotFound,nan,nan
3004811,0,9258853,43.77,W,2867,555.0,150.0,visa,126.0,credit,126.0,87.0,,gmail.com,anonymous.com,0,0,0,0,2,2,1,5.0,0.0,,,0.0,,1.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,nan,Dev_583,,nan,nan,nan
3004812,0,9258878,58.67,W,1467,321.0,150.0,visa,166.0,debit,126.0,87.0,,gmail.com,gmail.com,1,0,3,1,0,3,0,45.0,,,,,300.0,,0.0,0.0,0.0,1.0,0.0,0.0,0.0,mobile,Dev_783,,NotFound,nan,nan
3004813,0,9260271,114.22,W,1639,111.0,150.0,visa,166.0,debit,,87.0,45.0,gmail.com,anonymous.com,1,1,0,2,1,4,0,0.0,,0.0,,0.0,45.0,,0.0,0.0,1.0,0.0,0.0,0.0,250.0,nan,Dev_262,,nan,nan,nan
3004814,0,9263123,108.26,S,1412,321.0,150.0,visa,126.0,debit,299.0,87.0,5.0,yahoo.com,anonymous.com,1,2,0,0,1,3,3,0.0,0.0,30.0,,120.0,,,1.0,0.0,,0.0,0.0,0.0,0.0,desktop,Dev_647,-20.0,nan,nan,chrome 63.0
3004815,0,9268430,61.4,R,2037,111.0,150.0,visa,166.0,debit,325.0,,,gmail.com,gmail.com,0,0,0,1,0,2,1,14.0,1.0,0.0,,3.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1000.0,nan,Dev_122,,nan,Windows 10,nan
3004816,0,9273093,221.91,W,1495,321.0,150.0,visa,226.0,credit,441.0,87.0,,gmail.com,gmail.com,0,2,0,0,0,5,0,14.0,10.0,7.0,0.0,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,desktop,Dev_0,,nan,nan,nan
3004817,0,9276422,193.93,C,2540,170.0,185.0,mastercard,166.0,debit,299.0,87.0,,gmail.com,nan,1,2,1,0,0,1,1,0.0,,7.0,,3.0,0.0,,1.0,1.0,,0.0,0.0,0.0,0.0,nan,Dev_464,-20.0,nan,Android 7.0,safari 11.0
3004818,0,9280681,105.08,H,2785,490.0,150.0,visa,117.0,credit,299.0,87.0,45.0,anonymous.com,gmail.com,1,1,3,1,1,3,1,0.0,1.0,,,0.0,,,,0.0,,1.0,0.0,,0.0,desktop,Dev_731,,Found,nan,nan
3004819,0,9281112,70.82,H,1367,555.0,150.0,visa,,debit,126.0,87.0,5.0,gmail.com,yahoo.com,0,2,1,2,0,2,4,14.0,200.0,,,,,,0.0,,,1.0,0.0,0.0,1000.0,nan,Dev_103,0.0,NotFound,Android 7.0,chrome 63.0
